,id,date,user,tweet,stem,label,tokenizing
10,1534875565303414784,2022-06-09 12:30:26,T14503NG,RT @afifanharyawan: Sebagai tenaga medis yang melayani pasien HIV+ saya berterimakasih kepada pemerintah untuk menyediakan pengobatan secar…,tenaga medis layan pasien hiv berterimakasih perintah sedia obat secar,1,"['rt', 'sebagai', 'tenaga', 'medis', 'yang', 'melayani', 'pasien', 'hiv', 'saya', 'berterimakasih', 'kepada', 'pemerintah', 'untuk', 'menyediakan', 'pengobatan', 'secar']"
11,1534854577413320704,2022-06-09 11:07:02,karirpurwokerto,"Lowongan Kerja RSU Harapan Ibu Purbalingga

1. Terapi Wicara
2. Terapis Gigi &amp; Mulut
3. Bank Darah
4. Tenaga Teknis Kefarmasian
5. Ahli Teknologi Laboratorium Medik
6. Rekam Medis
7. Filling Rekam Medis
8. Satpam
9. Transporter
10. Teknisi

Selengkapnya di https://t.co/MOyLsXceu1",lowong kerja rsu harap purbalingga terapi wicara terap gigi amp mulut bank darah tenaga teknis farmasi ahli teknologi laboratorium medik rekam medis filling rekam medis satpam transporter teknisi lengkap,0,"['lowongan', 'kerja', 'rsu', 'harapan', 'ibu', 'purbalingga', 'terapi', 'wicara', 'terapis', 'gigi', 'amp', 'mulut', 'bank', 'darah', 'tenaga', 'teknis', 'kefarmasian', 'ahli', 'teknologi', 'laboratorium', 'medik', 'rekam', 'medis', 'filling', 'rekam', 'medis', 'satpam', 'transporter', 'teknisi', 'selengkapnya', 'di']"
12,1534852197993041920,2022-06-09 10:57:34,PiruHumas,"3| ada beberapa poin penting sebagai syarat yang harus dipenuhi untuk memperoleh izin operasional klinik, yaitu harus memiliki tenaga dan sarana kesehatan, dan pengelolaan limbah medis.@kumham_maluku #KumhamMaluku #KanwilKemenkumhamMaluku @NewsKemenkumham  #KamiPasti #PastiManise",poin syarat penuh oleh izin operasional klinik milik tenaga sarana sehat kelola limbah medis,0,"['ada', 'beberapa', 'poin', 'penting', 'sebagai', 'syarat', 'yang', 'harus', 'dipenuhi', 'untuk', 'memperoleh', 'izin', 'operasional', 'klinik', 'yaitu', 'harus', 'memiliki', 'tenaga', 'dan', 'sarana', 'kesehatan', 'dan', 'pengelolaan', 'limbah', 'medis']"
13,1534841030998106112,2022-06-09 10:13:12,intrenID,"Kecelakaan Air di Sungai Mahakam Tewaskan Tenaga Medis, Harus Ada Upaya Pencegahan Agar Tak Terulang https://t.co/YkSAVGsBRD",celaka air sungai mahakam tewas tenaga medis upaya cegah ulang,-1,"['kecelakaan', 'air', 'di', 'sungai', 'mahakam', 'tewaskan', 'tenaga', 'medis', 'harus', 'ada', 'upaya', 'pencegahan', 'agar', 'tak', 'terulang']"
14,1534822279087267841,2022-06-09 08:58:41,damnwishlist,"@tatertotifroti @convomfs Kalo psikolognya cocok sangat worth kok.. emg cocok2an cari tenaga medis tu, bkn psikolog aja, dokter umum jg kadang ada yg cocok ada yg gak",kalo psikolog cocok worth emg cocok cari tenaga medis bkn psikolog aja dokter kadang cocok,1,"['kalo', 'psikolognya', 'cocok', 'sangat', 'worth', 'kok', 'emg', 'cocokan', 'cari', 'tenaga', 'medis', 'tu', 'bkn', 'psikolog', 'aja', 'dokter', 'umum', 'jg', 'kadang', 'ada', 'yg', 'cocok', 'ada', 'yg', 'gak']"
15,1534814784444452864,2022-06-09 08:28:54,Evelia_evaa,"“Saya mengingatkan pemerintah agar terus berkoordinasi dengan WHO. Pemerintah melalui Kemenko PMK juga perlu mengoordinasikan sumberdaya seperti kebutuhan dokter anak &amp; tenaga medis lain di setiap daerah, &amp; persiapkan fasilitas kesehatan untuk skenario terburuk.” – Puan Maharani",perintah koordinasi who perintah kemenko pmk koordinasi sumberdaya butuh dokter anak amp tenaga medis daerah amp siap fasilitas sehat skenario buruk puan maharani,1,"['saya', 'mengingatkan', 'pemerintah', 'agar', 'terus', 'berkoordinasi', 'dengan', 'who', 'pemerintah', 'melalui', 'kemenko', 'pmk', 'juga', 'perlu', 'mengoordinasikan', 'sumberdaya', 'seperti', 'kebutuhan', 'dokter', 'anak', 'amp', 'tenaga', 'medis', 'lain', 'di', 'setiap', 'daerah', 'amp', 'persiapkan', 'fasilitas', 'kesehatan', 'untuk', 'skenario', 'terburuk', 'puan', 'maharani']"
16,1534804832082485248,2022-06-09 07:49:21,aisah_syahh,"“Saya mengingatkan pemerintah agar terus berkoordinasi dengan WHO. Pemerintah melalui Kemenko PMK juga perlu mengoordinasikan sumberdaya seperti kebutuhan dokter anak &amp; tenaga medis lain di setiap daerah, &amp; persiapkan fasilitas kesehatan untuk skenario terburuk.” – Puan Maharani",perintah koordinasi who perintah kemenko pmk koordinasi sumberdaya butuh dokter anak amp tenaga medis daerah amp siap fasilitas sehat skenario buruk puan maharani,1,"['saya', 'mengingatkan', 'pemerintah', 'agar', 'terus', 'berkoordinasi', 'dengan', 'who', 'pemerintah', 'melalui', 'kemenko', 'pmk', 'juga', 'perlu', 'mengoordinasikan', 'sumberdaya', 'seperti', 'kebutuhan', 'dokter', 'anak', 'amp', 'tenaga', 'medis', 'lain', 'di', 'setiap', 'daerah', 'amp', 'persiapkan', 'fasilitas', 'kesehatan', 'untuk', 'skenario', 'terburuk', 'puan', 'maharani']"
17,1534793228553052161,2022-06-09 07:03:15,pramesemara,"I Gusti Ngurah Pramesemara, S.Ked, M.Biomed, Sp.And

Link Zoom Meeting:
https://t.co/vKGiEAvVJH
Meeting ID: 860 8340 9417
Passcode: UAU8

Bagi Sejawat Dokter atau tenaga medis lain yang berminat, silakan klik Link Zoom Meeting diatas pada waktunya. *FREE* dan Sertifikat (4/5)",i gusti ngurah pramesemara s ked m biomed sp and link zoom meeting meeting id passcode uau jawat dokter tenaga medis minat sila klik link zoom meeting atas free sertifikat,-1,"['i', 'gusti', 'ngurah', 'pramesemara', 's', 'ked', 'm', 'biomed', 'sp', 'and', 'link', 'zoom', 'meeting', 'meeting', 'id', 'passcode', 'uau', 'bagi', 'sejawat', 'dokter', 'atau', 'tenaga', 'medis', 'lain', 'yang', 'berminat', 'silakan', 'klik', 'link', 'zoom', 'meeting', 'diatas', 'pada', 'waktunya', 'free', 'dan', 'sertifikat']"
18,1534785744396759040,2022-06-09 06:33:31,alealedong,@kiaraaaaaaaaas bau-bau donasi org sakit yang selalu dilakukan secara rutin kepada tenaga medis ...,bau bau donasi org sakit rutin tenaga medis,-1,"['bau', 'bau', 'donasi', 'org', 'sakit', 'yang', 'selalu', 'dilakukan', 'secara', 'rutin', 'kepada', 'tenaga', 'medis']"
19,1534783930695839744,2022-06-09 06:26:18,earthologious,"Sebagai tenaga medis, beliau terasa lebih bijak aja. Kita percaya ilmu sains dan ngehargai sesuatu yang ""tidak kelihatan"" karena nyatanya emang ada sesuatu yang kadang gak bisa dijelaskan dengan medis juga. Menjalani satu profesi tanpa mendepak fakta di luar kuasanya itu bagus",tenaga medis beliau bijak aja percaya ilmu sains ngehargai emang kadang medis jalan profesi depak fakta kuasa bagus,1,"['sebagai', 'tenaga', 'medis', 'beliau', 'terasa', 'lebih', 'bijak', 'aja', 'kita', 'percaya', 'ilmu', 'sains', 'dan', 'ngehargai', 'sesuatu', 'yang', 'tidak', 'kelihatan', 'karena', 'nyatanya', 'emang', 'ada', 'sesuatu', 'yang', 'kadang', 'gak', 'bisa', 'dijelaskan', 'dengan', 'medis', 'juga', 'menjalani', 'satu', 'profesi', 'tanpa', 'mendepak', 'fakta', 'di', 'luar', 'kuasanya', 'itu', 'bagus']"
20,1534762260899500033,2022-06-09 05:00:12,afifanharyawan,"Sebagai tenaga medis yang melayani pasien HIV+ saya berterimakasih kepada pemerintah untuk menyediakan pengobatan secara gratis. Apabila berbayar, hampir semua pasien tidak akan bisa membayar ratusan ribu per bulan untuk pengobatan seumur hidup.",tenaga medis layan pasien hiv berterimakasih perintah sedia obat gratis bayar pasien bayar ratus ribu obat umur hidup,1,"['sebagai', 'tenaga', 'medis', 'yang', 'melayani', 'pasien', 'hiv', 'saya', 'berterimakasih', 'kepada', 'pemerintah', 'untuk', 'menyediakan', 'pengobatan', 'secara', 'gratis', 'apabila', 'berbayar', 'hampir', 'semua', 'pasien', 'tidak', 'akan', 'bisa', 'membayar', 'ratusan', 'ribu', 'per', 'bulan', 'untuk', 'pengobatan', 'seumur', 'hidup']"
21,1534755245372321792,2022-06-09 04:32:19,RRIPrograma3,"#LAPORANREPORTER

Dinas Peternakan Cianjur kekurangan tenaga medis untuk menanggulangi PMK. Reporter RRI Makassar (S)

Dengarkan di 88.8 Fm Pro3 RRI, RRI NET dan RRI PlayGo. -AMD",dinas terna cianjur kurang tenaga medis tanggulang pmk reporter rri makassar s dengar fm pro rri rri net rri playgo amd,0,"['dinas', 'peternakan', 'cianjur', 'kekurangan', 'tenaga', 'medis', 'untuk', 'menanggulangi', 'pmk', 'reporter', 'rri', 'makassar', 's', 'dengarkan', 'di', 'fm', 'pro', 'rri', 'rri', 'net', 'dan', 'rri', 'playgo', 'amd']"
22,1534753534159204352,2022-06-09 04:25:31,mamangcilokk,"Dear tenaga medis, infokan pasien klian jika ada obat psikotropika n informasikan jka hnya sekali resep saja. Gue prnh disruh papah beli esilgan pke kopiresep ke 3 apotik n semua nolak kek org ketakutan, wktu ppah ke dokter trnyta bilang klo obatnya ktgori itu n hny sekali resep https://t.co/jby5onZFvG",dear tenaga medis info pasien klian obat psikotropika n informasi jka hnya resep gue prnh disruh papah beli esilgan pke kopiresep apotik n nolak org takut wktu ppah dokter trnyta bilang obat ktgori n hny resep,0,"['dear', 'tenaga', 'medis', 'infokan', 'pasien', 'klian', 'jika', 'ada', 'obat', 'psikotropika', 'n', 'informasikan', 'jka', 'hnya', 'sekali', 'resep', 'saja', 'gue', 'prnh', 'disruh', 'papah', 'beli', 'esilgan', 'pke', 'kopiresep', 'ke', 'apotik', 'n', 'semua', 'nolak', 'kek', 'org', 'ketakutan', 'wktu', 'ppah', 'ke', 'dokter', 'trnyta', 'bilang', 'klo', 'obatnya', 'ktgori', 'itu', 'n', 'hny', 'sekali', 'resep']"
23,1534746936594821120,2022-06-09 03:59:18,TinaSindy,"Di @PremierBintaro tersedia ruang radiologi dgn tenaga kesehatan yg sangat berpengalaman dan mencakup ahli radiologi, fisikawan medis, ahli radiografi, dan banyak profesional kesehatan lain yang ahli dan terlatih.
#rspremierbintaro 
#scoliosis https://t.co/enhlO0V1vE",sedia ruang radiologi dgn tenaga sehat alam cakup ahli radiologi fisikawan medis ahli radiografi profesional sehat ahli latih,1,"['di', 'tersedia', 'ruang', 'radiologi', 'dgn', 'tenaga', 'kesehatan', 'yg', 'sangat', 'berpengalaman', 'dan', 'mencakup', 'ahli', 'radiologi', 'fisikawan', 'medis', 'ahli', 'radiografi', 'dan', 'banyak', 'profesional', 'kesehatan', 'lain', 'yang', 'ahli', 'dan', 'terlatih']"
24,1534728006727794688,2022-06-09 02:44:05,mediaindonesia,"Selanjutnya, masalah faktor kesehatan dan pendidikan itu belum terjangkau, guru atau tenaga pengajar maupun tim medis atau tenaga medis itu belum bisa ke daerah tertentu karena pembangunan jalannya belum ada.  https://t.co/1AVzXZ6pgu",faktor sehat didik jangkau guru tenaga ajar tim medis tenaga medis daerah bangun jalan,1,"['selanjutnya', 'masalah', 'faktor', 'kesehatan', 'dan', 'pendidikan', 'itu', 'belum', 'terjangkau', 'guru', 'atau', 'tenaga', 'pengajar', 'maupun', 'tim', 'medis', 'atau', 'tenaga', 'medis', 'itu', 'belum', 'bisa', 'ke', 'daerah', 'tertentu', 'karena', 'pembangunan', 'jalannya', 'belum', 'ada']"
25,1534723214987112450,2022-06-09 02:25:02,jpnncom,Dinas Kelautan Perikanan dan Peternakan (Dislutkanak) Cianjur kekurangan tenaga medis dalam mengantisipasi penyebaran wabah penyakit mulut dan kuku (PMK). #Dislutkanakcianjur https://t.co/HPhznMc3vQ,dinas laut ikan terna dislutkanak cianjur kurang tenaga medis antisipasi sebar wabah sakit mulut kuku pmk,-1,"['dinas', 'kelautan', 'perikanan', 'dan', 'peternakan', 'dislutkanak', 'cianjur', 'kekurangan', 'tenaga', 'medis', 'dalam', 'mengantisipasi', 'penyebaran', 'wabah', 'penyakit', 'mulut', 'dan', 'kuku', 'pmk']"
26,1534720529663336448,2022-06-09 02:14:22,bayufernanda32,"Puan mengingatkan pemerintah agar menyiagakan dokter anak dan tenaga medis lainnya di setiap daerah, serta mempersiapkan fasilitas kesehatan untuk skenario terburuk.",puan perintah siaga dokter anak tenaga medis daerah fasilitas sehat skenario buruk,0,"['puan', 'mengingatkan', 'pemerintah', 'agar', 'menyiagakan', 'dokter', 'anak', 'dan', 'tenaga', 'medis', 'lainnya', 'di', 'setiap', 'daerah', 'serta', 'mempersiapkan', 'fasilitas', 'kesehatan', 'untuk', 'skenario', 'terburuk']"
27,1534718744613703680,2022-06-09 02:07:17,pilipirimiri,"Hanya karena gejalanya mirip, belum tentu diagnosanya sama. Tenaga medis juga bukan, tapi gampang banget nyuruh orang lain ke psikiater. Ga sopan.",gejala diagnosanya tenaga medis gampang banget nyuruh orang psikiater ga sopan,0,"['hanya', 'karena', 'gejalanya', 'mirip', 'belum', 'tentu', 'diagnosanya', 'sama', 'tenaga', 'medis', 'juga', 'bukan', 'tapi', 'gampang', 'banget', 'nyuruh', 'orang', 'lain', 'ke', 'psikiater', 'ga', 'sopan']"
28,1534715301282975745,2022-06-09 01:53:36,chalistamall,"#Jubahoperasi Jubah operasi
#Apdgown  Apd Gown
#surgicalgown  Surgical Gown
#Jubahoperasiterlaris 

Jubah operasi | Apd Gown | Surgical Gown| Jubah operasi terlaris | Chalista Mall

Untuk kaka tenaga medis yang butuh jubah operasi  berkualitas

Bisa klik👉 https://t.co/WyT8G3vlJd https://t.co/07LOR9tJu5",jubah operasi apd gown surgical gown jubah operasi apd gown surgical gown jubah operasi laris chalista mall kaka tenaga medis butuh jubah operasi kualitas klik,-1,"['jubah', 'operasi', 'apd', 'gown', 'surgical', 'gown', 'jubah', 'operasi', 'apd', 'gown', 'surgical', 'gown', 'jubah', 'operasi', 'terlaris', 'chalista', 'mall', 'untuk', 'kaka', 'tenaga', 'medis', 'yang', 'butuh', 'jubah', 'operasi', 'berkualitas', 'bisa', 'klik']"
29,1534711155742375938,2022-06-09 01:37:07,kumhamsumsel,"Kakanwil Kemenkumham Sumsel, Harun Sulianto:
Tenaga Medis Lapas Kayu Agung Kemenkumham Sumsel sinergi dgn Dinas Kesehatan OKI melaks Skrining Tubercolosis bagi Warga Binaan dgn cara mengambil sampel Dahak WBP. 
https://t.co/AjnUT9okCC
Harun Sulianto
@kumhamsumsel @Kemenkumham_RI",kakanwil kemenkumham sumsel harun sulianto tenaga medis lapas kayu agung kemenkumham sumsel sinergi dgn dinas sehat oki melaks skrining tubercolosis warga bina dgn ambil sampel dahak wbp harun sulianto,1,"['kakanwil', 'kemenkumham', 'sumsel', 'harun', 'sulianto', 'tenaga', 'medis', 'lapas', 'kayu', 'agung', 'kemenkumham', 'sumsel', 'sinergi', 'dgn', 'dinas', 'kesehatan', 'oki', 'melaks', 'skrining', 'tubercolosis', 'bagi', 'warga', 'binaan', 'dgn', 'cara', 'mengambil', 'sampel', 'dahak', 'wbp', 'harun', 'sulianto']"
30,1534614539643555840,2022-06-08 19:13:12,FaishalIshal5,@ErnRicciardo @cicilalalaci @caollect @rizzysol @debo_nini @eunudongminie ngapain pake BPJS ? bayar lah hutang pemerintah itu udah gede. kasian dong tenaga medis kadang gajihnya telat apalagi rumah sakit swasta,ngapain pake bpjs bayar hutang perintah udah gede kasi tenaga medis kadang gajih telat rumah sakit swasta,-1,"['ngapain', 'pake', 'bpjs', 'bayar', 'lah', 'hutang', 'pemerintah', 'itu', 'udah', 'gede', 'kasian', 'dong', 'tenaga', 'medis', 'kadang', 'gajihnya', 'telat', 'apalagi', 'rumah', 'sakit', 'swasta']"
31,1534564827653619717,2022-06-08 15:55:40,007K0TEKA,"RT @Yusiwansi: masalah faktor kesehatan dan pendidikan itu belum terjangkau, guru atau tenaga pengajar maupun tim medis atau tenaga medis i…",faktor sehat didik jangkau guru tenaga ajar tim medis tenaga medis i,1,"['rt', 'masalah', 'faktor', 'kesehatan', 'dan', 'pendidikan', 'itu', 'belum', 'terjangkau', 'guru', 'atau', 'tenaga', 'pengajar', 'maupun', 'tim', 'medis', 'atau', 'tenaga', 'medis', 'i']"
32,1534555168343138304,2022-06-08 15:17:17,hadi_wiguna,Dinas Peternakan Cianjur Kekurangan Tenaga Medis Tanggulangi PMK https://t.co/bD8KoZ8dOK,dinas terna cianjur kurang tenaga medis tanggulang pmk,-1,"['dinas', 'peternakan', 'cianjur', 'kekurangan', 'tenaga', 'medis', 'tanggulangi', 'pmk']"
33,1534554790650253314,2022-06-08 15:15:47,AmandaWizzel,"RT @Yusiwansi: masalah faktor kesehatan dan pendidikan itu belum terjangkau, guru atau tenaga pengajar maupun tim medis atau tenaga medis i…",faktor sehat didik jangkau guru tenaga ajar tim medis tenaga medis i,1,"['rt', 'masalah', 'faktor', 'kesehatan', 'dan', 'pendidikan', 'itu', 'belum', 'terjangkau', 'guru', 'atau', 'tenaga', 'pengajar', 'maupun', 'tim', 'medis', 'atau', 'tenaga', 'medis', 'i']"
34,1534553474226339840,2022-06-08 15:10:33,republikaonline,"Hanya ada satu orang dokter hewan, 10 orang tenaga kesehatan hewan. https://t.co/JCxHMZWyMt",orang dokter hewan orang tenaga sehat hewan,1,"['hanya', 'ada', 'satu', 'orang', 'dokter', 'hewan', 'orang', 'tenaga', 'kesehatan', 'hewan']"
35,1534551511446847489,2022-06-08 15:02:45,denni_sauya,"RT @Yusiwansi: masalah faktor kesehatan dan pendidikan itu belum terjangkau, guru atau tenaga pengajar maupun tim medis atau tenaga medis i…",faktor sehat didik jangkau guru tenaga ajar tim medis tenaga medis i,1,"['rt', 'masalah', 'faktor', 'kesehatan', 'dan', 'pendidikan', 'itu', 'belum', 'terjangkau', 'guru', 'atau', 'tenaga', 'pengajar', 'maupun', 'tim', 'medis', 'atau', 'tenaga', 'medis', 'i']"
36,1534550006350237702,2022-06-08 14:56:46,Yusiwansi,"masalah faktor kesehatan dan pendidikan itu belum terjangkau, guru atau tenaga pengajar maupun tim medis atau tenaga medis itu belum bisa ke daerah tertentu karena pembangunan jalannya belum ada.
#DOBUntukKebaikanPapua
https://t.co/V0c2KgVirJ",faktor sehat didik jangkau guru tenaga ajar tim medis tenaga medis daerah bangun jalan,1,"['masalah', 'faktor', 'kesehatan', 'dan', 'pendidikan', 'itu', 'belum', 'terjangkau', 'guru', 'atau', 'tenaga', 'pengajar', 'maupun', 'tim', 'medis', 'atau', 'tenaga', 'medis', 'itu', 'belum', 'bisa', 'ke', 'daerah', 'tertentu', 'karena', 'pembangunan', 'jalannya', 'belum', 'ada']"
37,1534544619593256963,2022-06-08 14:35:22,TNPoliticsBot,"RT @Antara_Jabar: Dinas Peternakan Cianjur kekurangan tenaga medis untuk tanggulangi PMK 

https://t.co/PiSsdMNM7Y",dinas terna cianjur kurang tenaga medis tanggulang pmk,-1,"['rt', 'dinas', 'peternakan', 'cianjur', 'kekurangan', 'tenaga', 'medis', 'untuk', 'tanggulangi', 'pmk']"
38,1534544597665615877,2022-06-08 14:35:17,Antara_Jabar,"Dinas Peternakan Cianjur kekurangan tenaga medis untuk tanggulangi PMK 

https://t.co/PiSsdMNM7Y",dinas terna cianjur kurang tenaga medis tanggulang pmk,-1,"['dinas', 'peternakan', 'cianjur', 'kekurangan', 'tenaga', 'medis', 'untuk', 'tanggulangi', 'pmk']"
39,1534541411244068865,2022-06-08 14:22:37,Yurikadiahi,"@SSambom yg ada hanya kasi darah, air mata dan trauma tuk ditukar uang agar tutupi korupsi dan izin2 SDA perusahaan asing!!!

sa sbg nakes jg masi trauma deng aksi OPM di thn 2018 di nduga opm culik 15 guru dan tenaga medis selama dua minggu bhkn satu guru diperkosa bergiliran lalu di",kasi darah air mata trauma tuk tukar uang tutup korupsi izin sda usaha asing sa nakes mas trauma deng aksi opm thn nduga opm culik guru tenaga medis minggu bhkn guru perkosa gilir,-1,"['yg', 'ada', 'hanya', 'kasi', 'darah', 'air', 'mata', 'dan', 'trauma', 'tuk', 'ditukar', 'uang', 'agar', 'tutupi', 'korupsi', 'dan', 'izin', 'sda', 'perusahaan', 'asing', 'sa', 'sbg', 'nakes', 'jg', 'masi', 'trauma', 'deng', 'aksi', 'opm', 'di', 'thn', 'di', 'nduga', 'opm', 'culik', 'guru', 'dan', 'tenaga', 'medis', 'selama', 'dua', 'minggu', 'bhkn', 'satu', 'guru', 'diperkosa', 'bergiliran', 'lalu', 'di']"
