User @,Comment Text
rahmawatirahmoyy,oh gitu ya ka
jelajahjatim,kenyataannya banyak suster itu cuma teks book. gk bner2 punya ilmu. tapi ya gk semua
mamasimeout6,iyadeh iyaaaaaaaa hahah
jelajahjatim,ya emg iyaa. sudah banyak yg kehilangan nyawa gara2 salah diagnosa suster. jngan alergi fajt
jelajahjatim,fakta
belanja.shopee7,iya deh iya
yenisofianti1,yg berhak mendiagnosa suatu penyakit itu dokter. bukan suster.
jelajahjatim,iya. tapi dokter tidak jaga 24 jam. anak sy pernah hampir jdi korban
mamasimeout6,emang diagnosis di buat oleh perawat yaa ? wkwkwk baru tau saya
jelajahjatim,di lapangan banyak perawat yg ngasih diagnosa. bahkan diagnosa dokter pun ada yg kliru
yenisofianti1,betul.. cuma yg perlu diluruskan perawat melakukan DIAGNOSA. yg benar perawat melakukan perawatan 24 jam ya mom..
mamasimeout6,iyaudh lain kali gak usah brobat. takut salah diagnosis. kan repot ntar di up pula di sosmed wkwkwk
mamasimeout6,teks book ? kita semua punya sop . kalo gak liat buku dan lain lain jadi mau liat apa mas. bertapa biar di kasih ilmu.😂
jelajahjatim,kadang hanya lihat gejala dan bisa langsung mendiagnosis. saya mantan medrep atau sales obat. saya tau busuknya bisnis kalian
jelajahjatim,"knapa skrang dikit2 disuruh Cesar, dan knapa ada istilah dokter pro normal. ya karna bisnis sis."
mamasimeout6,Hellow ?? Yang tau kondisi mau dia di op saat melarihan dokter ! Astagirullah ngomng sma sampean orak mudeng wkwkw
mamasimeout6,"mas kan cuma bagian sales. Cuma liat bagian luar ,apa sales obat ikut rapat manjemn rs ya , atua ikun rapat lain nya? Wkwkwk. Aku jdi ambigu 😂"
mamasimeout6,mas dokter jga gak langsung ngasih opini untuk di oprasi . Pasti ada indikasi . Mas terlalu jauh deh beropini. Kan cuma sales obat kan bukan dokter wk
mamasimeout6,Aku pengen ngakak. Baru liat gejala udh di diagnosis. Buat apa ada pengkajian untuk apa ada lab.
jelajahjatim,wkwk berarti anda gktau apa2. dibodohi oleh manajemen. justru lebih tau sales dripada perawat kayak anda. coba tanya dokter yg masih jujur ttg kebusuk
jelajahjatim,"kebusukan bisnis kesehatan. nanti anda dpat gambaran. atau gini aja lihat harga pcr, awan dulu dan skrang. beda jauh kan."
jelajahjatim,itupun karna intervensi DRI pemerintah. DRI situ sudah dapat gambaran?
jelajahjatim,anda kurang jauh maennya mba perawat. trlalu polos
jelajahjatim,sya ngakak lihat kepolosan anda. sudah tanya dlu KPD dokter yg masih jujur. nanti anda akan tau sndri
mamasimeout6,Iya mas apa daya sya mau cuma perawat. Cuma tau ngurusin pasien . Wkwkwk🤪
mamasimeout6,Oh gtu yaa mas wkwkwk. Kan udh sy bilang mas terlalu jauh ranahnya. Kmren ngomngin suster. Skrng ngombgin dokter. Aduhhh mas udh kalo kel sakit
mamasimeout6,Kalo kel sakit jangan di bawa ke rs. Ntr bilangnya salah dignosis dan lain lain lagi jadi ladang bisnis. Di rawat sampean aja wkwkw
jelajahjatim,sy kan bilang masih ada dokter yg jujur. dlu lair anak sy bner2 nyari yg pro normal. Alhamdulillah ketemu. cuma mata minus sama banyak dokter langsun
jelajahjatim,langsung disuruh Cesar. pdhal minusnya ya kecil. buktinya normal ya gpp.
jelajahjatim,dan video yg anda komenin ini dokternya diagnosa berdasar apa? anda mnuduh mbaknya berbohong?
mamasimeout6,mas coba ya di baca berkali kali . bingung saya. udh iyain aja lah ya mas kalo sampean ngomong. rak genah ngomng SMA sampean wkwk
dwicollectionn,"maaf nih barangkali ada dokter yang mw jawab, kenapa gak pasang NGT ajah untuk memasukan ASI, kenapa dibiarkan selama 3 hari gak mendapatkan asupan"
novyraliaagatha,dipasang Bun. cuma ktanya mau bersihin dlu. tpi saya gtw berisihn apa. mungkin udah takdir anak saya Bun 🙏😇
dwicollectionn,semangat ya mb.. dede udh ada di surga skrg🥰🥰🥰
novyraliaagatha,amin. makasih Bun terharu saya banyak yg peduli dan Mendoakan anak saya. sehat selalu yaa Bun 😇🙏
yandrawijaya.md,klw pasang ngt katanya dibersihin biasanya ada perdarahan saluran cerna..jd jgn dimasukin apa2 ke lambung dl smpe bersih produksi ngtnya jernih
novyraliaagatha,"terima kasih dok, penjelasannya 😇🙏"
babyandinakayla,"dibersihin lambungnya bun biasanya 1-3-4hari anku jg bgtu klo lg dipuasain, tapi biasanya di kasi semacam susu nutrisi lewat infus yg kantong nfusnya"
stromlah0,setau saya bgtu
novyraliaagatha,iya Bun. udah takdir nya jg sampai sini 😇🙏
novyraliaagatha,terima kasih Bun 🙏😇
barragmega_,iya dok sama kaya ayahku jg gtu psa ngt buat dibersihin gaboleh masuk apa2 slama 5hari pas udh blh mnm susu allah berkehendak lain🥺
putmiput_,maaf nih mba ank saya jg prnh ada dikondisi seeprti itu jadi ank mba sbnrnya knp dipuasain karna kalo dipaksa dikasi minum khawatirnya bakalan
putmiput_,bakalan sesak dan jika NGT nya masi ada residu berwarna tdk bening artinya lambungnya masi kotor jadi tdk diperbolehkan utk diberikan cairan
inongpaulin,mau tanya dok..kok bisa terjadi pendarahan saluran cerna pada bayi ya dok..apa penyebabnya
yandrawijaya.md,"macam2 penyebabnya..bisa krn ketelen sesuatu, gangguan bawaan lahir...tp plg sering krn infeksi.."
edenta23045,"nah ini penjelasan dokter, hal beginian jgndijadikan vt lah kurang elok lagian musikny jg gk sesuai."
tikayulianti16,Tp bun wlaupun pake NGT ttp biasanya suruh susuin
krmdhnty,Sama kek anakku waktu di NICU itu dipuasain dulu gak mimi ASI... Tapi gk nyampe 3 hari juga...
novyraliaagatha,sehat² yaa Bun buat anaknya dan bunda sekeluarga 😇🙏
krmdhnty,iya bund... Bundanya juga beserta keluatga sehat-sehat ya...
novyraliaagatha,amin. terima kasih Bun. salken yaa bun 🙏😇
raket_nyamukk,"kemungkinan ada pemeriksaan penunjang yg membutuhkan puasa dulu mbak, makanya anaknya dipuasakan dulu, bukan gak dikasih makan."
novyraliaagatha,ya Bun mungkin udah takdir jg. saya jg ga menyalakan dokter dan susternya. 😇🙏
raket_nyamukk,semoga selalu diberikan kebahagiaan ya mbak 🥰
novyraliaagatha,amin. makasih Bun 😇🙏
canolaaaa_,klw d rs ank panas tinggi dokter ambil mw ambil tindakan atau semacam cari tau knp bs panas tinggi itu slh satu caranya ank dsruh puasa Krn dlm tbuhny
canolaaaa_,nya hrs bersih dri makanan dn cairan kaya semacam mw di ambil sampel buat di diagnosa untuk cari tau penyakit sbnernya..
novyraliaagatha,ohh gth yaa Bun. terima kasih Bun 😇🙏
heriyati010,oh ya? apakah puasanya sampe 3 hari? apa tdk takut dehidrasi tanpa asupan cairan pun selama 3 hari?
zafira4911,"aku yang dewasa aja gak makan 2 hari udah puyeng bun, pusing2 n mual perut aku.tp klo uda isi nasi perut ak semangat.gimana anak bayi puasa 3 hr."
zafira4911,"apa mesti puasa 3 hari,kenapa gak 1/2 hari aja puasanya buat diagnosa penyakitnya."
novyraliaagatha,udah takdir bun 🙏😇
hijualbunga,"itulah gunanya dipasang infus, ada cairan dan nutrisi yang masuk lewat infus. klo produksi NGT nya keruh dipaksa masuk makanan yaa tambah bahaya mbiak"
canolaaaa_,kan klw menurut ilmu kedokteran bayi msh bisa bertahan tiga hari tanpa asupan apapun
dwicollectionn,itu bayi baru lahir mb.. 😁
immris,"kalo bayi baru lahir emng di bisa bertahan 3 hari tanpa asi/susu karna dia punya Lak coklat,but aku gatau itu ddknya umur brp,tapikan itu di infus"
mamane_yazid,"waktu anak q puasa sebelum sama sesudah op total 5 hari
pengganti makan minum
ada cairan nutrisi dn di bantu infus jg"
babyandinakayla,ada infus bun
asehri,"tetanggaku nurut sampe 3 hari gk dikasih asi, alhasil bayi menguning"
canolaaaa_,itu brartimng bayi nya kuning pecah sel drh merahnya..Krn biasanya bayi klw di rawat kan di infus jg dn sbnernya dri infus itu SDH cukup cairanya
canolaaaa_,"Krn ngk mngkin doktr spesialis mlkukn sesuatu tanpa penelitian trlbh dahulu Krn buat JD dktr spesialis mrk butuh waktu 9 Thun,"
heriyati010,bayi baru lahir atau bayi yg berumur 1 bulan keatas?
heriyati010,tapi kenapa sy orang dewasa yg fisiknya lebih kuat dr anak kecil bila di pasang infus di rs tetep di beri makan n didisuruh di habiskan
heriyati010,"tp Dedek ini mestinya bukan bayi baru lahir, sy juga dinfus n waktu itu di beri makan n disuruh di habiskan agar cepet sembuh bu kata pihak rs"
hijualbunga,"infus itu ada bnyak mcam nya mbak,ada yg hanya isinya cairan,isinya nutrisi,isinya elektrolit dll.pmbriannya trgntung skitnya situ apa gk bs di smakan"
hijualbunga,"sakit tiap oranh beda2 bahkn kondisinya jg beda2, gak bisa disamaratakan kyk pemikiran sampean."
heriyati010,"lah emang iya, sy yg dewasa aza di kasih makan apalagi batita( bayi dibawah tiga tahun) so sebaiknya ya tanya dr nya terapi apa yg diberi ?"
heriyati010,"ya iy, kalo elektrolitnya turun ya diberi elektrolite garam misalnyadi infusny, maka enaknya tanyakan dr nya terapi apa yg diberi"
hijualbunga,yaiyalah di tanyakan bukk masak mau menerka2 menerawang
heriyati010,"lah iy, kn ada hak pasien so ada kewajiban dr menjelaskan kernologisnya lewat medical record pasien jd pasien tahu apa yg terjadi"
dwicollectionn,nutrisi dari ASI.. mohon di jwb dokter. bukanya lewat NGT itu bisa digunakan jika pasien tdk sadar
dwicollectionn,"terus katanya disuruh puasa 3 hari, logikanya anak kejang itu kurang cairan akhirany demam panas, panas tinggi kejang jadinya.. harusnya kan butuh cai"
dwicollectionn,cairan banyak. tapi ini kok disuruh PUASA aneh sekali sih. tolong bantu jwab
yandrawijaya.md,infus cairan bukan?? pasien yg tdk sadar biasanya dpt nutrisi lwt infus
raket_nyamukk,gunanya dipasang infus apa mbak kalau bukan memasukkan cairan pengganti biar gak dehidrasi?
hijualbunga,kalo produksi NGT nya keruh dipaksa masuk asi atau susu yaa bahaya mbiak...makanya dipuasakan dialirkan smpai produksinya jernih (dibersihkan)
hijualbunga,"ilmu kesehatan gak cukup cuma di logika aja bun, harus ada dasar medis ilmiahnya"
dwicollectionn,apakah nutrisinya sama kah dengan asi? brrti bisa ya digantikan dgn infus dok untuk berhari2 selama 3 hari lama sekali dokter🥺
ratna_pillar,ya ampun mbak itu di atas sdh banyak yg jelasin lho klo cairan yg keluar msh keruh bahaya klo masuk makanan
raket_nyamukk,"mbak, anak dipuasakan itu bukan krn tidak ada alasan dan asal gitu aja, gak mungkin gak dikasih makan selama 3 hri, bisa jadi lambungnya ada masalah."
raket_nyamukk,"yaa beda lah mbak, tapi infus itu untuk mengganti cairan jika anak dehidrasi dan gak bisa masuk cairan lewat mulut."
raket_nyamukk,"maaf ya mbak, saya bukan dokter"
okefit3,anak sy 10 hri puasa krna d nicu. full obat aja.
mariaenjelina487,"itu ada ngt nya kk, ad plester juga di hidung nya itu, ngx mungkin sih dokternya ngx di pasang ngt nya,"
nitawaty,"sabar Bun q juga pernah ngerasain kehilangan seorang anak,tp hidup kamu masih ada di depan,kamu pasti bisa lewatin smuanya,masih bisa hamil lagi"
novyraliaagatha,amin. makasih Bun. sabar yaa buat kita 🙏😇🤗
mithakurnia_,semangat untuk kita🥰
liasusanti90,"feeling seorang ibu itu kuat luar biasa ya bund,,sbar yaa bund yakinlah dd udah bahagia d syurga 🥰🥰sy pun prnh d posisi ini bund"
novyraliaagatha,amin. mkaish Bun 😇🙏 sabar dan kuat yaa buat kita Bun 🙏😇
wawasalwa93,sama bun... anak q pernah mau dselang krn gk bisa minum obat.. tp saya gk mau bun.. soalnya saya yakin anak saya psti bisa minum obt..
novyraliaagatha,sehat² yaa Bun buat anaknya dan bunda 🙏😇
ibuunonnov,sm🥺
konveksidastersolo3,sakit apa mb
novyraliaagatha,kejang ka.
fiqabanu,ibu atau suami dl kecilny pny riwayat kejang kah? soalny kata dokter bayi yg kejang itu keturunan.. ga tau bener apa ga si dokter yg bilang
novyraliaagatha,saya emg ada riwayat step Bun. tpi saya tanya dokter katanya bukan keturunan. mungkin udah takdir jg 🙏😇
fiqabanu,iya bun.. kdg dokter beda beda bilangnya.. semangatt🥰
rinakurniawan5,mbk kejang itu malah faktor utamanya y dari keturunan😌😌 .. kalo ayah ibunya ada riwayat kejang biasanya anaknya jg akan bgitu
novyraliaagatha,ohh gituh yaa Bun makasih yaa Bun infonya 😇🙏
nilamassyifa,"Bun , klo bole tau kejang nya bro lama? anak saya juga sempt kejang 2kali dan panas tinggi"
novyraliaagatha,kejangnya seperti bayi kaget tpi sering Bun. tpi ga lama Bun.
nilamassyifa,"yaallah, turut bersuka cita ya Bun ,"
novyraliaagatha,terima kasih Bun 😇🙏
phy_10,aku jadi takut bgt Ama kejang Klo bayi 🥺🥺
novyraliaagatha,udah takdir bun susah di tebak 🙏😇
phy_10,kuat ya kak🥺🥺 aku Ampe kadang takut buat punya anak🥺
rizkakhairunnisaaz,"insyaAllah jadi tabungan untuk ayah bundanya disana kelak, yg menyelamatkan ayah bundanya 🤗"
bunayura,Itu kenapa bun?
novyraliaagatha,"awalnya panas bun, terus kejang dibwa ke RS 4 hari meninggal."
ada170311,"saya gak sampe 4 hari Bun di RS. malam nya dateng buat di rawat, pagi nya udah meninggal😭😭"
user2601055697302,"anak saya jg bun, 3hr msk icu ga bertahan, sakitnya luar biasa bunda"
novyraliaagatha,turut berduka cita Bun. smngt yaa Bun 😇🙏
elvilioe,turut berduka cita yaa bunda...makanya saya trauma banget wtk kecil anak saya jg pernah kejang jd tiap panas langsung buru2 sy bawa opname
novyraliaagatha,iya Bun. makasih yaa Bun. takdir anak saya cuma sampai sini. sehat terus yaa Bun buat anaknya dan bundanya 😇🙏
elvilioe,amin...nanti di ganti sama Tuhan ya bun...semangat
novyraliaagatha,amin. makasih Bun 😇🙏
srininhsih059,innalillahi wainna ilaihi rojiun'uun terus berduka cita bun kebetulan anak saya umur 5 bln kejang baru bbrp minggu yg lalu alhamdulillah ankq selamat
roh_dodot,setiap panas langsung opname?
novyraliaagatha,ga Bun. baru 1x 🙏😇
elvilioe,"iya wkt bayi nya , misal panas pagi trs diksh obat sampe sore msh ga membaik langsung bawa opname..."
elvilioe,"karna pernah kejang 2x dan saya ada trauma jg wkt kecil adik sy meninggal karna panas trs kejang dan ga bangun2 lagi😭, makanya takut banget"
roh_dodot,habis berapa bun? saya jg kadang parno kalo anak demam pernah kejang 3x
elvilioe,saya pake asuransi bun...jd yg bayar asuransi...belum umur 2thn aja udh opname 4x sampe terkenal sama suster2
roh_dodot,buset hahah.. tp anaknya skrng sehat bun?
elvilioe,"Puji Tuhan sehat bun, udh gede skrg udh umur 12th, rasanya lihat anak kejang itu kaki rasanya ga nginjek lantai, sampe jari pp nya diksh gigit tuh"
roh_dodot,alhmdllh ya bun anak nya udh gede pasti udh kebal sama penyakit anakku masih 15bln jd rentan bngt keserang tp drumh nyetok madu dan obat2an buat jga2
elvilioe,"iya bun, pastiin obat penurun panas ada, sy dulu karna ada riwayat kejang jd klo vaksin ke dr minta resepin stesolid buat anti kejang buat jaga2"
elvilioe,"kejadian kejang dulu karna obat panas hbs, penyebab kejang karna panas terlalu tinggi jd kata dr yg hrs di sembuhin panas nya dulu"
elvilioe,"saya lupa nama obatnya propolis bukan ya yg model peluru masukin lewat anua, itu hrs minta resep di dr, karna obat keras ga bs jual bebas"
novyraliaagatha,turut berduka cita ya Bun 🙏😇
ada170311,"makasih Bun, turut berdukacita juga ya Bun🙏"
bunayura,"Turut berduka cita ya bun🥺, jd waswas kalo anakku demam🥺"
sjkuksee__shin,fyp ci
adzrielalfarizqi2020,"Aduhh Bun Ikut Sedihhh , Soalnya Anak Saya Jga Pnya Riwayat Kejang😥😥 Pelukk jauh bunda🤗 Yang Sabar ya🥰"
novyraliaagatha,sehat2 yaa Bun. buat anak bunda. maksih ya Bun. peluk jauh 😇🙏🤗
dnupks12,"anak saya juga riwayat kejang sampe 4x ,aku jadi takut😭😭😭"
novyraliaagatha,biasanya diatas 5 th udah ga kejang bun ktanya. sehat terus ya Bun untuk anak bunda 🙏😇
dnupks12,"anak saya masih umur 18 bln bun ,dr des-feb udah opnam 3x ,yg terkahir kena isk,anemia dehidrasi dan harus sunat bun.."
novyraliaagatha,Yaa ampun. skrng gmna Bun keadaannya ?
dnupks12,"sekarnag alhamdulillah udah sehat bun ,cuma emang tambah protektif banget sama anak ,dijak keluar sama org lain ngga kuijinin ,apalagi diajak panas""an"
wungawuliana,"jgn percaya 1 dsa, jgn percaya 1 rs ¹"
novyraliaagatha,iya Bun. hanya bisa ikhlas skrng mah 😇🙏
milajohan,"betul bun,sy terlalu prcaya pd opini satu dr tdk cari opini dr lain,akhirnya bayi sy mninggal.stelahnya baru tau ada pnnganan skt anak sy tnpa oprsi"
linatambunan73,"jgn tll percaya kak, kmrin ponaanku bgtu... aku mrhi z.. masa bayi gk dksh sarung tangan, kaki dan gurita pdhal sdh dingin bgt, katanya krn lpr"
dessy.chrysti,"Nakes itu gak sembarangan bun,semua yg dikerjakan sesuai SOP..."
novyraliaagatha,iya Bun. saya tw kok dan saya ga menyalahkan dokter dan suster. mungkin blg bgtu biar saya tenang ga kepikiran. sehat selalu yaa Bun 😇🙏
dessy.chrysti,"iyy bun, anak baik sudah bahagia d surga... Bunda hebat, semoga diberikan kekuatan selalu...🙏"
novyraliaagatha,amin. maksih Bun 😇🙏
linatambunan73,"tapi kaki dan tangan ponaanku dingin, kuning, dikasih minum mual, bab mencret... masa iya krn kekenyangan... justru dikasih srng tangan, kaki, gurita."
linatambunan73,baru bayi gk kuning lagi.. klu ikuti apa kata perawat mgkn sdh lewat ponaanku..
gadistweety,preettt 😂
dwicollectionn,gak papa kak yang penting gak 24 jam pake sarung tangan sarung kaki.. ex kalo mw keluar biar gak kedinginan boleh pake sarung tangan sarung kaki
jessie_inka,"mual bab mencret karna bilirubin nya tinggi itu yg bikin bdnnya ga sehat, dokter lebih tau Bun."
starsouvenirdanundangan,nakes juga manusia kok Kak. kadang ada salah juga. firasat seorang Ibu biasa lebih kuat.
kebidnugroho,jangan ke faskes nanti ketemu perawat lagi..
fitriaastari0,gurita tetap gaboleh ya
novyraliaagatha,gaboleh Bun. kta dokter
linatambunan73,"semua gk blh kata dokter bun, aku lbh percaya org tua dl blg, gurita perlu bun biar gk goyang perutnya saat digendong biar gk cantik bdnnya"
novyraliaagatha,iya Bun. kadang saya jg bingung si
linatambunan73,"sejak diksh gurita ponaanku gk prnh kaget2 dan muntah2 lg sdh gk kuning lg.. dirs ponaanku gk dipakai sarung tangan dan kaki, gurita."
linatambunan73,"semangat ya kak, malaikat kecil kk sdh sehat dan senang serta tenang disorga..."
novyraliaagatha,amin. makasih Bun 🙏😇
lia12al,gpp pakai gurita tp jgn diikat terlalu kencang tujuannya biar dd hangat
novyraliaagatha,makasih sarannya Bun 😇🙏
linatambunan73,benar bgt kak gurita utk mengangatkan... dan tdk diikat kuat
novimvie16,"org pas lahr aja di brsihkn sma doktr trus di ksih gurita ko,asl tdk kenceng2 aja ngikt nya,"
linatambunan73,"minum susu 1sendok 2Oml per 2jam... tdk disendawai... bayi jd kuning stlh dirumah kami jemur, ksh susu cukup dan sendawai kuningnya hilang.."
novyraliaagatha,iya Bun. Mungkin Tuhan lebih sayang sama anak saya Bun. 😇🙏
kaniania1212,Anak sy jg pake gurita krna kaos dalem blm muat. Jd buat nutupin perutnya pake gurita. Apalagi itu tali pusat biar g goyang2 jd g nangis trs kesakitan
linatambunan73,"benar bgt bun, klu pakai gurita tali pusat jd gk tersengol2 pas bolak balek ganti kain tali 2 nya"
jessie_inka,maaf Bun klo penggunaan gurita memang sudah ga boleh. masalah klo kuningnya hilang pasti itu jg udh di sinar kan Bun? klo sarung tangan kaki klo anak
jessie_inka,dirawat mank gaa dipakein. apalagi kondisi bayi kuning pasti ditato ky sinar gtu biar bilirubin nya turun
jessie_inka,*ditaro
linatambunan73,"tp ini gk ada bun dibiarkan z bgtu, stlh keluar dr rs.. cek ke bidan, bidan blg krng minum dan katanya bayi prnh tersendak krn ada cairan"
linatambunan73,"bayi hrs pakai gurita krn bdnnya blm kuat, klu digendong2 bisa goyang bun, biar tali pusarnya jg gk tersengol2 pas bolak2 gnti tali 2"
jessie_inka,iya itu kuning krna kekurangan cairan bsa jd.
jessie_inka,itu hanya org jaman dlu Bun. pdhal gada ngaruhnya gurita SM bdn.. anak sya ga pake bgtu aman aja ko. kan teknik gendongannya bukan krna gurita.
linatambunan73,"dokter rs blg kekenyangan, kaki dan tangan sdh dingin sprt es..."
jessie_inka,tp di sinar ga Bun anaknya ?
linatambunan73,"tdk ada disinar diRS bun, kata perawatnya kuning dan dingin krn kekenyangan... dibawa ke bidan krn krng minum dan ada cairan..."
jessie_inka,"iya Bun,, semoga dd nyaa selalu sehat ya bun😊"
linatambunan73,bidan suruh jemur dibawah matahari selama 5-15menit... 2x dijemur dan teratur minumnya... kuningnya sdh hilang..
novimvie16,"tpi pas ank sya msih di pkein sma doktrnya ko, kan pas lahir smua alat bayi di serhin ke doktr, di situ gurita sdah trpsang,"
jessie_inka,mungkin bukan dokter kli ya Bun tp perawat klo di RS kan perawat bayi yg ngurusin bayi😊
novimvie16,"ia kn klaw sdah tdk di bolhkn psti mrka tau lah,pas sya tnya emg msih bolh boleh ktnya, dan allhmdllah ank sya gk knpa2, sbnrnya bolh2 aja"
novimvie16,"asl tdk kenceng2 ngiket nya,toh dr jmn dlu smpe skrg tdk ada yg mninggl krna gurta,"
jessie_inka,"mungkin tergantung RS nya ya Bu, soalnya saya jg kasih gurita ga dipakein. tp anak syaa dipakein bedak. pdhal katanya ga boleh."
kebidnugroho,kan sudah perawatan di rs
kebidnugroho,tau penyebab kuning?
kaniania1212,Tadinya sy ikutin dokter g pake gurita. Anak nangis terus. D marahin sm ibu saya. Pas udh d pake gurita. Bener anak anteng😌.
dwicollectionn,pake sarung tangan sarung kaki gpp biar gak kedinginan
novyraliaagatha,pake selimut aja Bun kmren
linatambunan73,mslhnya perawat blg dilarang dokter... gmn dong.. klu telat td dipsng semua mgkn ponaanku sdh lewat.. tp puji Tuhan ponaanku sdh sehat..
jessie_inka,"dan semua yg td bunda bilang ga ngaruh SM kuning ya Bun. mau dipakein atau ga klo memang anaknya kuning ya kuning, bukan krna ga pke sarung tangan"
dessy.chrysti,"smp rumah udh gx kuning, krna emg udh normal bun bilirubinny... knp gak boleh pk gurita? krna bayi msh bernafas d perut, gmn kl perutny dikencengin.."
linatambunan73,"ya ikatnya jgnlah ampe kuat kali... bagaimana dgn ponaanku yg 1 lg dipsng gurita,sarung tangan dan kaki dirs gk ada kuning"
dessy.chrysti,"iyy deh kl gtu, trserah aj... semoga sehat selalu..."
jessie_inka,"kaki dan gurita.. anak sya ja ga pke itu semua ga kuning ko, jd bayi kuning itu karena bilirubin nya tinggi bukan krna yg bunda bilang"
linatambunan73,"yg blg dokter rs bun, bukan saya yg blg... kuning dan dingin krn kekenyangan... bidan blg krng minum dan ada cairan"
jessie_inka,tp biasanya lebih ngerti dokter Bun. krna bidan kan bukan wewenangnya observasi anak.. yudh udh lewat ini kjdiannya. sehat selalu buat kponakaannya😊
lucky_19888,dari sini Keliatan bnyk juga yg salah diagnosa....bnyk oknum yg bs jd dok krn duit. bukan krn kompetensi nya jd nya gini😞😞😞
novyraliaagatha,mungkin udah takdir bun. saya jg gabisa melawan takdir.. Nanti saya dikomen negatip. saya ikhlas. ini saya bikin video jg ikut²an aja kok.
novyraliaagatha,bukan mau nyalahin dokter or suster. tpi pada salah paham 🙏😇
