User @,Comment Text
murdiani1507,nitip
hangestiya,Tip
iloved1lf555,b
kulkaswalls,.
basslightyear00,nitip
hi.anonim,.
andtsf,Nitip
berlinberlinda_,Nitip
oneonlyv,nitip
sim2hae,nitip
rhealifahv,Nitippp
risti.june,nitip
mg78r,p
lalamiww,nitip
fyi.guys,Nitip
ranginingranginang,nitip
sherlytriolivia02,.
dis_cha,.
prisdiankusuma,nitipp
yollep_,nitipp
siapaajakekkk,titip
laaaailaakk,spill
terserah_andasajalah,.
bung.victor,😊
senjakala29,nitip
geminiscorpio8,.
rinju30,Nitip juga
temanmenua,Nitip
bocahindonesia,untuk cek kesuburan suami istri yang paling dasar mulai dari 1.650 kok Bunda. Bisa cek ditiktok shop yaa 🥰
bocahindonesia,yuuk kalau kita live ditonton yaa Bunda promonya mantulityyy 🤩
zimtion,up
killerqueenofmage,nitip
jedidiahkania,bs follow tiktok nya @PusatFertilitas BocahIndonesia mreka suka live & kasi diskon paket2 pemeriksaan
rhmt312,bang kalo mau nonton doang bisa ga?
kevinmuham,kan bisa dirumah kalo itu🙂
rhmt312,😂😂🙏
pecintabakmi2,"bukannya kalo ud suami istri, istrinya boleh bantuin jg yah ?"
kevinmuham,boleh tapi ada batasannya 🤣
_rizkyramadhan_,Batasan gmna bang? Kan udh halal loh😅
kentang.gorengnya.gan,Bantuin tuh gmn deh maksudnya kadang liat dikomen atau denger ada kata “dibantu” itu diapain maaf saya gatau beneran
bri_ght05,jangan penasaran kamu pemikiranya masih bagus😂
kentang.gorengnya.gan,Ehh gapapa buat pengetahuan umum aja wkwkw
pelautperawat,batasan mksdnya takutnya bablas ke istri😂 malah ga ketampung di tabungnya sampelnya... bgtu loh 😬
_rizkyramadhan_,Nanti setelah kamu dewasa akan merasakannya kok nak 😅
scarletwings22,"semakin sedikit yg kamu tau, semakin baik😂"
yhzk_,"mending jgn pernah tau kak, saya menyesal pernah tau🙏"
aisvcxz,ahahah
refeel4,anda pasti msh dibawah umur
donttouchmysela,@sssfffmmm
sssfffmmm,Bantu nonton filmnya mungkin☺️
deavytiano17,di bocah indonesia nyaman n best bgt... aku kenal dr.Ferryd terbaik🥰🥰🥰
yelsaf,spill film nya bang😏
kevinmuham,spal spil spal spil
dekanggit,Masha and the bear
v_r91nia0914,Jiakakakak comment2nya asli bikin sakit perut semuaaaa😂😂😂😂
sugarberry93,"""oke kita coba yah"""
akuhasnaputri_,spill biaya kak??
124689027276sab,aku pernah nanya Cs nya kurleb 8jt kak
azril_azril15,nitip
ahahahawokwok,Ntp
vie_aviee,Nitip
ka.sari,spill ka
mg78r,ntp
amoyarrasss713,"cek di tokped ada sist *bocah indaonesia*, kmrn aku masukin keranjang sktr 1.65jt utk B4L yaa"
akuhasnaputri_,terima kasih banyak kak..🙏🏻🙏🏻
siapacoaba,"buat ber 2 apa masing"" segitu kak ?"
dkzproject,bang coba nonton dokumenter our father di netflix…awas kaget 😂
dedekharisman156,spill hasil nya bang ??
user6568000381838,privasi kali
dedekharisman156,"kata nya informasi, kan bisa dikaish penjelasan kalo begini gimana, kalo begitu gimana 😏"
chasviel,klo ngetes kesuburan sebelum atau sesudah menikah?
kevinmuham,"kalo cowo sebelum jg boleh, tp kalo cewe sih saran gue setelah ya.. karena kan usg nya harus masukin alat ke organ keintimannya 🙏🏻"
reyndaag,"Buat yg cewe sebelum menikah juga bisa kok, lebih baik malah.. nanti usg nya dari perut bukan dari bawah.. semoga membantu 🙏🏼"
naksjadoel,klo cwe nge tes kesuburan nya di USG?
crroiissant,sesudah lah anj
frederickgautama97,"Menurut gw si gapapa sebelum nikah juga, karena dlm kedokteran sendiri istilah ""keperawanan"" itu ga ada dan ga valid sama sekali, itu hanya issue -"
frederickgautama97,-sosial san budaya aja. tapi balik lagi ke pemikiran masing2. kalo saya pribadi si lebih cocoknya sebelum menikah krn tergantung kesepakatan pasangan
meloyloyloyyy,tergantung individu masing2 jg sih misal mau tau subur atau ngak sblm nikah. Kalo mau punya anak tp ketauan ngak subur pas setelah nikah kan gmn
beee240,hmmm palingan tes hiv/aids sblm nikah untuk cwe/cwo. klo cwe disuruh tes ini sma calonnya niat cwo nikah hrs dipertanyakan dong
myimagine127,spill price total
appreciat3d,"kalo nonton nya orang lain, istri nya ga marah/cemburu?"
kevinmuham,kamu cemburu ga ? @taffyanabila
f3ony,"spill biaya bang, butuh bgt.. krn udah 10 th penantian.."
narutocepiritlagi,yg nanya biaya berapa buset dah mahal banget ini aseli😂😂😂
wahyusatya7,Tanya harga brapa bang?
velix_sun,ga minta dibantuin susternya kak?
mgtrip92,"Byk2 bersyukur ya yg lsg di kasih keturunan. Jaga n didik baik2 ya, g smua bs lsg d ksh kesempatan utk punya anak"
gumballwattersonzach,Pas dah kelar langsung kepikiran sound “PAPA PAPA PAPA PAPA”
riniledom498,spill budgetnya kak mau juga soalnya coba🥺
krisdiantoro133,Bang Film Tarzan Z ada kali ya..😁😁😁
kpghf_,@ambucakra @sdjkngbfdth5 tah kudu na mah 2 dua na nyaa
staycation_withcitta,"Bang plis info yaa lokasi, biaya sama mesti contact kemana utk daftar"
790rp,Spill budget nya bang.. please
arii_krnwn93,di kasih film horor kah bang?
beefsliceraacha,semogaaaa kak nabila cantikkk segera hamil diwaktu yang tepatttt☺️☺️☺️☺️❣️🤟🏻
ar_dhito,video nya ORI atau bajakan 😂😂😂...gw dapatnya bajakan 😁
dssyrhmlia,@onewomenman_ ini lohh
onewomenman_,😅
vanzcxz,spil film bang😏
dneckaaa,spill biaya pls
mrs.zld,BIAYAA NYAA
antonisupatra20,biayanya berapa ya bang?
agrianimustika,soil biaya kk
username27292927,cek pw bisa ga bang
9999caca781106,Dr Ferry yg baiiik salam hormat dokteeer....👍👍👍💪💪💪
mastermakan12,@jajanlagiyuk boleh coba buat cek....
hewu_daaa,ini bener dokter maitra bukan???
bidadarisurga777,syemangat kk🥰🥰🥰🥰
eskopigutdei,hi bang. boleh spill biayanya? thankyou!
alexanderbrianp,"Oh begitu, menarik 😌"
andhika.and,biayanya berapa tuh?
skfvy,rate film nya brp bg?
bebas2451,bang nonton disitu berapa per jam?
divky21,bang itu filmnya bajakan atau membership?😂
christinanatalia81,untuk cek kemarin habis berapa dananya kak ?
wkwkkwkwkkwkwwkwkw,jogja ada ga ya
itsme.kahfii,bang lu milih milih dulu ga video yang di tv nya 😂
yourbestfwen,@npsw12 @basabasiabe simpen
yogapratama154pa,itu filem nya indo apa jepang bagus gk 😂
vrelwijya,ruangan ambil sampelnya gabisa bawa teman sparing bg?
jawheadtiktok04,tutor bang
kevinhaichal,Ashikkk mau juga(?)😂
zaifangaming,@udhbukanbadutt gua bakalan ke sana pas sudah nikah🥰
imntfy,bang ada film tayo gak?
squisqwa8,disuruh iloc wkwk
daffakur,cara pengeluarannya gimana tuh bang 😅😂
desranita,spill biaya ka
ontopablo,@hunterfarewell00 coba zel klo dah nikah
mlforever0200,@mei280y ni liat
mei280y,kuy cek😂
thelias1104,Laki saya yg gak pernah bisa pake media tv atau apapun itu bakal kasian banget 🤣🤣 harus sama sumbernya langsung wkwk
muhamadfarid10,kalo gak sengaja nyembur ke tv nya kan rebot juga tuh
hezran77,"itu yg nyediain film buat ""bantu"" nya siapa dah? ada pekerja nya buat nyari video gituan? 😂"
sipalingsabar19,Bang bisa share berapa total pembayaran? karna aku juga pengen cek kesuburan tapi takut tabungan ga cukup 😂 dan aku uda nikah 8 bulan tapi blm hml🥹
ramuja_dadu,bng lu tadi ngapain di dlm ruangan nonton apa Abang ny🥺
chachaa___0,boleh request film ga bang?
gitasonia16,@Calvin Story Mobile @calvinharefa12 😂😂😂😂 yuk🤣
tya_endah_mua,abis brp bang
ianabadis,pas ngeluarinnya bisa d bntu yg lain ga selain film.. .
guarapna,di bantu sama pasangan bisa ?🙏
agnesherren,Di malang gak ada🥺
vandevshop28,hrg brp kak?
ekyseptyas,Spill biaya kak
hamdiyanielsa,Berapa si biayanya
pinkguylover,berapa sih ka cek kayak gini? bentar lg nih halal sm doi @davaryoga
anakmeo,Kaa spill harganya dongg
tatydesyanty1,Spill biaya bang
diaitukamu77,total nya brp bang? estimasi harga donk bang?
aulia071021,Ga berlaku buat yang kaya gW yg pemalu
hanacanceyy,penting bgt sih ini
pandakiyot2,Klo film bxb ada gak
abdulhanip22,"bang bisa request filmnya ga, misal film SpongeBob gitu"
bibinyasiskakhol,gw mah takut sama hasilnya kalo test2 beginian
uddonzzz,bang kalo dari twitter sndiri aja bisa kan? 😂
alparzaja,bang ada film sepongebob gk bang
gamefb0,harga?
jensphoria,kalo masih single bisa gak sih? buat jaga jaga sebelum pernikahan
thecumuts,Ini biaya ny brp
ayudiyac,@kyaa802 kece
putrioktv_11,@yohanes shallom by mau coba gaa
alfinrizky11,Bisa riques vidio japanese gak bang ?
asrinoviana,kalo yg cwe gmna caranya?
hadikoenang,hasil analisis cek kesuburan apa kk?
our.camera,ini di obgyn kan ya?
syafiqrifqi,lah anjir di primaya wkwkw
kremesanayam2,pas ambil sample ada batas waktu nya ga sih bang
nilaput96,di Kediri beginian ada gak sih pengen cek kesuburan buat pasutri yang lengkap gini🥺
duomaltese_,"suami aku gak mau punya anak dr aku, karna aku istri ke2 🥺 doain ya biar suamiku mau punya anak sama aku juga 🥺😭😭😭"
yosefgunawan4,itu tv buat nonton drama jepang ya bang. semoga sukses bang
miyaanggun.sr,untuk biaya nya habis brp
ataliawau,kayaknya lebih baik cek sebelum nikah gak sih?
wiwikbahruzen,Trus gimana hasilnya bang?
salsacosmetic,Seruuu🥰
semogafyp.yah,bang kok nggak di video in pas lagi nonton😂😂?
amandaapriyani0304,berapa total biaya nya bang
dontneedtosleep_,spill biaya bang
tudesujanabagaskara,List harga nya kak
sariiwangii,film nya genre apa bang ?
rielyandi,spill biayanya berapa?
djennyr,habis brapa kak pemeriksaannya??
helloooow__,brpa biayanya ka?
taniaevam,biayanya brp ya kak
yoursmrz,Spill hargaaa kakk
bubunyababacantik,spill biayanya bg
phantoom085,lokal apa luar bang?
bukandzaki,bang film nya genre apa aja?
alkrxx,abs brp jt bg?
fikasdiary,Harganya spill
ivannasimorangkir,Spill biaya kak
sonnyarhma,brp biayanya ya?
gustiarany5,spill biayanya kak
aqunquw,spill hasil bang 🥰
milolavalian,di ruangan itu ngapain bang?
tellmeifyouwant,ga bosan manual 2000 tahun bang? 😂
tommyard_,istrinya buat apa?
piscesgurlszzz,Biayanya berapa
vinaschwarzenegge,bang klo yg cewe gimana?
ananthasyh,lah gw penasaran yg lu liat genre apa🗿
choiy30,dstu ada film dr strange ga
khadafi993,sudah mandi wajib belom bang hehe
akusiapasih310,spill budgett total nya brp
idontknow_099,Ga dibantuin istri bg?
oulaul,ngakak semua komen2nnya ya ampun😭🤣
zulizar27,filmnya genre apa bang?
mahdaragusti,Kalau sendiri bisa ga sih tanpa harus partner
aristyaningrum19,semoga segera mendapat momongan
akunbersamaistri,Bang serius nanya isi buku panduannya apa si? Apa ada isi tips atau saran promilnya?
christopherawr,nonton film jepang apa barat?
romah.sm,Eh dr. Ferry 🥰
aishadms,min boleh cek dm @PusatFertilitas BocahIndonesia 🥺
daffaajisaputra,@adelialstri hhh
afnianggarini,@masikamu1006 tes sebelum
dhakasahityapratama,wkwkwk 😂
vlmrhbalii_,Pihh
herdan98,RS Primaya hospital nih 😁
bidibidabidiboo,spill
znethaluss,@ianhm_ by
muhammadfadhil94,Yuk nanti @coffecappuccinoo
asgarwoyowoyojos,brapa duit?
ferrytq,dr. Ferry 😊
colalatata,@cryowolfx ayu cuba HAHA
cryowolfx,NJIRRR MORE BETTER WE DO IT TGT THEN SEND THE SAMPLE
cryowolfx,TO THEM 😭😭😭
kevinaditya47,@amhryn ayoooooo
edimagi,disediakan pakai tv
richclickz,Tesnya sebelum apa sesudah married ini
drzakirturun,bisa dibantu suster ga sih ngeluarinnya?
cloramfenicol500mg,Bisa dibantuin rehan ama riski 😂
svanooe,yesss
gfazwa,HAHAHAHAHAH
ridhonrjya,🥰
picacala,@_bismillah.0
kucingmiku,bisa sama ragil kak 🥺
girsangg1,Wah
pangty10,🗿
nezuiya,🤨🤨🤨🤨🤨🤨
kzxlen,bisa di bantuin akbar
rahuhahhh,@irmayaantii hahaha
me.tann,hahaha 😭
salonpashot6666,@ticctacctoee
del9210,bisa dibantuin yanto pak
mutiahasanah43,@wawwisnu
raasyy7,@rasyyhh 🗿🗿
sfnggle,keluarinnya brp menit bang?
kevinmuham,PERLU BGT INI DIJAWAB???😂😂
_rizkyramadhan_,Up 😂
rampoesatria,Jgn lupa junub bang 😂
silver0201_,Mantaap😂
cobaciumdong,"Hai bestieee aku cari2 tau tadi price nya (KALO GA SALAH YA) cewe 2jt - an , cowo 2jt an.. cmiiw🥰"
wuanjay_,janji gak prot-prot
esatiyanav,pasti plong yaa kak abis nonton 😂
fandywidianto,"pasti pas keluar ruang itu langsung lemes dengkul nya
wkwk"
ytttaaaaaa06,pas di ruangan pengambilan sampel boleh sama istri ga bang? 🤣
bocahindonesia,terimakasih sudah memeriksakan diri di Pusat Fertilitas Bocah Indonesia Ayah dan Bunda. Semangattt #berjuangbersama 🥰🥰
bashtiar95,bang awas dengkul nya lemes 🥰
user92090701,bang harus puasa ga boleh dikeluarin dulu beberapa hari ga bang kalo tes yg cowo?
bayuf.siska,"Alhamdulillah kemarin cuma nunggu waktu 6 bulan pernikahan istriku langsung isi, cukup jaga pola makan ajalah enggak perlu cek cek lagi😅"
ikehikeh120o,di bantuin ga pas pengambilan itu
qwertyisbasic,Ini emang ditujukan sblum menikah kan ya
qweny4,spill pas d dlm ruangan bang
pillowww95,tggu dulu pas pngambikan cairan itu lu ngapainngab 😌
erwin_s.h,"itu versi cowok ,klo cewek kyk apa tes ksuburan nya"
sambatterdayy,takut ada kamera didalem
yako21721,klo perempuan gmn bang?apa yg d ambil?
oktiran12,bang mau nanya kalo istrinya itu diapain diceknya
janitween,humor gua sebatas “yuk kita coba” 😂
van.fanny_bauty,itu cairan ny mandiri apa di vantu ama suster ny njirt ?
apayanapaya,di masukin ke wadahnya itu di arahin?
freshhya13,"klu jaman ortu saya, gk pk tes ini tes itu, udh nikah brojolin anak 11🤣🤣"
dansss134,@piookkkgj Tv Nya Untuk Apa bg Mana Biru lgi😳
cochocandy,Klo yg cewek diapain ya ?
teajusgulabatu12345,bang kalau perempuan giman cara ngecek nya bang
iyacorp,tes kesuburan buat biar gak punya anak kah?
kelvinibrahim28,sewa ruangannya aja bisa gak bang🗿
gemawangtemanggun,yg cewe gmn ceknya 😳
blockedv2,Itu sakit ga yg cewe?
rohman_rohiim,yang cewe dicek sama cowo? 😳
xman27_,dibantu kknya apa manual🗿
hantulautkos,ga di bantu bang ngeluarin nya😂
rajapurba28,langsung mandi gak bang?😳
cjdoughnut,komennya ngakak lah semua😂😂😂
agriesatrya,markocok😂
putheby,"bang boleh tau ga tesnya meliputi apa aja? kl saya baru tes kesuburan spe**a suami sama HSG buat istri, itupun blom ada biaya lg buat lanjutin🥺"
gifgat8,kok lemes bang😂
errel.idn,Spill harganya dong
ly.galery_,spil biaya boleh
lz.viola,@lovingsukuna anjur
tahmidaima97,spill biaya dong
estermariani31,spill harga dunk
opixnano,kl ruangan nontonnya di sewain umum ga ya??😂
kangbatagor22,spill tontonan
tiffah_12,spill harga
dstrctor_,lah dokter nya nge test istri nya cowo njir 🗿
bboys1285,Spill harga dong brooo!
rexrexrexy,Spill harga bisa buat yg belom nikah belum iseng iseng cek?
ieeyieen24,spill biaya ny donks... 😁
pipiiiiw16,spill biaya nya
hunnibunnyy,spill biaya
mithajnnh_,bayar brp bang
lalalamillia,Berapa kak?
nolsatunol,brrapa bang
nhr_officcial,spill harga
reallyoyie,"boleh spill pricelist nya,Kak?"
temanmenua,Spill Biayanya dong ka
hellowulandt,spill biaya dong kak
blackmagicc1,Spill biayanya dong kk 🥺 aku juga mau cek sama suami aku
romatwi,"mau tau dong kak pricelistnya,mau bandingin sama dikotaku murah mana. thanks🥰"
_rizkyramadhan_,Spill biayanya dong bang
alifvira1610,spill biaya konsultasi full nya dong bang🙏🏻
pitterrrwij,kak itu hrs udh suami istri? klu msh pcrn bsa gk?
akun9abut,"spill biaya dong kak, khususnya buat cowok"
epiremus,"𝘬𝘰𝘯𝘵𝘦𝘯 𝘦𝘥𝘶𝘬𝘢𝘵𝘪𝘧 𝘣𝘰𝘦𝘢𝘵 𝘱𝘢𝘴𝘢𝘯𝘨𝘢𝘯 𝘮𝘶𝘥𝘢, 𝘨𝘰𝘰𝘥 𝘫𝘰𝘣"
nil9002,Spill biaya dong bg
axivend,"a: dasar ""bocah"" lu.
b: lah kan itu prusahaan gw."
cikichan_10,bocah Indonesia lagi:')
yamerooyajin,9jt
deennveer,duitnya mending buat makan aja bg 🙃
aingtea20,kalo dijepang di bantuin susternya😳
rdnzaky,spill harga nya kak 😳
rangga_alf2,iya kenapa gak kayak di cina ada mesinny ya 😂😂
daniel_dark_boy,kalo yang cewe gimana nich? 😂
sadboyberkelas30,ga dibantu istri bang?
braderjhtz,hehe
ayanami.005,🧐 hmmmm
zzzzcx4,coba nonton film nya doang bisa ga bang
owaowaowa78,@gngboygntngskli.__
ramsyaaa,@ikefitrianii
kamilianad,@putisan
kkdeo5,@onyourn.ad
idontknowk1,@nfjdkjsksk cobain yu
yulistiharyani,@caracepathamil_
si.panpan,@nathaniahutauruk
dina.rosinta,@epen.co
_sheessy,@anakbapaivan
xxcsbll,@rahayuasyuraa
elnad75,@estehmanisangetnyabu1
ricojeerico,@🅃🄸🄰🅂🄺🄾🄴🅂🄴🅁🄸🄽 cek kesuburan
novaarf29,🥰
nifa_fa354,@ifah1357
leusbleuz,@efl3uragee
shipaaja_,@palhannnn
palhannnn,nikah dulu ga si?
nbl.sri,@silencecorecto
yth.ucup,@yin.oy
creammydough,@alexandreiadtrs
belovedonesss,@ucingww
iniflorencagultom,@henysuwatichitohang
motahmotoh,😳😳
lijans8,👍
punyaamcl,@jenaremygf
alvocadomentah,@BeeWine182
w3yy.hi,@Monmon
cutebarebears_,@mattalkorni
cimilmilo,@Daymoton
ohksip,@rvnwd
latifahs_s,@waluyo1230
sukangawr,Qreeennn @xlsblrmyxgz
w1seeeeee,@nxxswaaaaa_
erlanggahanifah,@hanifahdwiariani
freanandreas,kira kira filmnya ada skandal indo ga ya
oeemmjiii,jd keinget kourtney sm travis
storyofwan,"Di situ ada calon tentara, calon,polisi, calon presiden, calon DPR, calon sugiono"
dr_teknik,cina suka mekio ternyata
ridwanpranata0,Pakai BPJS bisa gak bang ? 😂
danielsiregr890,bg part 2 hasilnya gmana
danielsiregr890,hasilnya gmana bg
