User @,Comment Text
kanaoofficial003,sumpah dari tadi fyp isinya sound panik ga panik ga Mulu anj🗿
amira.a.n,"ehh aku ga tau ni rumah sakit mana,aku pernah mimpi di sono trus ketemu yah itu lah😳"
shaquillemarcello,salfok sama Audi anjrottt 😳😳😳😂
haechanmatcha,gua ke rumah sakit sendirian vc temen eh malah di takut² in anjr emang
ya.sayaa,setengah nyawa deg²an@16y00
liyyy512,yg ruangan itu kek ruangan kaori
komangayuuu_080410,"gw pernah kerumah sakit sendirian,demi aku salah liat,ak mimpi ato gmn,ak ngeliat kursi roda jalan sendiri ya Tuhan 😭,sumpah demi apapun,aku langsung"
lovlyanh,@hansurel panik weh
skskskdh,"gw yang takut ama kursi roda, tempat tidur rumah sakit 😏👋🏼"
araaura5,kaya rumah sakit sukmul bukan ka
animes_thetic,"gw aja yg jalan di lorong ama naik lift RS siang"" sendirian aja udh ketakutan anjir 😭😭"
vey346,gue liat kamar sebelah ada yg meninggal langsung ngacirr😂
arulpeokstg,"ngab itu di mana gw kek nya pernh kesitu..
malah gw pernah pas ada orng yg mati😳"
lysminx_,"sumpa gue dari dulu ga berani masuk rs, kalo pun masuk itu merem trs dituntun😭😭"
bbxzleazzs,@gheaarzilakyss beberapa bln lalu
frizkaintaniaptr,gw jg prnh waktu bokap dirawat dirsud daerah jaktim disuruh dokter nebus obat tengah malem diapotek rs sendirian. Udah nyari2 masuk lorong ga nemu
frizkaintaniaptr,Nemu akhirnya dilorong itu cuman ada 1 pintu yang kebuka lebar pasti ada petugas didalemnya dong pas gw mau masuk itu kamar jenazah banyak peti gitu
frizkaintaniaptr,"Tp emg ada petugasnya dikasih petunjuk lah akhirnya gua nemu sekitar 15-20mnt lah gw nebus obat,pas gua balik kekmr bokap gw ternyata bokap yg meningg"
frizkaintaniaptr,Al dan petugas kamar jenazah itu lagi siap2 mau jemput bokap gua kekamarnya 😭😭
fanssiscasasmitalnte,"Dulu w pernah anjir, mau jenguk temen w, terus naik lift brg” lift nya hrsnya ke atas, malah ke bawah padahal ga ada lantai bawah lg lobby,"
tanganbintang,dlu pas gua kecil Ibu jaga mbah yg koma Ibu liat suster dri jendela tpi rambutnya pnjang ga dicepol trs klo org lewat kan ada suara tapak ini gada
hoyang_,@tarrrr13_ jadi inget gue vc Luh pas bapak gue di rawat di RS 😂😂😂
ekapusp,@08.yess mojosongo gak si kakk
wisnuhs15,"welcome to INDONESIA di mana semuanya di dejag dejug ,lampu loh itu astagfirullah"
wiwinsetyarti892,bang baterai lu dah merah woe cepetan cas keburu meninggoy 😭
rmhdk_,Kek RS yang udah ga kepake😳
vecan90,kek difatmawati hahaha
solusi.saham,KIPRANA LEWU SUKA TEMPAT SEPERTI INI
chaemi029,jadi ingat drama nya dokter Kim Sabu
prwettythingss,@karisya_02 auto kabur
jjtwinsabrina,mon maap payung
almasyhrda_,aku yg takut Sma kursi roda rs
liasuryani87,ibu aku pernah di rawat juga di ruang ini
mhrni_xyz,itu pas vidiocall yg di samping kmu pakai baju merah itu temen kmu
taeyong123.4,merinding 😁😬
tempat_ngonten123,"gw tuh kalo malem/subuh
di RS yang paling sangat amat di takutin = ranjang + kursi roda yang gak ke lipet
🥰🥰🥰🥰 keramat sobat"
henhentaii,itu RS cipto ya ngab?
risasah,emang lorong itu tuh aduh ky masuk ke rumah hantu bawain nya mau liat belakang mulu berasa ada yg ngikut mulu prasaan
nabilasefani28,ih gw jadi takut ' merinding lagi
felicia88922,gw pernah kesitu bang
inisialdmnyebalkan,aku yg kerumah sakit harus banyakan jangan berdua harus lebih dari 5 dan ada laki laki nya😌
dhzz_,bisa bisanya sambil di videoin😌 bayangin kalo tiba tiba ada sesuatu terekam kamera🙂🗿
jaguarid7,"[apa inisial pacarku nanti?
[c]><[p]"
user84365247279716,gk
penstaqim,"kayak dijombang si, mirip gatau iya atau bukan😅"
mauraasr,mon maap ini rumah sakit nya deket rumah :)
alesangadji,rs cipto
papipculoo,gue bru tau cwo jg pnya rasa tkt jg
hasyathlsa,gw tkut sma yg dlbuat dorong²😌
saya_cantik91,kenapa di pindahin?
naylanurulhasanah,di belakang lu ada apa mas 🥺
virgogurlll20,kalo akusi udh ngibrittt😭🙏
sallsablzhrr,muhammadiyah gandaria gaksih?
dikaaa9_,lah gw mah lari aja ntah kemana😂😂
manbbanlisa,ka waktu kaka jalan Ada baju merah di belakang kaka🥺
ashalal64,kaya Rumkit di puncak kek gtu
odiaaa_,DR.SOETOMO JAKARTA
stooopidooow,kek rs. atma ya ga si
snjaaanie,G cmn salfok sm baterainya😭 kl abis sblm sampe tjuan gmn tuh?
fathanputra_,Paling Mantep Tuh Pas Abg Di Tengah Lorong Listrik Mati Beh Savage Sih
asikinbaee_,waktu vidiocal kak itu yg merah di belakang deket kaka apaya😳
zxhxra0,"aku:mak takut gww..
lalu Ada lampu nyala mati,
gw:AHHHHHH KABURRR"
0dxsh_,@sicantyikk___ emmmm rada ngeri anjrt
haikalakabar123,gua juga pernah ke rumah sakit
safa_840,merinding remix
kok__kepo__,Cipto?
aglxssrn,rumah sakit adma jaya bukann?
sadgurlaxs,yh
im.agung29,untung ni vidio lewat nya masih awal jam 10
nutelashh,anjir
qalisa_10,kalo gw Langsung mati Ditempat Sih😂
syxraa2,gini nih gw klo takut auto vidiocall ma temen😂
alifia245,karang menjangan
miftahcomel26,hah kok vc hujan deras ya gak bisa atu
zidane_35,muhamaad diah kali bang
punyadia414,itu rumah sakit mana kayaknya aku pernah kesitu
destryemakanak3,Sama woi dulu pas operasi mata adek jalur ya ruang kosong teros trs ga ngelewatin ruang kosong ya ruang mayat njir sepanjang jalan ruang operasi di
iyhapa5,knp gua berbeda klo pas gua dtng sendiri ada aja rintanggannya ada suara aneh ujan deres lampu kedap kedip di hati astaga pulang aja lah 😌
cipa_putri35,gwa tau rumah sakit sumber waras bukan
banana.wtrmln,merah2 di belakang lu tu apaan dah?????
fayfight27,dr Soetomo Surabaya ya?
linvnc,bisa² nya sambil ngevidio 🙂👍🏻
eichaieldiei,salfok maskernya 😭
ncxyzt,demi alex gua kalo dstu auto lari😳
johnpaulramdhian,RS Ciptomangunkusumo?
peanutsbuttert,baterai hp lu bikin tambah lemess💔🖐️
sagittawiuuz,Rspad bkn sii?
dewiapriyaniii,gua liat sambil baca komentar😅😂😬
jjwuupitwerss,KAKI GUA YANG LEMES ANJ
syari.puspa.artika,gua aneh sama pas dia jls kamera ny ke muka terus di sebelah ny kaya ada orang jls nutup muka jaket warna merah
tschntr,"gatau knp setiap ngeliat kursi roda di rs vibes nya selalu beda dan pikiran selalu macem""😭💔"
trynafind.nnia,anj gue pernah pen ke gedung lama gue ga tau dimana Kan gue nyasar ke kamar mayat anj😭
abiii0810,ke kenal tuh rumah sakit nya😂
rizkiindriyani01,RSUD dr Soetomo kah?
pass_l1485,@rewillis03 pernah oii waktu nenek gue operasi
syhrlhndka_,wakkakaa muka panik
vargas_bgas_233,iya anjirr ayah ku juga pernah di rawat malah malem. malem laper pen turun lewat situ merinding njirt
itz.allezaa,gw jadi elu udh setel lagu DJ ato apaan kenceng kenceng😭
mekdimahal,Semoga cepat sembuh ya mama nya
4fun.chillgirl,Ini rs mana
tjenderal,"ngebayangin hp nya tbtb mati trs kaget sendiri langsung ngibrit HAHAHA, cepet sembuh mama nyaa"
tyassnie,batree lu😳
futriosawa1,itu rumah sakit bandung kan ya
ayangnyasjk,aku melihatnya kawann
vwmnn,knp gw gemeterann anjirrr
kepoooluuuuu56,itu ada yang di belakang warna merah
yuichiro_edtz,gw mah klo kyk gitu langsung ngibrit😂
_____y0urlover,gue tau rumah sakitnya nih dmna
safitripurba,Panik lh 😏
mailaazf,uda lemes klo kek gitu😭
exkmuu_1,kok ke gw kenal rmh sakit nya bang
nilamcahya494,Kaka aku pernah kesitu nengokkin teman ayah qku
ptryy000,"abng nya yg jlan,saia yg lemesss😌😌😌"
cucu_coklatt,aku pernah kesituuu😌
estehsegaar,"gua liat brankar rumah sakit aja takut, apalagi hrus jalan sendirian begitu"
wiselep,kalian masih mending bang lah gua yang niat nya naik lif kelantai 3 malah gelap semua dan disitu lah jantungku jedak jeduk😂😂
aksdgirl4,sebelum liat vid liqt dulu komen😂
gusti_669,panik lah masa enggak👍
callmeafganz,gAk bAwA Ff gK rAmE 😏😏😏😠😡😡
nabilll97,cpt sembuh mama ny y ngab
murti_tymoti,"kalau q tmennya pasti gue kagetin 😁 maaf Hyung karna jiwa jail ku tiba"" ingin 😁"
axiore_zyt,dan kita satu kota😌
eeztea,lumayan ngab uji nyali
ndyrwz,eh ku pernah jalan di lorong itu waktu jenguk kakek n bener suerem mana itu tengah malem
aziizahsyifaa,"gue juga pernah kaya gituu...
waktu jam 11, di tambah kakak sepupu gue naku nakut nakutin katanya ada suster ngesot,tapiemang betul si karna kita sem"
derix1207,Sby?
frel0._,mobil Fortuner y😂
m.lutfi1804,itu deket banget rumah gwa bang
salma30042,dia yang lewat gua yang merinding 😭
zaidanofficialgaming,disini rumah sakin be dj
blackoo26,"gw takut di rs sendirian gk ada internet, batre lowbatt trs kedinginan😴"
cuma.prank0,tapi itu ad orng blakng mu
grecia_laditarya,haha semangat kaka kan buat mama nya😁
claraaa735,saya kesini karna tonron hyepening 😂
ismailbinmail028,Hantu Nya Be Like: Apa Si Tu Orang Lagi Main DJ juga
lynnkkss,kalo Lo di posisi dia gimana😂@0rrbyyyy
ayamgeprekenaktau0,belakang lu apaaj tu
m.by_.sana_,Jedag Jedug alami
zeeonf,rscm bukan sihh?
wigitaaarm,gua si udh pengen lari aja lari bye😭
rvniasoyy,gua kaya gini pingsan asli
imodna,"gw klo jadi tmen yang du video call gw bakal blg ""ihh itu di blkg lu siapa bro? kok tinggi gitu?"""
ngapainliatkepo,itu yg di belakang lu jaket lu atau....
takditak31,"gwa pernah d posisi itu,dan gwa salah masuk kamar gara gara takut😂"
awaa02419,gua bnget kalo tkt minta vc ama temen😭😭
5_january_gw_ultah,kek pernah kesitu anjrit
milkhshake,"hah itu rumah sakit mna njir sumpah gtw,sepi bngt lagi ga da yg jaga apa?security nya kemna?sumpah merinding😭😭"
kponggbilaa12,ntrr tuhh tmpt tdr ny jln sndir aawokawok
mbuunjfe,"batre sekarat
hujan deres
sendirian jaga nya
lampu kedap/i
beuuh mantab auto yasinan"
irfanhermwan,"lah gua jam3 malem di rumah sakit kencing ke kamar mandi sendirian,di kamar mandinya gua baca ayat kursi😂"
auliabocilcantik212,setel sholawat kak supaya gak ada yang ngeganguin😌
criminals12,"kalo gua disitu sih fiks
lepas sendal
taro tangan sendal nya
ancang²
lari 😌"
naayy26,"gua kalo sakit pasti sendiri njir gada yg nungguin, jam 12 atau jam 2-3 gua ke kamar mandi, mana gada petugasnya"
chaica__,cwo klo takut gemesh bet anjr
andjlnti_,gw juga kalau panik atau apa lngsng telfon temen
dianaaa_da,"gue jg pernah pas nungguin bokap gue oprasi, jm 12 mlm tiba"" mules mana toiletnya ada di lantai bawah 😌"
foxx245,itu rumah sakit Yudistira yg di cimahk bukan Ngab?
andravandehuang,Klo vidcall ma temen suka dipanik2 în 😉😊
putayyyywlndri,tdi baru lewat di ig gua
spellmaynem,kyk kenall nih RS?
xylaaxc_,Dibelakang lu siapa oii baju merahh😳
ffrrvvnnllla,berani bener lu ngab😭
aprulapril,kancilen aku wis an @queensqn
lihatsiapayangdatang,persahabatan bukan sii
adelia03_0,kaya di Abdoel Moeloek anjir di lampungg
spnser0127828,"kalo gw ksih tau tmn, tambah di tkutin anjir"
skybitte,"gua kalo liat kursi roda atau tempat tidur dirumah sakit tuh takut bnget rasanya,ke kantin rs aja gak berani apalgi ini gua dh pingsan duluan"
humanmanusia17,aks kalo disana dalem ati sambil nyanyi lagu rohani😭😭💔
vodchezzy,eh? kek game apa ya pas d bagian lampunya kedap kedip
adel_l3,kek di banyumas bukan
matherfvckr,ngeri
queenqentang1,RSI Surabaya yg Wonokromo bukan si? mirip bgt dah
luccyrrjya,kek ny tau gua ni dimana
glocuser,gw tadi malam gak tau jam berapa gitu lampu semua jedag jedug kata temen gw semua😂
lvv.rjw,"sumpahh klo gua disitu..ga bkal sempett ngerecord kek gtu')
yg ada jantung gua pindah2han muluu"
itszsahhh,klo temen gw udah ditakut²in malah
aprlxhan_,bang lu yg disitu gua yang dag dig dug😭
diananatagrbla,kayaa kenal RS nya😭
greenish_1,@helenasilitonga83 lu disitu bakal gimana😬😌
helenasilitonga83,g bisa bayangin😳
greenish_1,keknya ya lu bakal lari layaknya the flash😂
sabilah077,"@sabilah123:yuk Saling bantu biar sama sama untung,untuk yg mau aja gak maksa kok
ID: A7904755399
Aku selalu Aktif semoga panjang umur dan sehat"
ryanrahil._,rumah kok sakit
peni_hamida,aplgi pnya indra ke 6 RASANYA PASTI LEBIH MANTAP terlihat Rame Yang Ghaib 😂
stefanarnold50,jam 02.00 am masih muter muter di kmr mayat
apite_10,"gw takut itu ranjang samping kursi roda tiba"" jalan sndiri 😂"
raniol_cil,"gua walaupun di temenin tmn lwt telpon
tttp msh takut lh 🤣🤣"
anjanni02,itu yg kaya loket gue pernah d rwt dstu wkwk abis op ga tidur smlman
kxyla.xyy_,Gw ngerinya pas kakak lagi jalan Trs kursi roda sama tempat tidurnya bergerak ngikutin kaka😂😭
dheli_3zn,sehat lagi mamanya ya .. RS Koja bukan nih 😳
_n.f9,"d rmh gw juga punya lampu jedag jedug,,malam siang jedag jedug mulu🙄🙄🙄"
sweetbobbaakuuh,RS sumber waras grogol bukan sihh
mommy_ozi,kaya pernah liat di film apa ya RS nya
adilaksono23,masih sempet2nya ngonten. gw mah langsunh larii wkwk
azriljbran,gua waktu itu jagain mamah trus tdur di mobil parkiran eh taunya malem malem ada yang ketok ketok jendela wk
dianayumarita,rs pasar rebo bukan yah
sweetstellez,jurus andalan gw kalo udh takut di suatu tempat auto minta vc ke temen😭🤸🏻‍♀️
rna841,gw dlu pernah gini nungguin suami padahal baru jm 9 tp kek uji nyali jln lewat kamar myt😂😂
ryeonggubaby,Jujur gw pasti takut sih tp ngebayangin emak gw sendirian auto jadi superhero ajalah rasanya 😭 terabassss
dmassss_01,"pas dekonjuring Versi lite , dipojok kya anak kecil, laki laki celana sedengkul baju pendek"
mbakpujiii,Keren beud beraniiiii😂😂😂
zerakille,"Rspp ya kalau gak salah, biasanya kalau pintu utama di tutup aksesnya lewat situ"
raihannqiii,serius itu pas vc ada merah di belakang itu apaan
ameliao__,rs mintohardjo bukansi?apa rs cilandak?
kentungaja_,ganteng doang begitu takut mending gua yang jelek jaga kuburan 🤪
aynia16,itu rs islam jakarta pusat bukan sih?😂 mirip bgt lorong nya😌
evnyyl_55,Lah gw yang gabisa ketemu Kk gw yang dirawat soal nya baru 3 tahun😭😭😭😭😭
yy_2601,pas vc dibelakangnya kaya ada merah merah apa itu
skskskshj,"gw aja yg sendirian di rumah udah kepanikan, hayalan udah kemana2 takut ini, takut itu, ga ke bayang kalo berada di posisi Kaka ini😭"
505rawr,"keknya gua pernah kesini dah, hawa di lorongnya sedikit beda sih emang"
feronicaimbing,relatable bnget sama gw wktu praktek dirs 😌
dhwvdue,anj nonton ini langsung mati lampu
iya_aurel0k,ga kebayang deg deg an kaya mna😂
diann717,Kalo aku tlpon temen keadaan begitu malah ditakut takutin 😭 fixxx
siapaayohhe,bisabisanya lu masuk fyp gue wkwk
kayindce,"tau taunya ada yg ngikutin lu di blkg anjir, hm wakwaw!😳"
halowwbtchh,"@danishaa1506 klo gua disitu lgsg auto balik anjrit, mending mnta tuker😭"
karima_mega,gw kalau jadi lu udh nyuruh anterin satpam😭
hekalyourfuture_,ngaku mulut lu ga berhenti baca doaa😁
anjanira13,udah pernah ngerasain tiduran di kasur ambulance bekas orang kecelakaan smpe ancur blom klo blom cobain rasa nya ah mantap😂🙂👍
barrieyy_18,itu yg dibelakang lu temen lu apa tas lu yg merah merah
saraleoalaimeng,Rs PMI Bogor bukan si? Gue kalo kesitu takut banget asli
xfra_z,kakak gue yg kerja jafi satam sering diliatin hantu 👁️👄👁️
whoopziieee,gue si udh diem ditempat kalo udh di lorong kekbgtu ahaja
1_2username,pernah aku senasib kayak kk sekitar jam 03.00 pagi....turun dari lantai 5 sendirian lorongnya ya allah dah lah minta ampun😁
0lippia,ahahahahaq dlu gw pernah jg mao masuk kamar mayat anjirrrr gw bingung belokanny yng manaa sksskk
echannn15,eh itu yg merah2 pas lu vc org apa kantong?
yondaktau.banh,gw kalo takut baca semua doa yg gw hapal.. doa makan pun
kepobingint.kom,iya soal nya gedung yg baru buat pasien covid semua fyi
cinmmmm_,gue klo takut jg langsung vc kawan gue☺👊
yaaaaaaaa.x,temen adalah sasaran waktu panik wkwkw
yttaajasih,rs karamenjangan SBY ngga sih?
rasyaajaye,anjir kaya di film film zombie 😅
keysha_pmdh,itu kek rumah sakit gw kenal tapi dimana yah
iyatau._0,apa cuma gua kalau ke rumah sakit suka muter² nyari ruang jenazah😂 mau malam atau pagi😂
carameloow_,positif aja gan mungkin ada kunti yg mainin lampu nya😅
rahmawulannn,saya 2 minggu tdr d rs jaga🥺🥺
xeanarae,patria IKKT gasi? soalnya itu RS sepi banget woi pasiennya bisa diitung
mayindariyanti,"kayak nya kenal nih RS!!!!😂😂
Sehat sehat yaa jangan sampai ketemu di emergency....😁😁"
wnaasdn_,kok ny ya kenal dgn rs ini
bundraf,pernah gini 3th lalu jagain emak..tetiba jadi wonder women
diobayu30,RS petamburan kayanya 😁
01_916,liat ke belakang trus kaya ada yang ngikuti padahal ga ada siapa²
littaanakbapakibuk,nmbah suasana horor lampu jedag jedug 😂😂😂
indahyuni194,dr pd vc temen2 nya mending lihat film horor siapa tau bisa terhibur
priscans_libra,kalo gua posisi begini mending puter arah minta anter security atau siapa kek fixs gabakal nyari ruangan sendirian yg ada meninggoy d'prtnghan jlan🤣
benjerminn,"Gila, batre udah dikit, terus hujan, apalagi gua liat rumah sakit lampunya mati nyala gilaaaa 😬"
ruby.putri,bayangin jd anak koas jam 3 pagi disuruh suruh kesana kesini sendirian 😭
mrslisaicha,masnya berani ye aku mah langsung kejer2 lari buru2 keruangan sambil liat kanan kiri wkwk
vyh.selvia0104,sama kayak gua dulu apalagi di lift
vinka400,jedag jadukkkk
akunbantujeno1.1,itu siapa di pinggir bang kepalanya warna pink 😳
atagledek0,di oelni pasti itu😂😂😂
sayasukamilo._,kaya tau dah dimana
ourpages0,ini RS di Kab. Bandung bukan si 😂
aderchmnuraini,woi lampunya mo fyp makanya ikut jedag jedug 😏
firmansyah47923689754288,ya bang
1dh0_,kayak rs persahabatan ramawangun
kiiiyanlvu,coba dengerin lingsir wengi👍
aevoerine,"Baunya enak nggak? Kalo iya pengen kesitu, pasti enak ngasoy disitu malem malem ;)"
urjjxx_,cara epyepe gimana sih?
serraagristin,masker kondiskan
alenflx,aku takutnya sma that buat bayi
sang_pendosa26,b aja si Gua Jadi Ob di rumah sakit Shif malem Kaloh tidur di Ruang pasien yang Lagi kosong ada Aja Ikut tiduran gua ma B aja Asal Jangan saling gangu
nyebut.yuuu,"nama ruangannya, cempaka dewasaaaa"
nufit_ast,tempat gue kerja nih 😅
liaanwar39,ini RS mana ya?
isengaja123_,itu yg dipinggir nya merah apaa sih ? tas ? 😂
s.kyla__,lampunya remang remang astaga 😭
friscaaylst,ini alesan gue takut rumah sakid
jessicalavinanathalia,Ini Rs Atma Jaya Pluit bukan sii?
okeha689,belakang lu siapa ngab warna merah?
howard1324,malam su
namakokfitria,:katanya kalau org Aminin doa40 org akan terkabul doain ya moga kucing ku kembali lagi ke rumah aku 😭💔
saskiakirana34,yg ni kann😂😂@gktausiapa370 @saskia_kiranaaa
ikutin_aja,ntu yang kedua nya kamar jenazah yak😳
michaan_,WOI GW YG LEMES 😭
xndiyyy,PASTI DIPINDAHIN KE CEMPAKAAAA YAAAAA WKWKKW
hanania.aura.10,kenapa setiap rumah sakit lampu yang deket kamar mayat malah jedag jedug 🙂
gelatohouse.id,berasa lagi penelusuran ya kaaa😳
heyynyuns19,"klo batrai HP penuh masuk ksitu sh msh aman,lah coba itu udh sakaratulmaut 😩"
ryyngln,ini kek RS imanuel yg di lampung
satrianugraha2344,salfok sama Audi yang di depan
doubleciinn,demi orang tua ya semua dilakuin
dayehkuii,@hershyskiss__ @akutaa.2 bayangin coba
evinurvaizah,itu yg belakang apa
rasteze_123,lekas sembuh bang buat ibunya
naytsen,"gw lgi dikamar sendirian, lampu mati suuuu"
doubleunan,Mantap
bestiiieee2,itu yg dibelakang orang gk sih???
rizkyorteganman,ternyata bener backsound mempengaruhi segalanya
karbonc02,cepet sembuh ngab nyokapnya yaa🥺
chttimehazelnut,kalo gue uda nangis dluan
dewiaprlia__,seru weh
knpgasukayaa,sampe sini merindingnya woy
spyyyyyh,Kek kenal rumah sakitnya
hailiya13,kuy @lolzgrl @alfibuak
fcksad06,Surabaya Kan RS Soetomo
meimey27,"saking panik nya maskernya mencong""😁"
kenxzzz,pondok kopi bukann
_intaniindraswari,gw yg deg deg an anjir😔😂😂
essstehhhh_,Gue yg merinding asli
onlyrnjn,gua disitu pingsan mungkin😊
frscawdjaja,KAYAK TAU AKU LUPA😭
xxznes8,sumpah serwmmm
greenteaaa.26,plisss gw merinding
whoopsycuddle,@shnygbut medeni sumpah😭
sideeinst,untung liate pas pagi😳
rsmoktvia,"gue juga prnh, pas udh malam bgt aku mau turun ke bwh beli mnum ke Alfamart pas depan²an.nah pas turun itu lewat tangga mana lampunya mati dn gelap dn"
rsmoktvia,"sampe rela ga mnum apa²dri malam jam 11 smpe pagi pdhl gue ga tidur,mana gue lupa beli paket,sendirian lagi pas jagain Kaka gue😳"
ninyyyys,ANJIR
mynameacaaa,cepet sembuh buat mama nya bang
MS4wLjABAAAAeo1_dHiimP97HN4G6gJzyoFATS_BCaTad5jAsKe3ZgDrs0gNt7hY8PLVBUX2U4E_,rumah sakit aloe saboe bukan sih
ultrastrwbry,Rs . Pe*** ye ngab ?
radjafadilaa,biasa aj
diiazzzzd,Yg di slipi?
gloriouvss,BERASA MAIN FILM HAHAHA
helowwwwwwimnat,pemenang sound palid
userr240404,awas ada yang ngesot
lazagnabolonaiiss,RSPAD yak?
libpretty.girl_,@ratmrlna klo gue disitu si uda nangis
zhrashbihaaa_,anjirt😭😭😭
yofungeun,"itu merah"" apaan ?"
rakelnotrahel,salfok sama maskernyaa ngabb😂
bobamanies,gemeter sampe sini oy lah 😭😭👍🏻
kabogohnatomcruise,di RSHS kah?
putritanaya27,rumah sakit daerah gw😳
cstratus,"@ciy00o kalo jam 12 keatas emng no one doctor, nurse, or staff di rs?"
