User @,Comment Text
marfelos96,😂😂😂😂😂😂
desiyulita965,😂 oi lah pakek Sanyo
kaptend02,klau dimatiin ngapain ribet pake megang gituan we.kan taroh aja udah.wkwkw
indahnyanegeriku,pake rotak🤣🤣🤣
purple_min,🤣🤣🤣🤣🤣🤣ngakakkk anyiingggg
rinqunyit,buwakakakakakakak 😂😂😂😂
tonianantaanassya,dan di kabarkan dokternya sampai sekarang masih menyesal
cungkring155,@
chrstmriaa,@nadddnaddd__ @rainbowcandy02
sernia24,hahahaaha
tonianantaanassya,😁
koalisi69,"setelah ijin praktek dicabut
sang dokter beralih profesi jd dukun beranak"
annasetia27,wlopun infusnya d matikan biasanya g d pegang bgtu. tpi d taro d tempat tdurnya breng pasien krna d matikan infusnya
yaomingzt,yg jelas dimatikan itu pasiennya
meizynasution,benerr
arigemini_,Iya bner 😁 ijin tanya kk perawat ya ?
annasetia27,bukan perawat tpi udah pernah masuk rs 😂
historians29,kalau dalam kondisi tertentu aliran infus bisa di hentikan. pasti yg punya akun tdk pernah masuk rs 😂
sagesanin,"Tapi bukan dibalik cara matikannya, kalo dibalik beresiko udara masuk ke pembuluh darah, bisa jadi penyumbatan 😂"
historians29,kan dia panik 😂
hujangerims,klo sudah dimatikan mau di balik jg ga akan ngaruh ga akn ada udara masuk
sagesanin,"Kalo udah dimatikan ga perlu dibalik, itu dibalik karena belum dimatikan"
zakynasution92,"bapak saat infus diamtikan, udara gk akn msuk, wlaupun infusnya dibalik, cm dviedo jd lcu krna dblk, biasny km drs paling ltkkn sblh psien"
sagesanin,"Pertanyaannya justru jadi ""kalo sudah dimatikan kenapa dibalik?"", apalagi dalam kondisi begini tidak mungkin infus dimatikan bro, pas di loss 😂"
zakynasution92,"bisa aja pak, infus dmtikan krna kondsi tmpt tidur nya aj gk ad stand infus. klau infus dpegang, bs jd yg megang jatuh, atau tidak trllu tggi shgga"
zakynasution92,"buat infus tdk jln atau mcet, slh2 bs lepas. 1 lgi, pd yg emrgency dliat dl emergncy krna apa, jd saat pndhkn ad bs kt mtikn ad yg tdk, jka tdk sbaikn"
zakynasution92,"ad stand infusnya. dfilm ini sbtlny gk slh cm menjdi lucu saat dia membalikkan infus, itu aja. krna km jg gk pnh lakuin bgtu"
satiawandermawan13,gk ngaruh klo udh di matiin
sagesanin,Kalo udah dimatiin ngapain lagi dipegang? Apalagi pasiennya udah mati 😂
heyinafitriani,Dimatikan klo pasiennya mau pindah ruangan atau kemanapun soalnya klo ga di matiin nanti darahnya naik kesedot sama infusan
kandrue33,"dokter sdh berumur ngatasi pasien msh panik? 😅 gw blm prnh nemu dkter panik,smuany nyante bante ngab 😂 gw prnh ke IGD kclkaan prah gk ad dkter panik"
rickytokai,alasanmu bnyak jg y
serbanaibaho2,kalau sudah dimatikan ngak perlu di pegang di letak saja di dekat pasien cukup
hujangerims,bed nya kecil itu dr pd jatoh klo di taro lebih ribet lg 😂
pupuh_meoow,"kalau kondisi pasien baik² saja kali ya boleh di matikan saat pindah ruangan, tapi itu kondisi pasien sekarat mana boleh di matikan😅"
dede.mubarak,gak ngaruh kali klo infusan doang utk pindah ruangan
adam.eru,"Kalo dimatikan aliran infusnya kan ada rodanya tinggal digeser, harus tetap siaga kali infusnya siap pakai, lagian kalo lagi kristis mana boleh dimati"
historians29,hahaha itukan film
infobarangmurah,justru film tuh harusnya kn dibuat serealistis mungkin. buat edukasi masyarakat juga.
historians29,lu yg suyradaranya . dasar sempurna 😅
infobarangmurah,kayak film luar itu kan juga diperhitungkan bener2 buat edukasi juga.
hshdbdhdbwguw,kritis itu apa? banyak nanya kah?
adam.eru,"Kritis itu titik kritis, titik berubahnya cari ke gas😂"
modaro12,banyak kok film ga realistis. Coba genre fantasy.
userafrxxqywpg,"ga da sejarahnya di balik tong, kondisi tertentu apanya, itu setiap selang infus ada control aliran cairan infus, tinggal setel doang"
taurusmoms,Dimatikan itu klem infus nya bkn di sungsebin botol infusnya 😂😂😂😂
michatenak007,"kmu juga gagal paham ya,,, itu botol invus kebalik om,, dn klw di matikan kn bisa taru botol invusnya di atas pasien om 😂😂😂😂"
ulumindo,"aku sebagai tenaga medis sdh 20 tahun lebih, infus dimatikan cuman buat maintenance. selain itu tetap harus jalan infus"
historians29,yah udah paling dek paling tau . ambil aja semua. mau seumur hidup jdi perawat juga tdk masalah 😂
anditakaaro,tapi biasanya kalo gawat darurat kan yg pegang infus dll nya perawatnya bukan keluarga ? cmiiw
tampol_onlen,ya kalo udah dimatiin ngapain dibalik bambangg 😭😭
ams.pky,matikan ya ditaro ngab..kan ada pengaturnya juga di selang..😂😂kyknya lu ga pernah masuk RS
fianhadi7,apakah cara penghentianna sperti itu?
bigbuddyyyy,"woy lu yg ga pernah ke rs, mak gua oramg kesehatan kalo mau hentikan aliran infus ya bukan di balik kocak 😂"
historians29,iyya deh yg emaknya org ruh sakit. paling pinter aja.. 😏
waryop_,wkwkwkk
bambis60,ya elah cuma lucu2an doang bro😅
moreno_04080,"itu kondisi pasien ny DARURAT,,bercak darah aja msh ad dibaju korban,,,ya kali kondisi begitu infusnya malah distop😁😁"
giomosha,"ribet amat, namanya jg LG syuting😁"
ahmadhalim91,"itu kebalik tau 😅😅, walaupun di mati kn gk di balik jg kali"
historians29,mana sempat dia kan panik 😂
dhityous,"kan ada kalemnya ya, yang diputer kebawah untuk mematikannya, bukan diputer botol infusnya"
ula.nr,"harus nyambung dong klo mmg d matikan knp d tarok aja , knp hrus harus d angkat tinggi gtu seolah2 biar turun air (infusnya)"
historians29,anda pernah tidak mengalami panik. kira kira bgitu situasinya
ula.nr,"yg panik.biasanya kluarga, bukan dokter, perawat dll, klo dokter modelan panik habis pasien 😂 masa nakes panikan smpe teledor"
historians29,itukan biasanya berarti ada yg tdk biasa ....😂
ula.nr,"mmg awal2 nya panik tp prosedur ttp no 1, ngapain jg praktek slm kuliah hbis uang berjuta2. klo krja panikan sy rsa smua bs brantakan."
ula.nr,keliatan brarti dokternya masih magang😂
mafia_gayung,pasti manusia modelan gini gak kuliah kesehatan 😂
historians29,iyya org pintar . pernah makan bangku sekolahan. namanya juga panik tong
kikiayuwinarni,ya klo dimatikan tarok aja disamping gak perlu dipegang 😌
anditakaaro,"ehh ternyat itu dokternya, oalaa tambah ngakak wkwkwkwkwk mala mustahil dokter pegang kek gtu"
lovelyshihab17,Bukan dibalik jg
tonytrisno,Kalau dimatikan infusnya ngapain pula masih dipegang. Cukup ditaruh aja di pinggir. Memang error itu 😅😅😅
machdz,"klo di matiin taro aja di kasur,, ngapa di tenteng2😁"
yantosyahri,ini kan baru masuk
ainurrahmah26,kalo udah dimatikan ngapain masih dipegangi ditarok aja bisa 😅
vinaevrina,klu infus dihentikan biasanya gak dipegangin taro diselah paha pasien
inesindri25,ini yg di namakan toxic positivity kwkjw
aizzahrahma,😂😂😂 konyool
misnan_pku,infus nya kebalik
user4181755748887,aku bru sadar😂
sernia24,😭😭😭😭
iwanberlanas,TAPI KADANG KALOK PASIEN DI PINDAHKAN KE RUANGAN BIAR GAK RIBET INFUS EMANG DI MATIKAN SEMENTARA GAK APA2
kharida_dwi,"kalo emang dimatiin bentar, infusnya kan bisa ditaro aja kak 😂. Ga diangkat jg"
nukariada,"keknya Krn bed nya kekecilan itu kak😂, jd gak ada tempat naruhnya wkwk"
rini_siva,lah gua ngalamin sendiri pindah ruangan infus distop sementara di gletakin aja gpp kok😁
mrc_hk,klw di tarok...ntar dokternya gk ada peran😂😂
kharida_dwi,beneeer 😂😂😂
kharida_dwi,iyaa 😂 kak
wea_22,emg iya krn udh dikunci
mootiara_moodbooster,itu alat pengatur yg diselang infus yg dimatikan..jadi infus di taro di bed pasien nggak papa..
yuliana.amir,"iya bener itu infusnya sdah di tutup, terlihat jelas di Vidio nya , knp masih dipegang sm dokter nya ya supaya darahnya gk trun masuk ke selang infus,"
berliank2,lah katanya udah dimatikan alirannya..gimana darah bisa masuk..😂😂😂😂
armaaaaaannn,yuk mikir
pujibalckswiit,q udah rasakan infus gk jalan bagun bagun bengkak tangan dan darah naik keselang infus
yuliana.amir,"bisa, silahkan praktekkan sendiri,
soalnya sya sdah sring praktekkan, kadang mau ke kmr mandi infus sdah di tutup, tp aliran darah tetap kluar,"
hannisitinuraini5,iya biar darah nya gak naek ke atas
merifitrianadrwskincare,"setay aku, darah naik ke atas karena posisi infusnya lebih rendah. bukan masalah kebaliknya😂"
naraya19_nadin,"kalau pasien kritis infus g blh di offkan, krna input cairan n obat no 1.
tp klu pasien mw ke km or radiologi biasanya baru dimatikan..."
andarini3,klo px aman infus diklem gpp kak.tp klo px gwt infus hrs ttp on... di vid ini nakesnya parah abis 😂😂
michatenak007,"gagal paham lagi ini,,,, di ketawain botol invusnya kebalik dn klw di matikan gk udh di pegang kaya gitu kn bisa di taru di smping pasien 😂😂😂"
mootiara_moodbooster,dimatikannya pakai alat yg diselang itu..trus infusnya di taro di bed pasien..bukan botol infusnya yg dibalik..😁
ula.nr,jd ngapain dia ngangkat gtu klo mmg konsepnya infusnya d stop dlu? knp kagak d tarok aja atau paling tdk pegangnya biasa aja kagak usah angkat.
akdris,😂😂😂😂
teguh.fanny,tapi posisi nya bang 😁 yang bikin tertawa soal.nya terbalik 😁
akhsaby,"tp g di belikan seperti itu juga,,, klo slm infus msih posisi di atas g suntikan"
pntsssdd,iya betul bang
avrilla2722,kalo dimatikan mending ditaruh ngapain ditinggikan gitu😁
ipankms,biar kliatan kalo pasiennya diinfus mbak 😁.
fishnhsif,Intinya bukan dimatiin apa engga. Tapi cara pegangnya 😌
pemburuperawancantik,biar kliatan ektink
vinaevrina,kalo dihentikan gak perlu dipegangin taro diselah paha
fahri_gathik,dimatikan dan di taru samping pasien bukan di pegang
aliehyoelimasdi,Selow bro gak usah pake Capslock ngetiknya
siwiyanti,tp ya ga gitu juga caranya bang😂klo di sungsang kaya gitu malah bahaya buat pasien😂
ffandi404,"ia bener, makanya orangnya juga dimatikan sementara. walaupun kadang matinya keterusan sih 😂"
dilasyakira06,"klu emank infus ny di matikn ngapain di pegng jg, letk aj tu botol smping pasien😂"
tomo.atd,kalau gak di mati darah pasti akan keluar brooo
iskandarzulkarn05,dokter nya ada dendam..
scorpion_queen_001,ahhahhahaaaa..... gw malah baru ngeh pas liat skrg 😂😂😂😂😂
simickth3a,"ya ga papa, kan buat pengaturan tetesan infusnya distop😁"
jordydiesel,infusnya d stop pake caya gitu.. yg naek darah lu k selang infus😂😂
simickth3a,"ga bakalan, apapun yang distop ga bakalan ada yang ngalir😌"
iis___,kl ditutup/stop taro aja di bed.. 😂
johanesraditia88,hahahahaha bener bener bener
makmursimanullang,😂😂😂. woi kebalik
bennywijaya3115,kebalik woy😁😁
pemandu.angin,Konon sampe sekarang dokter nya belom sadar😂
richankurenai,"""kami sudah berusaha semaksimal mungkin""😅😅😅"
guwe.insekyur,Dokter nya sdh minta maaf
rdfrdy,Infusnya kebalik bambang 😂😂
lavayeti,ngakakka 😂
ravii_datuak,ini dokter nya pernah magang tukang bangunan yang buat dinding di lubang air atap..jadi pas hujan air nya locat ke lubang air😅😅😅
loveofloveislove,"lah klo lagi transport infus kan emang di stop dulu, gak pernah di infus ya?"
bii78_,"MAAF, KAMI SUDAH BERUSAHA SEMAKSIMAL MUNGKIN"
yahhhhh264,@monaria_siregar @putrimulianitania19 @nindyll99 @landz_siahaan Kita yang salah apa dokternya😅
syahid_farm1,@zulkiflitambunan12 ini dokter by masih mgang dikantor bupati
juwatimesyarif,padahal saya nonton filmnya antares sampai tamat kok gK ngehhhhhh y
dicky_galaxy,"GIMANA GA METONG
INFUSNYA KEBALIK DOK"
baszzix,"Bissanya dokter g megang inpus, suster/perawat aja yg bawa dokter biasanya bantu dorng atau mendampingi😂😂"
puspitass1,yaampun kenapa kebalik gt😂
irenefilin,padahal lagi sedih²nya loh ini 😂
kasnoardiansyah,Kabar nya sampai skrg tu dokter masih megangin infus
aanjanoko,"kru nya gmna si, scene ky gini bs lolos,, hdeehh"
rdmy14,Cuma di flim tugas suster di backup dokter @bellahutagalung16
agida86,aduh ketahuan Prof Cha langsung di marahin habis2an tuh😂
tukangbiuzz,"GK ada salahnya klo d stop dlu infus smpe ke ruangan d nyalakan kmbali, sah sah saja kan mau transport pasien sebentar"
versaceonthefloor99,Akhir cerita dokternya disuruh ngulang sekolah dokter lagi.
davianzwinata,walaupun cuman film tapi setidaknya jangan kayak gini lah 😁
vergoldett,"Bikin sinetron, tp ogah research = sinetron +62"
21daengdwi,yang salah sutradara nya kenapa scene salah tetep dilanjut
anakorang0006,Nonton ini udah lama banget tapi baru ngeh scene ini ngakak 😂😂
ayub.al.ayubi,"gw dokter ni, wkwkwk iya itu fatal banget klo ada orang kecelakaan terus terjadi syok hipovolemik. Ga boleh banget sampek infusnya macet😂😂😂"
gheblack89,tutorial pegang botol Aqua 😁😂
kimi_945,dokternya lulus jalur corona 😂😂😂😂@yulianatri.29
kokoh_seperti_,itu darahnya naek semua gk sih klo infusan gk ngalir😂
magumagusurabaya,dikabarkan sampe skrg.. dokternya msh pegang infus😅
blade759,RS mana tuh.takut nya kluarga gw ada yg sakit biar gak ke RS itu
kepoyakamuhehehe,"*posisi klaim infus ngunci, jd posisi seperti itu aman
@DON DON lebih bnyk belajar lg"
novisianu322,mungkin sudh trlalu panik😂
erfanbojezz,mana ni klarifikasinya dokternya
rijalijal49,gk perasan gua udh nonton tu fiom
kangnurissalam01,jelas ini film komedi... infusnya terbalik masseh 😂😂😂
smkn1sukasada_smik,infusnya terbalik itu😅😅😅
wiwinasih913,infusnya kebalik
lina_ardilla,pa dokter ditunggu klarifikasi nya😂😂😂
brambromo390,air infus nya di suruh mendaki. benar kesalahan dokter.
fathur2408,kapan tanyang di Indosiar
ali61057,😂😂😂 kan cuma sinetron jdi dokternya sinetron juga lh
valverdeartho15,"itu kayaknya bukan infus, itu drainase pembuangan mungkin"
ultra_agulv2,jeli sekali kreatornya😂😂
pilus86,bilang sama dokternya gw tunggu di ring bang😂😂
bambong93,"sengaja dibuat seperti itu, untuk menyinggung kinerja perawat dan dokter dinegri ini..😂😂😂"
rahmat.r.ardiansya,kebalik aing pantas aja mati air kmpus nya gak keluar😂😂
poseidon8838,"kalo pasiennya lagi di dorong, selang infusnya di tutup, jd memang cairan infusnya tidak jalan, jadi ga apa2 kalo botol infusnya kebalik2"
leonardompanjaitan,Dokternya terlalu bersemangat krna ikut main sinetron.😂😂
neyneychicken,hahahhaha bener2 ya kl indonesia
pluvioisrain,anjir humorku sebatas ini😂
asefsfggsfdad,emang gtu cah bwany . klo kreta lg jln infus di stop dsr ga perna masuk rs si lu .
ndolndolndoll,surat ijin praktek ny langsung dicabut
adiguna66,susah nih kalo manggil dokter magang..😂😂😂
hdn2510,ini sinetron lawak judulnya dokter yang terbuang 😁
nadadhalamlinda,pantes ajha gue curiga sedari dulu. dan ternyata dah terbukti
suzannabrouwer,Bukannya nangani pasien malah sibuk pegang infusan 😂😂😂
rizky_fernandez_sh,"memang begitu kalau infusnya sdg dimatikan alirannya. kan sdg jalan itu jd dimatikan dulu.
saya sering msk RS jd tau."
aidanramadan1,kok bisa ko dapat itu bang🤣🤣🤣
avicenaiqbal,wakakakak udah diulang2 gw masih ngakak
liviaaoct_,kebiasaan sinetroon 😅 asal asalan
hestyalesha,Ini INDOSIAR juga ?? 😂😂
nmdputri,nemu aja loh😂😂😂 @abcdsr05 @jalurdoaa
septiarrasyid,@Ayman Alatas bisa bantu jelaskan apa yg slaah 😁😂😂😂
f4nny.sandah,bener 😂😂😂😂😂😂
tukang_ngopie,ketawa jam 1.30 pagi .. 😂😂
christinapsgs,astaga langsung kekeh aku bah 😅😅😅😅
u.s.lumintang,serius.. kali ini ngakak sampe guling2.. 🤣🤣🤣🤸🤸🤸🤸🤸🤸
_plankton.10,pake pop iceeee tawwwaaa
nurulhidayatitamj,baca komen baru nyadar😅
sakti_gaol,"Yang bikin ngakak, suara ketawa lu Bang 😂😂"
andiaswar1997,osmosis gak tuh😂
_qwertyuiope,dokter magang jg gaakan kyk gt 🥲
ndoro4703,woooi netijeeem...teliti bgt siiii😅
dodyrey21,bumi sudah gak ada gravitasi lagi😂😂😂😂
telukbetung2,infus nya terbalik🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️
lagila27,sebagai nakess aku tertawaaa bengekkk
best.ecofarming,"magang gak lulus"" sampai menua😅😅"
nadya25031,yg salah yg pegang infusnya
yantisri906,ngakak so hard😂😂😂😂
bubukrinsooo,ngakak brutal gw
irnaaisyha3,😂😂😂😂 Dokternya pro player
astaroth__999,infusnya kebalik anjay 😂😂😂
no_name_290319,masa masih magang 😳 ud ubanan jg..😳
mksjineee,@andreaamhlt masi ngakak soal ini😭😭
dellia_98,ngakak anjir capek 🤣😭
arens2129,Saudara gue tuh afifah
tiwikpurnawati,🤣🤣🤣🤣astagfirullah
tacati12a,"owala.. napa infusnya kebalik gitu ya,mana di penggan sama dokter lagi....😂😂😂"
astaman445,"gw grogi di shooting, ah yg penting gw botak kaya dokter😌"
nidanun17,itu efek blm kebagian Minyak Goreng bang😂😂😂
razbaapop,netizen +62 sudah.cerdass boss😂😂
fajarhermawan1995,infus nya kebalik
secondoutdoor.bekasi,"itu emang d sengaja 😌, konspirasi"
jo.yahya,itulah Indonesia 😅😅
putisyania3,"ngakak sendiri aku, sampe kaget suamiku sambil periksa keningku 🤣🤣"
ree012820,ko bisa yg buat film ngga ngeh
mellyimey,dokter.y masih koas
alajaokey,padahal w jg mles jd dokter
ayesha89azaka,jejak digital dan bukti2nya sdh ada knp gk ditangkap 😂😂😂😂😂
waunias,"1 Menit baru paham, langsung ngakak.😁😁😅😅😅😅"
osolfia,gw lg makan mie sampe ambyar mie gw 😭😭😭
riankomodophoto,terdengar kabar sampai skrng dokternya masih suka megang handphone terbalik😅😅😅😅
ahmadwahyuredi1,sesekali akting dokternya diperhatikan masak pegang infus aja salah😂
the_cooky,Ntn video ini sambil maskeran 😑mau ngakak tapi takut masker retak😂😅nyiksa bgt
izumi.kim,wetv wetv i lop yu dah😂
mei.abdul,itu minum jusnya dipegangin
saptiriearie,klau sinetron indo percaya😅😅
nashasuprapto,"Harusnya sinetron2 indo belajar dari drakor, risetnya total jadi adegan drama hampir seperti realnya"
marss.18,Brazikowaz sinyom ilikipaidiede…URAAA
therabbitisme,tak jauh beda dengan film india 😁
xlclaudio,yg punya rumah sakit hemat lah bang..
kampakmerah5,terlalu cerdas dokter nya
notyourtypcalguy,"Namanya jg film yg sibuk nyari pemain, asal cakep aja budget sama research filmnya gk penting😂"
selalubahagia272,gitu banget nginfus reno barack
feelsyourfeeling,"makasi loh bang, ahirnya aku bisa ketawa juga setelah seharian capek 😂😂"
chills.ar,Kami sudah berusaha semaksimal mungkin agar air infus tidak masuk ketubuh pasien
boogyzman,lah iya kan cairan turun kebawah lewat selangnya klw dipegang terbalik begitu gmn cairan mau turun 😭😭
dely.cious,"dan setelah meninggal, dokternya bilang ""kita sudah berusaha semaksimal mungkin"""
cupyaxe,"maklum, dokter nya masih PKL bang 🙏"
mak_atin1989,biasa pake pompa galon itu mah 😏
feri.syah.muhammad,bayarnya murah cabutan di lokasi syuting org lewat 😁
yulietobink,Sampe bengek gw ketawa woy
prasetyodipo,"intinya, netizen adalah si paling paham 😂"
nethafebryl,Jaman udh infuse pake mesin sanyo pompa air kale
xiaozi0206,ya Allah ngakak gw ampe pipis di celana😁😁
wwwjjj41,Gugup dia masuk tv jadi ga sadar😅😅
fancamtiktok,"WeTV, harusnya ini ga lulus Quality Control...😅"
naufalaryasaputra,ikot ketawa boleh gk siiih
babyrachel41,Jarang jga dr ikut mindahin pasien. Dr itu dtg kalau smua dah ready dh ok
cungkil_batu,"mendingan nontom drakor, semua tindakan sesuai dgn prosedur😅"
ddddddh13,ulang apa syuting nyaa
ajengnurmada,pegng infus kebalik 😂😂
makayok_aryo,"itu memang sengaja,, untuk mencari tau reaksi penonton😅"
afippullah,mngkin infusnya mengandalkan pompa sedot Shimizu 226 jdi gk mengandalkan gravitasi
ririe.rahma,"untung cma film..Dokter pigurannya, dadakan gk ngerti scenario Jd gitu. Auto ngakak, liat infuse kebalik"
modayamvivor,dokter magang : saya sudah berusaha namun infus berkata lain
gionnino000,sebenarnya bukan low budget tapi di INDO memang drama nya masih gitu2 ja dr dulu gak ada kemajuan
ransky.can,tolong itu dokter lulusan mana?😩
pedagangrampa,Nemu aja luh ama yg beginian😂
pianlutfanirrulda,dokter : maaf mas saya sudah berusaha sebaik mungkin
rizkysyahputtra30,"mungkin infusnya pakai selang rucika""mengalir sampai jauh"""
isok_e,"tunggu klarifikasi dari RS
dan permintaan maaf"
dresarosa,padahal udh bagus sama niat makeup samper berdarah2 biasanya sinetron di tabrak/kecelakaan ga berdarah 😂
robertjinn1,"dia sudah berushaa semaksimalnya dia, mungkin pegel"
zhuvie99,kocakk🤣🤣
yoimiya028,@belbelacc00 awokawok
raw890,wkwkwkwk
hiken155,anj 😅😂😂😂😂
mypockyyy,Astagfirullah 😂😂😂😂
psychobarbie,ngakak bgt
saviorgrace,bengek...😂😂😂
mharryadieko,@nuraldasafitri_ wkwkwkwkkwkw
ddeanie,woi WKWKWKWKWK @cecillzhuang @hi
middleeast965,natural sekali
f_slv,ya ampun.. 😂
lady.panda_,lucu kali😂
rusundu,@arndwls @erchaann @gnd_kun capek😳
sambaratandana,Ngakak 😂
suganoona_21,ngakak
elkanbagot975,film apa
asep..02,Bayarannya Terlalu Kecil.... 😅😅😅
ratualiya5,kebalik anjir 😂😂😂😂
masasreflexsi,baru sadar 😂😂😂
fitrianna0417,ya allah 😂😂
dimas_ahmede,bengek 😂😂
novnl4,ngakak supahhh
che01161,benggek banget😂😂😂😂
anthyarhas,ngakak
olla_wahabb,kebalik anying 🤣🤣🤣
romansaansa,mumet😅😅😅😅
fanylim.24,ngakak
cinta_can2,wkwkwk
kevinmtd3,lucu ngakak anjir😂
2158782635_wahab,infus kebalik😂
sengamers,anjiiirrr🤣🤣🤣
kra.hujan.com,ya alloh 😂😂😂
nunajimin071,Infus😂😂😂😂😂😂
hanzkh0,anjay..😁😁😁😁
user1231600648015,dokter indosiar😁
rizaljr65,sinetron kocak
judiantin,aduh ngakak😅😂😂😂
miekewbw,ngakak baca komen 😂😂😂
arifrinaldi0,ngakak 😂😂😂
rinoaofficial,inpusnya kebalik 😂
sebutsajaeman,namanya juga akting😂
buayadaratpensiun,😅..nqakak deh
edds_tujuh_langit,wkwkwkwk😂😂😂
wulanpwn_,Ngakak
zahraafifaaa,nangis bgt😭
ignatiapermata22,😂😂😂 ngakak.
andikarahman32,Anjir ngakakkkkk..
setiabudi9393,wes angel
senjara25,NGAKAK!!!!
lbsmommy,ngakak 😂😂😂😂😅😅
suci.alvio,Kebalik😂😂
violiviayosehd,Ya Allah🤣
modis27a,astaga dokter... 😂
santykaknrs,dokter sinetron 😅😅😅😅
petrichor_thought,kebalik anj🌚
scott_parker13,ngakakk woiii 😂
ragil.surya,hahaha...itu kenapa terbalik megang botol infus nya dok? 😂😂
mhd.zulkarnain5117,"Hhhhhhh, si Martin nyamar jadi dokter"
dimas1684,"imfusnya tdk jln,, sbb balotolnya kebalik 😅😅"
d_octafiant,"Good job bro, 👍"
norton5387704,cut...cut....
heryfrenz,lah kebolakkk😂
kimtan_ti,ngakak weiiii😂
segopecel747,in-juice not infus
milopunyatiktok,no😂😂😂😂😂
jhonmaner2810,😂😂😂😂 @itsmehfa238
purplemonadde,sakit perut yaAllah
pojimslube,sakit perut aku... siot larr😂
pecinta_sesama_8,subnahalah 🥰🥰🥰🥰🥰
arjunaireng7792,Antares saya suka
putraborneo.8482kalbar,kacau... 🤭
bayuprawira0,betol 😅😅
betta_shirohige1,hahahaha 😅
suzyzuyanti,Haaaa😂😂😂
kokon573,kampel😁😁
prans_20,@_baseng
nurmaismailden91,aidan😂😂😂
herdiandis,sinetron kurang komplik
0nasaja.lainskyp,"Untuk sesama michat se-Indonesia..
kita libur dulu, fokus Mandalika🗿🗿"
ebiesyatikadp,"tetap setia koment di vt yg lagi fyp. meski gak prnah ketularan fypnya, yg blang aamiin smoga ketularan juga ... 😳😳😳"
coachafri,Meratiin banget sih 😂😂😂😂 orang Ijo Kereng ini mah
niahartina28,"itu emang ga jln, liat aj di infus ny udah di of jadi klo di pegang gitu juga
masih sah2 aj sih😳😁"
nikmawilona,gua awalnya gk fokus. stelah baca komen para netizen baru fokus trnyata infusnya kebalik 😂😂😂
dewiambarwati975,kyak megang botol
silhva,di kira es teh bungkus bisa di sedot 😂
hendri_hamas,klu d hentikan kan ada setop selang nya ngabs bkn d balik😂😂😂
nizamaharani10,kaya drama keluarga Dodot 😁 tasnya bisa pindah tempat 🤭😝
bundaecinchanel,kebalik pegang infus😂😂😂
bundanyaicaa,sumpah deh detail gini ga kepikiran apa gimana ya 😂😂😂😂
dessychan73,infus k'balik liat nya jd lucu 😅😅😅
mimin_property,itu infusnya sambil dipompa. biar cepet ngalir 😂
kin927a,itu infusnya di selangnya ijo alat bisa nyedot dari atas ke bawah. dan sebaliknya.
rinnuf,Itu infusnya pake pompa kalo 😅
real_iam00,"tu infus ada alat fuel injeksinya
😂😂😂😂"
ahmad.ilham18,kek megang obor olimpiade😂
thelisa37,"profesional tu dokternya
biar g tumpah, kan hemat 🤣"
betmen057,"infus nya pakai jetpam
😁😁"
mas.bramz,Infusnyamelawan gravitasi😅
