User @,Comment Text
miwmiwoney,sama
anbar.zain,iyaa 😅 saya baru hamil beberapa Minggu dikasih saran minum folamil 😁
maafgkdl,"Mungkin udh keliatan detak jantungnya, beda sama kasus ini. Tiap kehamilan jg beda-beda, baiknya denger saran dr aja."
kyz3006,"saya juga minum fg mba, dokternya malah bilang bagus, kandungan 5 minggu dah usg kok."
_amydros,mungkin kondisi ibu juga berbeda dengan kondisi ibu yg buat video
cadel727,mngkin kondisiny ibu memungkinkan buat minum folamil kan usg dokter ada.da jga si tdp pada makanan g slu dr obat.😂ikan misalnya makan sehat lengkap😂
ikashalihin,mungkin bisa jd tapi klo aku yg hamil nya ga bisa makan yg begitu pasti muntah dokter saranin folamil genio ga minum susu hamil juga gpp
ikashalihin,karna udah mengcangkup semua jujur aku juga hamil dalam resiko obesitas 120 kg tapi dokter aku ga pernah sampe bilang ketutupan lemak atau apalah dia
aeriuuuu_,"Sama bun, aku dari awal hamil minum folamil. Obgyn nya bilang folamil udah mencakup semua kebutuhan perkembangan janin. Skrg aku udah lahiran."
raditiameyzani,lah sama
latte1.i,"sama, folamil genio sampe lahir😂"
evauginasitumoran,Aku juga d kasihnya itu ko
nabila..ahmad,biasanya folamil Genio untuk kandungan 7bulan
ikashalihin,engga bun malah folamil genio bida dikomsusi klo kita promil malah klo udah usia 7 bulan bb janin sudah besar biasanya udah di stop ganti ke yg lain
https._.indah,"beda beda setiap ibu hamil ya bun, karena terkadang ada ibu hamil yang bisa alergi terhadap kandungan obat tersebut"
lina_prastiawati,sama mba aku juga dari awal minum itu alhamdulillah baik2 aja.
liameel_,bund minum folamil dibarengi ama ttd juga gak?
sindikarizki,"@Virgo 🥀: sana aq pas kehamilan 4minggu, sna dr.spog nya malah d sruh beli obat it"
vionadjubiharto,"iya kak aku jg sm, dr awal hamil sd 5 bln pas jalan 5 sd 7 diksh provit karena ada DHA nya. dokter blg bagus kok folamil genio minum nya tiap hari"
noura_linda_syavira,aku juga kak minum folamil genio dari awal hamil..
wil05050,"mgkin tahu kandungan kakanya itu lemah ,saya juga pernah dblg dokter knapa hnya konsumsi vitamin itu .
krna dokter tau kandungan saya lemah banget"
namuyeol,Beda kasus kak.Aku hamil waktu itu cmn ada kantong aja pdhl udah 2bln lbh usia kandungan.Sama dokter di suruh bedrest+di kasih obat penguat
ajdla123,"iya aku bahkan blm keliatan ttp minum folamil pink, balik lagi 2 minggu sdh ada, ganti folamil gold pda saat kandungan usia 7-9 bulan"
farah0107,Sama ka aku usia kehamilan 8 minggu kalo ga salah di saranin minum folamil genio
oejaaa,"Sma mba , dan bukan dokter aja sih yg blg. Ada beberapa bidan dan perawat dipuskesmas serta klinik pun blg flmlgnio bagus krna vit nya udh lengkap 😬"
widya120292,Iyaa sama aku juga dri awal folamil genio sama penguat kandungan
budakcorporateeeeee,dokter nya aja noh
rinarachma30,"ya sih gpp, ga bahaya cuma kaya ke percuma aja, belum dibutuhin, minum yg asam folat doank pun udah cukup, gitu sih"
lia_subhan,sama aku jg gtu minun folamil Genio
nurulanshor2107,sama mba aku dr awal kehamilan jg minumnya folamilgenio kata dokternya gpp bagus Uda lengkap..beda² ia dokter ngmngnya
user8178807599454,klau dokter kandungan sy folavit
desmarssy,Sama bun
almaz_ofc,"Mungkin cara minum nya tdk sesuai anjuran dokter, Bsa jdi sehari 2x, wkt aku obat vitamin hamil apapun itu sehari cukup 1"
ressy.ywnk,sama mba aku juga😳
mamaantika,sama bund
istaarofah,mgkin kondsi tiap ibu berbeda 😁
daniyalbisyir,lha iya sama
saa_bela,"sama bund, dari usia 5minggu juga minum folamil genio emg Bagus ko. cukup sehari sekali aja"
rifaafz,"Aku jg pake folamil bun, aman aman aja tuhhh sampe skrg anak umur 3 tahun"
nda_duty,"samaakk awal hamil periksa ke dokter udh 5 minggu lsg di resepin folamil genio alhamdullilah sehat""😁"
vionyaltha,"Smaa mba aku juga minum folamil dari tau hamil, ditambah d3 alhamdulillah insyaAllah aman🥺🥺"
dinda.semesta,"samaa bun.. aku dri usg baru 5weeks lngsung dikasi folamil genio, alhmdulillah tdi usg lgi 10weeks janinnya sehat, dtk jntung juga baik."
adnama9393,"Beda beda mba, kan tergantung kondisi bumil nya. Gak akan ada yg sama hehe."
anantakiranidinandra0,kok bisa ya. pas aku dikasih ya udh hamil 3/4 bln pas awal cuman asam folat murni
puspitaeka14,aku juga bun pas awal hamil dokter kasihnya folamil genio
user5425609550727,sama
_sagigirlss_,"iyaa sama mbak,saya usg 5w sama dr langsung di bilang minum vit folamil genio,alhamdulillah usg ke 2 bayinya sehat"
annisaheggy,Samaa bgt bun
nezyang,sama bun kan yg penting itu asam folat dan folamil genio ada asam folat dan tambahan vit2 yg lengkap malahan
reniraunisa16,"Knp diminum asam folat awal kehamilan krn itu berguna pada saat pembentukan awal otak,jd asam folat berperan jg dlm proses perkembangan otak bayi."
reniraunisa16,"Mdhan ga salah sih,tp epekx bs mual pusing 🥰"
_w.ndari,itu berarti udan ada janunnya kak sedangkan yang di alami kknya belum ada janin
nissaflorence,"Gak minum folamil genio, tapi konsumsi folamil gak ada hubungannya dengan keguguran."
by2829,tapi sebenernya folamil genio itu bagus di konsumsi mulai dari umur kehamilan brp dok?
novidwiliyani,"Awal kehamilan kak, aku 5weeks udh diksih folamil"
by2829,jadi kyk was² gitu kalau lihat vt gini. aku minum baru semingguan ini udah usia 16 minggu. awal² minum vit dari dokter aja
novidwiliyani,Gpp si kak dr dokter juga kan psti diksih yg baik. Klo aku dr awal diksih folamil heheh
jesicaa987,aku dr awal hamil sampe 5 bulan tetep folamil Genio d ksh dokternya kak
ss14341,Iya bner aku juga d suruh dr minum folamil pdhal kehamilan baru 5 minggu belum keliatan ada kantong nyah malah
novidwiliyani,Aku hmil prtma 5mnggu udh ada kntung diksih folamil. Mskpn smpt kgguran tp krn emng krng asam folat. Hmil kdua stlah tau + lngsung mnum folamil 😂
novidwiliyani,"Pdhl blm usg tp stlah tau + aku lngsung knsumsi folamil, trs pas usg alhmdllh baik2 aja udh ada kntung di 5weeks smga shat2 hamil yg skrng 🥰"
geminii12_12,bener tuh . aku juga waktu priksa hamil 5 minggu ditanya konsumsi apa aku jwb folamil dokter bilang bagus ko . malah gajadi diksh vitamin dr dokter
rinarachma30,"ga bahaya cuma kaya ke percuma aja, belum dibutuhin, minum yg pyur asam folat doank udah cukup gitu sih, minum gpp bagus kok buat ibunya jg"
ratissamutia_,Ga apa apa ih. Aku jg pake folamil genio dr tm1 - tm2. Tm3 bosen folamil trs ganti ke blackmores hahaha
ofysubekti,aku dr ketauan hamil lgsg folamil Genio kok kak. kalo yg dimaksud dr nya asam folat. di folamil Genio jg ada. gak usah takut
ibukomplek,"sama kak, dr 5weeks trs hamil tua folamil yg beda warna"
gabriellamarthania,"mungkin masuk trimester kedua aja bund, klo trim 1 sebaiknya asfol sama penambah darah aja"
bundafathan14,q mlh dr umur kandungan 3 bln udah minum...alhamdulilah ank q lhir slmt n sht
ciwie11,dokter cerdas nieh...rada janggal antara chatt cm caption Sm keguguran.dokter tnya mnm apa?..djwb folamil berarti mmng sedang minum folamil kan.
bidanmeyna,ga ada yang salah sih sama folamil .. dia isinya multivitamin dan tinggi asam folat.. jadi tentunya bukan penyebab kegugurannya
asiihsaputrii,tapi aku baru keliatan kantung nya ajh dikasih DR. folamil Genio loh krna asam folat nya tinggi dan itu butuh di TM 1
yurike.elvira,sama bangetttt 😳 baru tm 2 dapet tambahan kalsium dan ningkatin dha buat janin nya
evi.shop03,aku di 6 minggu ini langsung minum folamil genio
yurike.elvira,aku dari 4 minggu kak ketawan ada kantung dikasih itu sama penguat kandungan
asiihsaputrii,iyaa aku udah abis 2 botol folamil Genio krna pas baca lengkep nutrisinya
yurike.elvira,bnr bun apalgi tm awal mual parah susah makan dokter saranin itu untuk nutrisi juga
rinarachma30,"aku jg hamil pertama ngeflak gituh, dikasih folamil Genio juga kok cuma plus penambah hormon kehamilan, Alhamdulillah gpp"
riadewi90,kakak flek nya brp hari? banyak ga ya?
rinarachma30,"bbrp hari, d minggu k 5 kehamilan, tp maaf tkt slh phm, aku ngeflak baru ke dktr dan dksh resep folamil genio, bkn ngeflek krn mnm folamil genio"
viliasesha12,"hii bund, mnrt mu gmna ... aku baru hamil jl bbrp minggu nih mnum vit bllackmores ... 😌liyat vt jadii nyagmna gtuu .."
asiihsaputrii,"Blackmores juga bagus Bun,,cuma kalo di folamil Genio itu kandungan asam folat ya tinggi, dan itu dibutuhkan di TM 1 krna sedang pembentukan organ"
asiihsaputrii,ini pengalaman aku pas hamil pertama muntah parah dan kekurangan asam folat dan bayi ku anenchepaly jadi trauma 😭
viliasesha12,waahh mksh bgd bund 🥰 sehat slalu
sanas086,Sama banget kak.. bahkan diresepin folavit sama penguat kandungan juga..
naya_nalunk,"sama bun awal hamil usg dah 8 minggu, ga doyan makan
dokter sarankan minum folamil genio biar asupan janin terpenuhi karna bunda nya ga doyan makan"
nadia.re,"sama, ak hamil pertama dan baru pertama cek udah d resepi folamil genio sama penguat krn kerjanya di lantai 2"
dhlftr,Sama bun😳
goodladycoloring,"Sama bund aku dri awal udh folamil, pas habis aku bli sendiri yg blackmorses"
asiihsaputrii,Blackmores Pregnancy & Breastfeeding Gold ini juga bagus untuk mempersiapkan ASi juga kan yah
goodladycoloring,"Betul bund, alhamdulillah cocok di aku jadi asinya banjir bund"
wildanbaim2,Bun selain minum folamil Genio minum apa lg ? atau cuma minum itu aja ??
lelymaharani21,lah aku jg kak suruh yg folamil Genio
user11051706191221,"iya emg bagus ko kata dokterku jg, soalnya sgala kandungan yg d butuhkan udh ada d situ. d tmbah aku jg minum susu"
pangilsaya16,"Iya sama aku jugaa,blm priksa ke dokter tp di saranin sama temen yg bidan suru minum itu,soalnya di folamil genio udh lengkap"
avadakenavah,"pengalamanku pernah keguguran juga, di kehamilan selanjutnya bidan kasih asam folat murni dulu. baru setelah 3/4 bln an dikasih sejenis Folamil Genio."
viapradiani,aku tm1 lgsg di kasi folamil kok sampe skrg udh mau lahiran msh folamil😁
bunda.yanda.arza,"aku jg kak mnum folamil dr usia 5 mnggu smpe lahiran msh ad sisa disuruh dokter hbiskan wlwpun sudah busui, alhamdulillah anak sehat smpi skrg"
va_duts,folamil genio atau yg gold?? . aku minumnya folamolgenio trus ini msuk tm3 bingung mau minum yg mna
viapradiani,"genio, kata dokter ku ga beda jauh komposisinya. aku tambahsm ttd, vit c, kalsium, vit b12"
pasrahkansamaallah2,la sama aku kan emang promil pakai folavit lalu pas usg dokter menyarankan kalau habis folafit ganti folamil genio itu pas hamil 5 week.
va_duts,minum ttd n kalsium dijeda atau gak
oktavianafyp,sama kak
jessicaluntungan,"bener aku juga gini waktu hamil.. ditambah d3 dan penguat kandungan (krna ada miom, kista dan riwayat keguguran)"
paijemmu88,nah ini bner
nonamebutalwayson,benerrr
user11051706191221,"aku pas tau hamil lgsg minum folamil, dan itu udah 5 mingguan kyanya hamilnya. dan pas ke dr udh 6 minggu, blg gpp bgus minum itu krna sglanya ckup"
marlenmargaret,"kalo aku wktu 6w kak di kasih nya folamil gold ..
trus pas habis aku pindah rs lanjutan nya sma doktr folamil genio, boost D, quatro"
user11051706191221,ohh kalau kata dokterku folamil gold untuk 4bln ke atas krna itu kndungan kalsiumnya lbh tinggi d banding yg biasa sdgkn-
user11051706191221,-usia 2-3 blnan yg d utamakan asam folat dahulu. setau aku dri dokterku ya. mngkin beda²
marlenmargaret,"aku wktu itu kondisi mual muntah parah, jd di kasih yg gord, klo genio kan ad zat besi ny bisa memicu makin mual"
stefanietuaselaa,"Aku jg gini, TM1 asfol murni. Nanti masuk TM2 baru yg untuk baby"
setyasonja,"Kalo ini kedua kli kgguran cb bunda cek virus toxo sm rubella, apakah ada indikasi.."
ameliasukmasejati,"bnr nih,q s7 krna sdh 2x..cz jaman mamah q muda dulu jg gt sring keguguran akhir.y dokter saranin tes virus toxo trnyata bnr ada indikasi"
astriana785,"maaf bund,klo mau cek virus toxo sama rubella dmn dan kira2 biayanya brp?sy jg 2 kali keguguran🙏"
tatiktik77,di cito per item 300rban bun
azetjuragantembagamurah,beda2 kaya nya ya Bun.. tergantung lab nya.. Prodia atau yg lain yg terdekat dikota bunda tny langsung aj k lab nya..
astriana785,terima kasih bund🙏
mom.alula,"kalo di kotaku, cek toxo lengkap bisa nyampe 2jtan"
astriana785,terima kasih infonya bund🙏
yualyualita,bbrp bulan lalu aku cek 2jt lbih. tpi puji tuhan hasilnya sdh negatif smua. dan bbrp stlhnya d ksi kpercyaan tuhan. skrg dah jln 3bln
setyasonja,"sht sht smpe lahiran ya bun, sy jg alhamdulillah sdg isi pasca janin tdk brkmbng, moga bunda yg pjuang gris 2 smua jg disegerakan"
sants854,klinik prodia
nami.world,Aku baru cek di prodia bagus cepet keluar hasilny biayany 1 jt 100 rb
danikha1020,"aku cek di prodia kak, cek lengkap igG dan igM toxo , rubela, cmv, hsv, d-dimer sama aca kena 6jtan kak."
danikha1020,"krn selain virus itu, kekentalan darah juga bs jd penyebab keguguran kak. atau ga bisa juga kakak konsultasi ke dokter fetomaternal, jd bs dicek lngkp"
astriana785,terima kasih infonya bund🙏
danikha1020,"oh iya coba download aplikasi prodia aja kak, dsana ada harga2 per item yg mau diceknya"
astriana785,ok🙏
turinaap,di prodia 4 jt an kalo lengkap
thelias1104,"Betul :) Btw saya pas hamil ada toxo. Titer sangat tinggi, harus minum antibiotik dan antivirus terus sampe lahiran. Bayi saya sehat udah umur setahun"
kireitan,"di siloam 2.8 ka, di hermina 2.7 ,kemarin nanya nanya karena mau torch juga"
ciwidamayanti92,Betul
tulangrawanmu,"Iya bnr bgt ini.. Tmnku dlu toksonya tinggi bgt,itu yg bikin sll keguguran..
setelah terapi obat hampir setahun lgsung di beri momongan"
ooreoodingin,"Bukannya asam folat itu bagus di konsumsi bahkan dr sebelum hamil/pas promil ya, kok dokternya jawab gitu? 🥺"
ikashalihin,makanya bingung kan malah bagus dikomsumsi klo kita mau promil sampai menyusui kan
kcissis6,"nah iya itu, kalo folamil kandungannya ga cuman asam folat. lebih lengkap kan harusnya bagus kan ya"
silviakhilal,"kl folamil genio kndungsn ny udh cmpur2 kak, kl di konsumsi dr sblm hmil baik ny hny asam folat sj"
vionadjubiharto,"iya bener, malahan disaran kan dan di imbangi sayur dan buah buahan. akupun heran"
dineeeeeeeeeeeeeeee,"tergantung RS atau dr nya kerjasama dengan obat apa kayanya..jd kalau bkn kerjasamanya dibilang buruk.soalnya pernah gitu juga sih,"
dineeeeeeeeeeeeeeee,"beda dokter beda resep.awal hamil ada dokter ngasih folamilgenio,tp pas priksa didokter lain katanya folamil genio gak bagus."
dineeeeeeeeeeeeeeee,"jadi saranku,tentukan 1 dokter yg sreg dihati bunda."
mixedberry__,Betuuuuulllll
fitriainnurf,"folamil genio vitamij bagus menurutku. Cuma kalo kita ke bidan/kesmas awal kehamilan dr tm1 sampe tm3 itu obatnya beda-beda, sesuai kebutuhan perkem"
thmg8718,folamil genio emg disarankn diumur kandungn di ats 3 atau 4 bln deh
kyna.hijab,enggak kok. aku 5 weeks udh diresepin folamil genio
annisadt23,"gak juga, aku dr telat haid udh minum folamil"
gibshidrofarm,aku hamil 5 minggu d kasih dokterku folamil
hainoppp,"Gak juga, yg wajib asam folat dan tablet tambah darah biasanya. di folamil itu lengkap malah bagus asal kuat karna biasanya bikin tambah mual"
ultramensingit,dari 2 minggu hamil mimum asamfolat folamil genio smpe udh jd bayi 3 bln skrg its okey ko
pompomkecilllll,aku dr awal hamil udh dksh folamil
putriprayitno946,"aku dari 4week folamil genio, dan yg kasih DSOG saya"
qianaaf33,aku dari awal hamil minum .
user9337426193017,aku baru 6 Minggu dikasih dokter folamil Genio + Elkana
juzaaann,"Aku dari 4 weeks udah minum folamil, alhamdulillah sekarang dede udah umur 1 bulan"
tatapuspa0906,"Dari awal ak folamil genio,, mlh di sarankan kalo program minum itu bagus kandungan hampir sama prenagen esensis"
disaamora,Ak dari 10w udh minum folamil genio
ranssdisini,aku dkasih folamil genio pas ada janiny pas masih kantung dkasih vit d aja sma penguat
maukayaaaa,janinnya sehat² aja tetep di kasih penguat ya ka? aku parno karna keguguran
ranssdisini,"aku yg minta ka sma dokternya ,karna waktu awal hamil suka kram2 perut jadi aku minta antisipasi tp klo udh gk ada kluhan aku stop minum"
maukayaaaa,oh gitu ka makasih infonya ya.
nita_montolalu,aku jg LG hamil dikasih vit d calcium Ama penambah darah yg udh ada asam folatnya
anouthermee,"pengalamanku pas hamil, awal2 dikasihnya asam folat, baru setelah berapa weeks gt doktermya ngasih folamil genio"
angelinaa6880,aq hamil 3 bln saya periksa pindah dokter utk USG 3 kali katanya bayiku gk keliatan tp setelah pindah dokter janin kelihatan tp udah meninggal.
vviy_chan,sama prtama 10w gk kelihatan trs ps 13w kelihatan tp pulang usg pendarahan
angelinaa6880,klo saya nggak kak.. kata dokter meninggal nya antara 1 2 harinan
fiii57_,emang gaada tanda tandanya mbak? kayak flek atau pendarahan gitu?
seblakcikurs,"sepengalaman aku mah eggk ada tnda2 flek/pendrhan, usg 2x beda dr ttep sama janin tdk ada djj.."
himhimhim09,"Dulu saya juga begitu mba, tapi apa mba di kuret atau dikasih obat aja sama dokternya mba?"
reginasj_31,"dr 1. billng hamil ku 7w.pdhal hitungan ku 11w.
2mggu klo gk ad prkembngan d kuret😳.
pindh dokter alhamdulllah aman"
racuntiktokshop999,"bini gua 2 bulan pertama minum asam folat biasa, sisanya folamil gold😂 Alhamdulillah 4 hri yang lalu sidede dan ibunya sehat, lengkap, selamat."
liameel_,konshmsi folamil gold dari berapa bulan kak?sampe mau lahiran masoh diminum kah?
racuntiktokshop999,"sbnrnya dr awal hamil kak,tp d selang seling sm asam folat yg dr bidan dkt rumah.full konsumsi folamil gold sejak bulan ke 3 smpai lahiran"
liameel_,oke makasih kak krn aku skrg lg konsumsi folamil gold juga tapi dari 7 bulan sih😬
racuntiktokshop999,"gpp kak terusin aja.mmg bbrp obgyn pnya pndapat beda2 soal folamil.tp aku d resepin folamil gold sejak usia khamilan 3 bulan,jd ya aku konsumsi aja😁"
liameel_,minum folamil dibarengin sama tablet tambah darah juga gak kak?
racuntiktokshop999,"iya kak,aku dr awal hamil smpai lahiran mnum folamil,TTD sm kalsium terus😁"
liameel_,aku panik bgt kak gara2 baca2 digoogle bumil cmn bth 400-600mcg asam folat sdngkan kl ttd sama folamil digabungin dosisnya jadi 1400mcg dn aku udh-
liameel_,konsumsi itu kurleb 3 bulanan gara2 saking gataunya sampe skrg kepikirin takut juga terjd apa2😫tp stlh baca komen kakak alhamdulillah jadi agak legaa
racuntiktokshop999,"bayiku alhamdulillah sehat pas lahir kak,ga knp2.justru klo ga mnum ttd,takutnya malah hb nya rendah trus defisiensi zat besi nnti dedenya.kasian"
keluarga.fsemua,aku pas ketahuan hamil langsung dikasih dokter folamil Genio kan kandungannya lengkap ada kalsium dan asam folat. aku gemuk tapi dokter gak pernah
diniizulfia,Makanya aku juga kaget dokter blg gt😳
keluarga.fsemua,aku Konsul di 3 dokter karena aku preeklampsia dan semua ngasihnya folamil genio
keluarga.fsemua,gak pernah bilang ketutupan lemak deh. btw BB aku 85
lendutz,serius Mbk ..
keluarga.fsemua,iya
lendutz,soalnya sya gemuk Mbk... dokternya sllu bilang lemak lemak ..bukan kantung rahim
keluarga.fsemua,aku BB 85 kan gemuk. telat 2 hari di USG kelihatan
lendutz,brp bulan mbk .telat 2 hari ...
maulinahartini,"Mba aku abis keguguran, setelah keguguran disuruh konsumsi Vit folamil genio selama 2btl alhamdulillah isi garis 2, aku lanjutin smpe 4bulan -"
maulinahartini,Harusnya mba lanjutin aja jgn dengerin apa kata org☹️aku dikasih resep itu sama dokter
fitrironron,"keguguran berulang bisa krn masalah sm hormon , ap lg yg pcos itu rentan keguguran !"
kenalan_yukkks,"tapi ga da komposisi folamil genio yg bikin kegugurn kak😂,Krn komposisi DHA nya pun dari alga Bkn fish oil...klw fish oil mgkn bs jd rentan😂"
kenalan_yukkks,"aq dari awal nikah langsung minum multivitamin lengkap dgn DHA,Krn takut anak kekurangan asam folat&nutrisi di Minggu awal kehamilan"
ylsfr_2,"kk aku lg promil mnum folamil, gpp tah?"
kenalan_yukkks,"bisa kak....aq sehari stlah nikah langsung minum multivitamin ibu hamil kok...namanya MOTHER,Krn aq nikah Sdh umur hampir 32,jd dr awal lgsg program"
ylsfr_2,mnum nya mlem pas mau tdur gpp kan ya kak
eglowplatinumindonesia,"folamil genio aq konsumsi saat trimes 2 , mulai hamil 8 minggu jarang minum vit karna mual, br stelah itu blackmores& folamil"
shasaku_,"tp betul apa yg d bilang dokter, awal aku cuma dpt asfol, masuk 20w baru ganti folamil genio, masuk 24w sampe skrg 37w dpt folamil & eazy cal"
cancerhoki,aku pas awal tau hamil anak ke 1 dan 2 dokter ku lngsung ksh resep itu 😳
rembulan356_0,folamil Genio nama obatnya ya. saya dikasih folda sama multivitamin sama dokter . udh TM 2 sy baru denger folamil Genio? 🥺
alfindaindra,nihhhhh @vika asmara
jousca_cane,dokter aku blg bagus pake folamil genio
pinkdynti,"aku minum blackmores wktu kehamilan 5w
kata dokter gpp, simpen aja dlu BM nya nnt diminum nya yaaa
skrg minum asfol aja dulu"
