User @,Comment Text
salsacacaaaaaaaaaa,Hwa samaa🥺😭
aprillulohyusuf,kaka ipar aku meninggal tepat di tanggal 1 juli ka karna covid 😭
mtlstr,"bener mertua aku juga juli, waktu dtg ke makam khusus covid banyak banyak banyak banget yg juli ya Allah🥺"
della11123,turut berduka cita🥺
della11123,turut berduka cita🥺
bbyhyunjinskz,sama bgt
coklatmatchaluph,sama 😭😭😭😭😭
pradiptamuna,Mama ku jg meninggal di bulan juli🥺
ikapril_,"kak aku rasa jgn di spill takut km dituntut sm pihak RS, im sorry for your loss🥺🙏"
widyaolyvia,"Setuju, kalo di spill yang nanggung kamu bukan netizen 🥹"
b1cthyath,kak kejadian kek gini bisa kaka tuntut lho rumah sakitnya :((
megumfii,yakin bakal menang kalo nuntut rumah sakitnya? apalagi rs pusat
b1cthyath,"pasti dukungan juga banyak, berakhir banyak bantuan dari orang lain untuk bukti2 konkret yang bisa dipakai di pengadilan."
terhuyunghuyung,"Aku jg ada pengalaman buruk sm rs, tapi aku & kel mutusin gamau nuntut. Krn ga sanggup bayangin gmn perasaan kita saat laluin semua prosesnya. G mudah"
b1cthyath,"iyaa ga ada yg bilang mudah kak, makanya kan balik lagi tergantung keluarga masing2. plus aku cuma bilang ""bisa"", bukan ""harus"" 😁"
thecrunchychewy,"gak semudah itu kak, kalo gaada bukti yang kuat malah bisa kena ke kita sebagai korban"
b1cthyath,"iya kan aku ga bilang mudah, asal dikumpulin bukti2nya, siapin berkas2nya, bisa ko."
doc.anna1612,"coba Deh cari tw Kasus Prita, nanti bakal tw alasannya knp g di spill nama RS nya"
b1cthyath,okayy thanks for the info queen 🥰
doc.anna1612,"ur welcome 🥰 btw, my name is Anna. Krn di frozen ada karakter yg namanya Anna & she is a queen, jd pp & akun ini pake Karakter Queen Anna"
virgolyfe13,Cerita nya persis sm aku. Dan aku kehilangan alm papaku. Mau ngelawan? Udah pasti kalah 😊
alldoozz,"eh sama anjir, cerita sama kaya alm bokap gue. masih sakit hati sih tp gmn yaa. harus ikhlas🥺"
dalamkarung,sama aku juga kehilangan bapa 😌
adheisyana24,aku jg akhirnya kehilangan mamaku
jenjajenjoy,sama kak ak jg smpai skrg ga rela rasanya
virgolyfe13,Sama 😔
adekmaulana,antara rscm atau fatma atau ga carolus
nengmontok1,"carolus tinggi standard pelayanannya. mo jalur umum,asuransi swasta atopun bpjs ttp dilayanin dengan hati"
fyldra,Carolus bukan rumah sakit umum pusat
httpsaaaaa,"gamungkin carolus, dr dulu dia pelayanannya bagus weh"
herlyfariana,rscm Pd masa covid Tdk menerima pasien covid 😏
ikannemo333,Gamungkin Carolus wkwkwk pelayanan keren woii
adekmaulana,iya sempet ragu pas mo nulis wkwk
ikannemo333,Sama kek Borromeus Bandung bagus pelayanannya
iiilkr,bener banget anjirr gw dulu berobat di borromeus bdg terus abis itu dokternya dokter kelly bener2 bintang 5 bgt dah 😭
timezona,Ga mungkin carolus cok. Carolus bagus. sistemnya masih dipertahankan. klo rscm gw percaya sih 😅
adekmaulana,"iya gw jg sempet ragu pas nulis wkwkw, tapi berpusat sama kata ""pusatnya"" entah pusah rumah sakit atau jakarta pusatnya wkwkw"
nnrst,liat singkatan 4 katanya aja
michiusamichi,Sama persis kyk alm papa.. covid lg tinggi2nya.. doi kritis diliatin doang gk ada penanganan apa2.. pas nelp lg ngabarin udah gakada... kuat ya kita🥲
auliarizkyamaliaa,Maaf ka mau tanya tau diliatin doangnya dr mana😢😢
cendolenakkok,Rscm pasti🫣
blubewy.faygo,"alm mamaku juga ka, mama pasca operasi pengangkatan tumor akhirnya dibuat stoma. kantong stoma itu harus diganti min 1x sehari.."
blubewy.faygo,"tapi dibiarkan begitu saja di ruang icu, minum makan jauh dari bednya. pujituhan mamaku bisa bertahan saat itu."
blubewy.faygo,"bahkan salah satu suster bilang kalo daerah bed mamaku itu daerah bau, karena mama ada kantong stoma"
blubewy.faygo,"sedih rasanya mamaku diperlakukan seperti itu. padahal kita keluarga nunggu mama keluar dri icu, dan mempercayakan nyawa mama ke mereka tp .."
blubewy.faygo,"ternyata mereka menyepelekan begitu aja, sorry for ur loss kak.. hope god givin u consolation and blessing to ur family too!✊🤗"
springmagic.id,"ditarik jadi dijedain gapake, sedangkan mama gabisa makan tp ngt dan mesti 6x makan. panik bgttt bgtt. sedangkan perawatnya jawab santai bgt. :"""
springmagic.id,mama juga lama lama kesadarannya mulai balik jadi ngt nya suka ditarik sendiri. lalu pas mama gapake ngt pas kita vc kok gapake sus? katanya grgr
mainmain952,"mba… 🥺 turut berduka, aku juga ngalamin itu, mama papa yg ke ICCU, mama keadaan lebih baik dr papa… malah mama yg pergi duluan 🥺 entah apa yg terjd"
kinderj0yi,HAHH SPILL RSNYA KAKK !! biar ga makan banyak korban yaampun !!
atheneishere,Jangan
sweetttttieeee,"spill rs nya cpt mba, sm nama dr nya"
akusiap4ya,ceritanya sama persis kayak nenekku
kenneth.mom,"turut berduka cita, bulan itu lagi parah banget emg. semoga almh sudah bahagia bersama Tuhan Yesus."
ssslllaaayyysss,"nenek gue jga pernah meninggal di RS umum, gegara nenek gue butuh penanganan tapi kata dokternya, dia mau istirahat, pdhl disitu nenek gue udh sekarat"
skiesarebluew,"kejadiannya sama seperti papa aku, awalnya cuman mau pake oksigen eh kita ditipu masukkan ke icu. tahun lalu juga kejadiannya 😌"
skinnyshipss,KENAPA GUA TIBA TIBA BILANG RSCM WKWKWKWKKK
asthianlfnt,pasti rsup fatmawati
bebe110399,"PICU kapasitas 4org, RSCM gak sih mksd RS nya? 😂"
zz.ur,sm bgt kyk pembantuku jg meninggal di ruang ICU dan bkn nyalahin meninggalnya sebenernya tp dia smp detik terakhir dia telp kalo kehausah g dksh minum
atriesrevelation,Emangnya ruang PICU itu bisa dipisah2 mbak? Setau saya gak bisa. Pasien lain juga perlu picu. Mbak gak ada pilihan lain memang.
moonblablah,kapasitas ruangan tdnya mmg utk 4 org
moonblablah,"kk gue ga pake venti, ga pake kateter, at the time lg tinggi""nya covid dan jg kk gue aja susah buat msk ke rumah sakit, bs ngertiin gasih kondisinya?"
startupak,ibu gua diruangan isolasi sendiri ac gak boleh kipas di matiin nelfonn kerumah karna kepanasan dan gua udah disuruh rs pulang
b.aaaaaaaa,SPILL RS NYA!!!
tabokni,"sm kaya adeknya kakek ku, beliau oxygennya dicabut"
dearmoonlights,spill rs nya + nama perawatnya tolong
blmndrdl_,ko gitu bgt si🥺
aintshesil,aa:<
frombadasstobebest,yah pi
kiiinnaann,"mendingan di expose aja/up ke twit ka, biar kakanya dpt keadilan imo"
selalu2503,"Kisah yg sama, tp mama saya berkeras bwa pulang Kaka d rawat di rumah . Puji Tuhan masih bisa di selamatkan ."
yaok355,Smngt🥺❤️❤️!
zxcvb890_,terjadi juga di Opung kuuu😭
na_zoldyeck,kk nya sakit apa kk😳
namapengguna937482,"nenek ku dulu waktu di icu juga pupnya ga dibersihin bgt sama perawatnya, karna mereka tau kalo udh di icu tuh tinggal nunggu meninggal
pdhal nenek g"
bulanoktoberrr,"hampir kejadian di mamaku. mamaku cvd pas awal dirawat masih seger bgt. disana dipaksa pake popok, gblh turun. dimasukin obat ini itu"
bulanoktoberrr,sampe gulanya naik tinggi bgt terus ga lama turun drop seturun2nya. perawatnya pada lalai. untung sepupuku kerja di rs itu jg.
bulanoktoberrr,akhirnya pakdeku lapor ke org dalem dan minta pulang. kalo diceritain bisa jadi thread deh wkwk bisa jadi kasus tp mamaku nyuruh diem aja
tiaraivanka27,"my grandma toooooo, sekeluarga nyesel ke rumah sakit pasti itu karna ternyata di dalem digabung sm yg covid bahkan dengan gejala berat🥺"
inanna27,@agstntoh knapa hampir sama ceritamu
clzjcy,@raniaphrodite weh parah
dianpransiska28,"Sama kemarin dibatam kejadiannya sama bgt kaya gini, 2 jam haus ga dikasih minum, keluarganya nitip buat kasih air jg ga boleh"
rebeccarabbit4,Turut bersimpati ya 🥺
aku.siapa.ya.rahasia,"hiksss baca kolom komen, ternyata aku gak sendiri😭"
bbbyyycrab,"rs. fatmawati? sm bgt ky adek gue, meninggal krn telat ditanganin"
josiahaviation,"PICU tuh apa btw, gw taunya ICU, NICU doang :("
plikpy,kasih tau kak rs mana takut ada korban lagi
jejenabbb,spill kakk sejelas jelasnyaa biarr jadi pembelajaran juga buat rs nya dari segi pelayanannya
dinny2106,"sama kayaa ayah aku, lagi sekarat bkn dikadi oksigen malah hidung nya dipaksa swab :) dan benerr, gara gara telat dikasi oksigen, ga selamet 👍"
conyicecream,kak turut berdukacita
mnlghtk,"SAMA BGT KAYA ALMARHUM AYAH KUU TAHUN LALU 😭😭😭, semangat kakk 💓💓💓"
zzmrra,"Juli 2021, aku juga kehilangan bude aku.. anw i'm sorry for your loss😔"
afdelbun8,"Setau saya, PICU itu Perinatal ICU, utk bayi baru lahir
btw kakaknya usia brp pd saat admit di RS tsb?"
finnlesleyy,samaaa ayahku tgl 18 juli gini juga
della11123,turut berduka cita🥺
naaidndr,samaa kykk ayahkuu jgg…
juloteue,sama kaya tanteku dan bulan juli juga. sabar ya ka
flvynregina,ih kok sama
qzxdilaa,"July 2021 gaenakk banget, 3 July Ultah aku tapi Pas Itu kena Corona."
sugamistress,Mbaaa turut berduka..sumpah ini kejadian sm kaka sepupu gw juga..dia minta minum susah bgt..akhirnya dia telp aku dan aku akhirnya telp suster 😭
auliarizkyamaliaa,Makin scroll komen makin sakitt🥺 papah ku jg meninggal karna covid😭😭😭
erlin.febri,kakaknya kritis krn apa? turut berduka 🥺
novaliaabihermanto,"sama, masih greget dgn RS yg nanganin alm. ayah sy. miss comm.nya kelewatan, di bius sampe meninggal"
erinwij,3 juli bday w 🥺
bonekajepang88,"turut bersimpati ka, smoga manager dan nakes2 ngliat dan jgn smpe kejadian lg"
frida7888,"Sama kayak nenek aku . Sakit tua , tapi ngepas covid tinggi2 nya . 2 kali tes negatif ketiga jadi positif. Sebelum meninggal di negatifkan lagi."
mochiox,"kaka temennya kakakku juga gitu, padahal ga sakit covid tp malah dimasukin ke bangsal isi orang"" kena covid dan ga boleh ada yg jaga didalem cuma-"
mochiox,"cuma bisa liat perkembangan lewat cctv, dan waktu ditinggal pulang bentar tiba"" ditelfon udah nggak ada gitu katanya, dah itu hp yg dibawa sm almarhum"
mochiox,hp yg dibawa sm almarhum didalem buat kontakan juga ilang gitu aja sama dompet jg kalo ga salah
abu_ibunk,🥺🥺🥺maaf apa gak ada penjelasan n tgg jwb dr mrk ka? kok bisa ampe kek gitu sih mrk? gak d bw ke jalur hukum kah..trt berduka cita
salmafwaa,sama kaya mbah aku:(
libraaaaaaa2709,makanya wktu kmrin covid gue gamau d rawat😂
dumbledumpbitch,spill rs nya cepat
es_tapee,semoga jd pelajaran bersama yah...tp jg harus kita ingat bersama moment itu adlh chaos2nya kasus covid🥺
ingetboongdosa,"gatau yg kita fikirin sama atau ngga, tapi salah satu rs pusat itu pelayanannya emg harus di gas-gas in trs supaya ditanganin :')"
fightthesystem,Fatma ya? Banyak banget cerita begini dari rsup itu 🥲 im so sorry for your loss
7leopardi,yg tabah ya kak 🥲 semoga kakaknya skrg sdh beristirahat dalam damai 🙏🏻🙏🏻
maralodiaal04,"ceritanya mirip kejadian meninggalnya tanteku, mirip banget"
arirahmania,hm bisa ditebak nih nama RS nyaa
chrisananda,"I feel you.
Mertuaku covid gejala tinggi di RS sby. Terkenal bgt
Jam 6 pagi dikabarin beliau meninggal (1)"
elvaretta384,ternyata bkn cm ortu kk iparku yg ngalamin.. banyak ya. makanya anti bgt ke RS klo ga bener2 kepepet 🥺
terhuyunghuyung,"Kayaknya gue tau ni rs, kalo sampe bener ga kaget sih wkwkwk"
richellafl,Opa ku juga bgini. Di Juli tahun lalu :((
indraiwijaya,tapi sembuh kan?
eki92,"senasib kak. kayak alm papaku juga kayak gini. kayaknya mau ga terima, tapi yaudah mau gimana lagi.
alm papaku juga kehausan minta minum tapi ga ada p"
hayo620,"kekny ini yg buat ortu gw gamau bawa gw ke RS utk cek pdhl bronkitis gw udh lmyan sering kambuh😅 aplgi bronki dan covid tuh gejalanya yah mirip"".."
hayo620,"gw pdhl pgn bnget cek krna merasa udh parah bnget+mengganggu sehari"" gw, tpi ortu ttp keras nolaknya😅 yah apa bole buat, mrk takut, gw yg menderita.."
wensbrownies,"kayaknya sama rs nya, ibu saya pun wafat di tgl 2 Juli 21, cuma 3 hari disana"
putri.istana,"Mba, turut berduka. Semoga alm tenang di surga🥺"
bkristhina,"picu (pediatric intensive care unit) untuk anak usia diatas 1 bulan, nicu (neonatal intensive care unit) untk bayi usia di bwh 1 bln"
mays3412,Picu?? Ngga salah mba… picu kan utk anak2
moonblablah,"ga, picu bisa utk anak di bwh 18thn"
radenjulaehawilli,"untung pas suami sakit lg rame2 nya covid , ada prawat yg baik bilang d rwt d rmh aja soalnya kl d rs tkt mkin parah 🥺 kalo d rs mh wassalam deh"
aassty,turut berduka.. ini cm apa wati? 🧐
uditos,ini rsnya daerah rawamangun atau jsksel..klu diblg RSUP cm ada 2 di jkt
ayunitejasari,rsup fatmawati😳
ariesmt2,"jadi takut kalo sakit harus berobat ke rs, apalagi pake bpjs yg di cover peemerintah🥺"
teajusgulabatu_0,Kenapa si pada saat covid lg naik bgt kaya baru beberapa jam di ICU pasti meninggal🥺 mama mertua ku kmren cuma sehari masuk ICU lngsng udh meninggal
itney_rs,Makanya Mamah aku kena Covid aku jaga rawat dia dirumah di pantau dokter dri halodok sma obat obatan dr halodok alhmdllah sehat lagi dlm wktu 2mnggu
user170170171717,"Kaakkk , Samaaa banget kyk mertua ku 😳😳😳 kejadian kyk gini persiiss bgt .."
avocuddlesyou,"sama kaya ibu aku, ga gampang jg buat nerima ini semua, tp mau gimana juga mungkin udah waktu dari Tuhan juga, cuma belajar ikhlas aja😔"
gelisahtillidie,"Me too… gak dikasih obat, perawatnya skip gadikasih obat dr malem aku sampe dtg nangis2 br dikasih obat"
daraa_thoughts,Turut berduka cita ya kak.sekarang abgnya gk kesakitan lg 💗💖
byebyeyiii,kynya emg aga gmn gt ya kl msk rs pas covid lg tinggi.. ibu gw jg kebain dl hehe🥲💔
gonz_me,sama banget bedanya cuma di tanggal
linnnnnnnnn5758,rsup persahabatan pasti😳
bersyukuradasenja,speechless bacanya🥺🥺
slientlamb,rsup f?
retnomryndt,dkt cilandak ?
artaxsacaaa,RSUP ya. Fatma?
glowwwria,sorry for ur loss 🥺😌
patamonta,i'm sorry to hear that🥺 btw rumah sakit umum pusat kak? rsup?
onyourarmss,hahah rscm tease
indra1384wokke,i lost my uncle .. almost same case...
yuureikimi,RS Negri atau Swasta?
usernotdetect00,RSCM
rethaachan,wht???
indraiwijaya,"untung skrg covid sudah mereda yah, so sorry for your loss"
kekujangkuku,🥺 may she/he rest in peace 🥺
oursmolapato,Rscm?
yellowstyless,rsup f atau rscm
julesoxana,so sorry for ur loss🥺 yg kuat kak💗
nanisaindra,PICU = Pediatric ???
nutteesha,Astaghfirullah
cintiiiaaaa_,kita samaan kak:')mma saya jg gtu dibuat:)
wulanpwn_,Sama kayak papaku. Mau minta pipis disuruh nunggu sejam krn bukan jamnya perawat masuk. Padahal ruangan isolasi covid.
tkng.stalk,kalau bnr rs*m emang kurang bgt dah pelayanannya kecuali dokter nya ya
chenchens.here,sama ky kejadian abang gua meninggal si ini
lostnmisfits,My condolences 🥺 RIP buat kakaknya
buburhayamenak,"coba dispill aja kak, biar kejadian kek gini ga keulang lagi"
miusoca,"yg pas tinggi2nya delta, bapak mertuaku juga gitu. masuk rs digabung sama yg covid padahal sakit saluran kemih. akhirnya malah kena covid"
usernotdetect00,RUMAH SAKIT CIPTO MANGUNKUSUMO
redbean01_,"takut bgt dengernya, papa ku udah gaada tp jd merasa bersalah kalo sampai papaku ngerasain nakes yg abai TT dl di ruang isolasi jd gabisa nemenin"
adiharjo1,RS BLOK emang
yuliabatam35,uang corona cepet keluarnya besti😅jd lahan basah banget emg...dibandig bpjs berbulan2 baru bsa di klaim
cukicakicu,persis ceritaku. kakaku dbd tapi harus karantina karna sesak dan dokter blgnya dipisah sama r.cov. ternyata kakaku disatuin sama org yg lg covid.....
mwiyawaki,"semangat terus ya piu, aku salah satu temennya michelle btw, aku juga sedih banget pas denger kabar michelle udh nggak ada"
bibomimow,Sedih bgt 🥺😢 bisa sgtu tenangnya pihak rs ngbrinnya 😔😢
jalaninajagimana,"alm. om aku juga gitu dikabarin pas udah meninggal dan perawat nya juga ga tau meninggal nya jam berapa, jadi telat penangan nya kaya bomat sama pasie"
cinta_laut,rumah sakit umum pusat di jakarta 🤔...yaaaa hny ada satu dong yg jd rujukan rumah sakit lain
uzhraaa,"Sama bgt, papa saya jg gitu. Lg kritis kita suruh turun ke bawah dong. Pas dikabarin udah gakada suruh naik ke atas. Juli 2021 tuh kiamat bagi saya"
firuz.z,"mending spill aja ka, biar mereka bisa lebih ningkatin kualitas kerja nya. masalahnya nyawa anjr taruhan nya"
ziieee19,"PICU bukannya buat anak2 ya, kepanjangan aja Pediatric intnsive care unit😳"
moonblablah,liat komen yg di pin
prayeatl0ve,"jd ingat kasus gofar hilman, korban aka pelaku berlindung di balik kata2 ""takut begini, begono."" ujung2nya."
pamajikanjaehyun,"aku bawa nenek ke igd tujuannya buat dpt bantuan oksigen, tp malah disuruh tunggu dan dokternya leha² smpe akhirny nenek meninggal di kursi roda"
pamajikanjaehyun,"satpamnya jg malah jalan santai pdhl nenek kritis, dr tangan nenek yg megang tanganku erat smpe akhirnya lepas gitu aja. ga sempet ucap syahadat-"
pamajikanjaehyun,"krn g mikir bakal meninggal, tp alhamdulillah selama perjalanan smpe meninggal kutuntun kalimat ""allahuakbar"" ga berenti²"
azni990,"gw rasa si fatma , 😂 tapi ga tau juga 😂 kalau umum / pusat udah biasa 😂 lebih ke mending ke Rs swasta ."
akuusapaa,"Banyak yg tidak dapat keadilan di rs , termasuk anakku. Gapapa kita iklas . Ada hari pertanggungjawaban di akhirat"
nabillafarhah,liat komennya jadi tambah takut kalo ke rs
thecrunchychewy,ajal emg gaada yg tau kpn datengnya krn itu rahasia Tuhan. tapi nyatanya bnyk manusia yg berkehendak mendahului Tuhan. kakak gue jg slh satu korban-
thecrunchychewy,kejinya para dokter dan perawat😃
hanabbyyy,spill aja gausah takut org mereka salah
narra.park,"Mau komen dr sisi RS atau perawatnya, tp ga tau². Cuma tau gambaran secara umum aja. Karena kalo lg banyak²nya pasien covid, nakes banyak yg ga mau.."
shaneaudrey,memang dibulan itu lg tinggi2nya.. RS penuh.. jd masi bersyukur dpt kamar walau 11org.. bnyk yg blm sempet msk PICU or ICU masi di UGD tp gak ketolong
clappyhands223,ini kalau beneran kenapa ga nuntut anjir? lu ikhlas gitu?
toscamacaron,kak. gue pengen ngamuk baca ceritanya..
christyosalia,kenapa yaaa suka ada perawat2 yg terkesan yg menyepelekan.karna sya pernah merasakan spt itu
taring007,busettt kayak ngabarin kucing meninggal 🤦‍♀️
nasywahhhh,"im sorry for your loss kak, tapi kakanya sakit covid juga kah?"
fettucinez,i feel that sadness🥺
tritlonaen,i'm so sorry for your loss yaa kakk
ciyaomeng,So sorry bby 😢😢 but thats really call for a lawsuit
se0rbit,im sorry :(
cyeegomzz,delta szn is the worst ngl
atikaagstiana,thun 2020 awal mulai2nya covid ppku masuk RSUD tipa A berhrap dpt pnanganan yg paling baik/siap trnyta sma aj msh pda gagap nakesnya.kapok k rs itu lg
blueberryaddict8,RSCM 😳😳 pdhl menurutku pelayananny bagus mau tunai ataupun bpjs. aku berbulan2 di RSCM free no payment. alhamdulillah susterny baik2 semua
jadden_dr,emang boleh bawa hp?harusnyabke ruang icu/picu ga boleh bawa hp?
capekbangetbos,@cutmutiafitriani
eastjakarta,@rachmahhh
laukforlife,🥺🥺
arvxee,:((
abracadaver21,❤️❤️❤️🐾🐾
fleur_pieter,😞😞
rdm_92,🥺🥺🥺
madre_vaxa,"tapi emang juni july lagi gila gilanya covid, aku masuk bisa masuk RS aja sujud syukur liat banget banyak pasien yg ditolak karna penuh"
fyldra,"iya bener. trauma banget sm bulan Juli tahun lalu. ayah ngedrop karena covid, dateng ke Carolus ditolak karena penuh, nlp RS sekitar jg pada penuh"
wawok83,btw PICU buat bayi diatas 28hr sampe 13th. Kakak lu tidur di inkubator bayi apa gmn ?
kincibulan,"sama, abang gue msk rs malah kena covid, mana ditaruh di kamar yg gejala berat, ya akhirnya ⚰️"
sionparentandbabycare,anjir bareng sama org covid... spill rs nya kak...
menir9742,ini rumah sakit umum berarti swasta ya? soalnya cipto setau gue kek dikelola sm negara. apalagi itu rs pendidikannya anak2 fkui. cm buka senin-jumat
yourtrullys,"bukan nuduh, emang rata2 yg meninggal di RS kenapa ya? apa kah kebetulan ya?"
scmldnz01,"pelayanan d rs jkt emg g bgt , kka gue aja ampe kapok lahiran d rs jkt pokoknya g bgt"
playherb02,"dampak dari kurangnya pendanaan kesehatan di indonesia, oh rakyatku mari minta pajak lebih tinggi utk welfare yg excellent 😔"
m.r.sitorus,"Pngalaman pas masa covid,ad kluarga gue yg isolasi,dia haus ga ad yg mau kasi mnum ,sejam kmudian mninggal,sejak it kami jera,pas ortu covid,isolasi"
syfannd4,i'm sorry for your loss kak 😭tapi mmg saat covid melonjak semua ruangan jd krodit. dokter dan perawat pun kekurangan tenaga.
syfannd4,pada saat keadaan sesak pasien tidak boleh di beri minum dulu kak karena di takutkan tjd aspirasi atau tersedak 🙏 mohon koreksi jika salah info 🙏
syfannd4,"aku bekerja sbg perawat kak, 1 ruangan ada 44 pasien perawat hny ada 4 org. sangat2 krodit saat itu. saya pun jujur merasa kewalahan dan sangat sedih"
syfannd4,"sedih kalo ada kejadian spt ini kak, saya sangat turut berduka cita kak🙏 smg kaka dan keluarga sehat selalu aamiin 🙏❤"
syfannd4,"jika ada pelayanan yg kurang berkenan/memuaskan, kaka bisa langsung ke RS terkait agar dpt penjelasan scr mendetail dari RS nya ka"
