User @,Comment Text
firazkraa_,iya njr gw waktu itu kena dbd baik pake banget 🗿
jenogfr,"engga jg sih, emng dasarnya orgnya aja"
fhradrsta_,alhamdullilah aku pake BPJS ga begitu
rhythm036,valdi
aarroongg,saha valdi🥺
byebyebyeegess,tukang gorengan
_rxfvun,gara gara dia ke capean gak sihh 😓😭🙏
punyyakmuuu,"aku juga mikir ya gtu😣 cuma dlu waktu adek sy lahiran suster ya baik"" kok"
evlin307,iya bener apalagi jaga malem capek poll
jeejyx,atau mungkin lagi haid😭
annaliselilies,tergantung kelas sih
aelllblv,bnrr dlu ak pas d rawat pke kls vvip susternya baik smua🙂
pjisoull,sama😍😘
zafinaarizz2,"ya bnr, cuma malem"" infusnya habis datengnya lama bgt 😔😔"
aelllblv,"WKWK IYAA, sampe gemetaran jir soalnya ak kira klo ga pake infus bisa mati😊"
zafinaarizz2,bener 😔
stupidjia,"mungkin iya, soalny dlu gw pke vvip suster nya ramah+baik semua"
ayaw_14,sama pliss
afifa123y,gw dulu gk VVIP tapi dapat suster baek🌝
wkwkwkkj2,iya adek aku ruangan anak suster nya baik2 semua
yxns8,Ah bner?
cellyndmnd,"bener lah bang, semakin bagus kelasnya kan semakin mahal jadi kualitas nya juga semakin bagus, jadinya perawatnya rata-rata ramah"
yxns8,Btw gua cwe😭🙏🏻
znvaaa,bener pas aku di kelas vvip suster nya pada baik banget
slmrgt4,plss w prnh smpe dikatain kurus anj😭
dyaanda4,haha pliss sama mungkin dia gedek kitanya gk mau makan 😭
amerta._.3,sumpah bener...
st.ryyy,"Mak gw pernah infusnya ke cabut karna kejang2 trus darahnya meleber di atas sprei, trus suster nya marah2 katanya Mak gw ga bisa diam"
jaklalsksjbzn,"kasian banget mamanya :( tapi mau gimana lagi kak namanya juga suster rata rata kebanyakan gitu, tapi gak semua kok"
cuddbless444,validd..... contohnya mak gw🗿
sle3py.bee,get well soon mama tata🫂
nanaspanggangan,s7 banget cuyyyyyyyy
jaehyunjeonggf,"engga juga ko,asal kalo kita diperiksa banyakin komunikasi aja,aku juga gitu awalnya malu"" lama"" jadi akrab"
ocinnnnnntaa,@aquagrll alhamdulillah kita pas magang di rs tetap full senyum walaupun lelah 😇
strabxxy,"pernah nabrak suster pake kursi roda, gw lgsung dimarah"" sama di maki""🙂😭"
nin_dy.iii,"gw di rs hermina jati negara baik baik sih, tp di gedung yg kebanyakan rawat jalan (tp mak gw rawat inap). palagi yg malem, baik bgt malah"
sipuddf,"sgt rill, dulu masa gwe di judesin 😭😭 kan takut yak, tpi ada momen dmn gwe dpt suster yang sgt baik"
xiaoyun_fe,"Tergantunh kelas si
gua dulu pas sd kena DBD ama TIPES ,masuk ke ruang apa ya lupa tapi ruangannya cuma 2 orang gasalah ,ada kamar mandi dalam kamar"
dahsono2020,"dulu yg rawat gwe suster ny baik kali anjir, sering di sapa ""haii (nama gwe"" 😏"
hcutao,gue sih enggak ya😀
meycan05_,iya njirr gua jadi risih kalo di RS 😌
__flo0weryz,WOY BNR BGT ANJIRRR
sseu19i,tapi suster ak baik hati🙏🏻
user060606008,lah gua mala dpt nya yg ramah mulu anjr pdhal pake bpjs
who.janeeta,GAK GAK GAK SUSTER ITU BUAAAIK BGTT RAMAH SERUUUUU PARAHH KLO DIAJAK NGOMONG WKWKWK
gurlpablooo,"kalau kelas atas suster nya ""🥰🤗💗😘"" kelas bawah suster nya""👿👿👿"""
whogabbiew,pake bpjs apa lagi anjir kita juga bayar perbulan anjir
ilaranj4,dulu aku dapet suster yang friendly 😭😭
aggathan_,"btl cug, apalagi pass lepas infus, kalo bilang pelan"" malah di bentak 😫"
wife._,"BENER BNGTTT, pas lepas infus dia maen tarik aja [cry] trs yg sekamar sama sy bayi, dia sampe takut [cry][cry]"
okengabbb2,Kalo bayarnya pake duit bukan bpjs pasti baik😂
wisnujamsut,gw g pake BPJS b aja cuy
shleylex,gue mlh d rawat dokter ny gda suster ny😭😭😭😭😭
piyawuelll_,suster gw mak gw sendiri😎😎
adibridwan2,Mahasiswa koas tetap no 1
iyaaayayayayaya,untung ga prnh masok rumah skit😇🙏
nnajaemyn,yg gue temuin suster dan dokter ramah ramah mau pas malem ada aja yg di mintain tolong suster nya pasti senyum baik banget [cute]
wongjwooo_,"bnr,nenek w smpe meninggal gara gara dokter nya juga,tp slh nenek saya juga sih,gamau Cuci darahh,tapi nenek w gmw cuci darah karena dokter dan suster"
drk._.andra,klo ngerawat bayi beda cerita😔🤙
itsmecyaaa_,"pas ak kena dbd susternya baek"" karna sebagian teman emak gw🥺"
kalauakusiyaja,"tpi suster di tmpat ku baik"" smua😭"
nazw63,when lu pas di rawat di jdikan ratu sama suster and dibeliin jajanan karna suster yg lain temen² ibu lu
lexx205,gw malah dapet yang ramah bgt
yahhahahayukpalpalepale,"kata Mak gw pas gw umur 2 tahun pake ruangan VVIP, suster nya baik,apa mungkin tergantung kelas nya?"
sihotgans,lihat dan baca bio gw
ajengniee_,ga
txyaa1,susterku adalah tanteku 🤭👆💅
.huangxux1,"biasanya si gara"" pake bpjs 🙏"
sy4aaf,IYA NJ
just._liaaaa,"Untung sodara emak gw suster jdinya ramah awokaowk,cuman dia doang yang ngegantiin infus,dll 😍☝️"
owgowgog,"kebalik kdg ketemu dokter yg judes pol, mlh suster nya yg baik baik😅👆"
hywwsk,karna kita bpjs geng😎☝🏻
vaulinnfrska,Mnrt ak tergantung kelas sii
yeonjunyn,dulu waktu kakak gw sakit nginep di ruangan biasa suster nya pada ketus gantian udah di pindah VIP pada ramah semua anjir
nfsazra,gua pernah dirawat di rumah sakit tapi susternya alhamdulillaah gaada yang kaya gitu 😭🙏
ayaw_14,tergantug kamar ga sie soalnya aku waktu itu di kamar yang sendiri gitu waktu dbd mereka baik banget
esticakep,"tapi yang kata itu suster yang ngerawat aku baik, sampe sampe aku selesai di infus dikasih es krim sksksk"
meygumie,"alhamdulilah, dpt suster baik bgtt, friendly lagi"
chezzyi_l0v3ers,gwejh dapet suster yg baik wle🤪
arkanrakass,@callystamr affh iyhh
i.ffyy,"aku ngga, baik baik bgtt malah"
gntibanh,mereka pd cpe mungkin😔
smart_important,"gw malh pada baik bgt, pas gw sendiri di kamar minta gantiin infus soalnya ap tuh yg kayk air , udh setengah soalny di suruh setengah"
taeho0n_htf,"dulu pas dirawat aku engga, apa hoki"
ranyndr,@zxrtqe wkwk
gemabulan,eh baju emak nya sama kayk baju gw
zi_____dan,kalo Mak ku sesuai dengan pasien kalo pasien marah² pasti di beri pengertian tapi kalo dh ngehina pastinya gk akan tinggal diam 😌
cee23nov,bener woy w pernah ngalamin😭
arra.zen,BENARR
xyzcacah,iya cuy sampe sampe bapa gw mbeliin martaba buat suster nya biar ga galak lagi
kmukokckp,ehhh sy kok baik banget yaaaa
sayangbible,Efek lelah kali ya..
chaerichaeri_,"ga di ruang vvip, nenek aku di ruang vvip ramah cekalii"
pacarnyadoyoung06,berarti saya hoki dapet suster baik😍💅
aisyahsukagizan,iya sumpah kesel bngt
xyrafknf_68,gak ah suster baik baik kok waktu dulu w masuk RS aja susternya ramah sangat ramah bintang 10
mxyz_2,ga semua si ada 1 ato 2 yng emang baik
jw_aa09,mamah sy kayany gtu deh yp gtw jg mungkin kna cpe 🙏😭
aldaendah,"suster yg pernah gw temuin baik"" semua.-., apa gw yg hoki?"
mermaid_ido,baik kok
iam_nayys,ini lah alasan emk w mlih vip😶
iniidivaaa_,kan jadi takutt 😭
foxyrong,nenekku pernah masuk RS tapi susternya ramah bgt
rapaaganteng,"wktu itu mma ku di panggil ""sist"" dengan sntainya😄😄"
inihanyya,plss iyaaaaaaaaaaaa
shinsugar1,BENER
karinabelicilok,klo di aku ngga malah baik baik dan ramah bgt lucuk jugaa
cluvssiey__,apa lagi kalo make bpjs
keyyyzy,APALAGU SUSTR IGD ANJ😅👆🏼
iluvdonat_,"Tergantung suster nya sih. Emak gw kadang dapet yg baik, baik bgt. Kadang dapet yg cuek"
fdy0399,"gw bukan perawat,kata orang2 pasienny banyak, tugas banyk, jarang pulang, pelayanan banyk tapi tunjangn bpjs kesedat mulu😂"
b0urchure.0026,ga pernah senyun anyng😔
puspuspussyguro,kalo di kelas vip pasti ramah😍😍💘💘
leexhaechan,"gua kaga si, apa gara"" ada orang dalem ya🤔 yang ada malah dikasih roti sama susternya"
wawamoree,KALO BUNDA AKUU SI NGGAA YAAA WHWHWH
chicayen,"klo d VIP beda lg ceritanya, gw dlu klo infus msuk VIP trs biar bisa nnton tv doang si, suster ny full snyum mulu😭"
jeya.anais,YAKAN ANJRRR HERAN BGT.
nabilaaptrk,baik baik kok😭
.tck2,mn pas impuls habis subuh pasti w di suruh bangunin mn kek bangunin kajdndjdjkskeos takut aing
n4cvie,WKWKW
watermelonwxyz,"adek pas lahir pake bpjs malah susternya kangen,ntar ketemu lagi ya
lah,bener pas usia setahun sakit balik kesitu"
yunitakrisdayant8,valid bgt apalagi kalo minta nganti infus
capricorns.19,kya di rs bhayangkara plg
desisitumeang1224,tapi suster saya ramah banget walaupun waktu saya sakit kayak reog bahkan sampek marahin susternya krn sakit gk redah² 😭 malu sama umur😭🤌
roronoaliaaaa,Bener njir
ilomljay,mama ku ga 😅
ksjthvzny,gw prnh dpet vvip sma bpjs n yh kerasa bngt perbedaan nya
hhahhxxhjxj,"bener banget sih,apa lagi pas nanya ko infus nya berhenti, tapi untungnya dokter nya baik banget"
mochipuv,@anin..: padahal pas msi sklh stikes mereka ramah banget😁😁💟💐
rrrrrrrrrrrrr1raaaaa,NENEK GW
nyartu.a,Alhamdulillah dapet suster yg baik baik
backup.acountsal,untung pas ibu w masuk RS ga galak suster nya 🙂🙂
kheiranotkeyra,sy si selalu beruntung klo di infus dokterny juga pda baik aplgi suster cewe
acarzzkky,emak ny malah jogedd😓😓😓
lvngjenoow,wkwk gua waktu dirawat di rs susternya baikk bangett
fabsluvv_,Bener banget
pqrstf_,"eh tp dulu aku prnh ketemu sm dua suster baik banget cantik juga trus asik kalo diajak ngobrol
lupa namanya siapa😔"
cnnyyyd,"dulu aku dapat yg baik,apa karna ga pakai bpjs?"
callmebunda23,Suster pas gue lahiran baik bgt sama bidannya juga padahal rs besar & pake bpjs sampe mau p1p1s ditemenin😅
notnut3lla,maaf suster ditempat saya alhamdulillah ramah🥰🥰🥰
kelaaagurl,Karna bpjs
kikyyspiderman,Rata rata yg make BPJS sister nya kek gtu😞
nayeshaaaaaa,yang rawat i malah baikk mana ganteng lagi[hehe]
sayangnyabaim,"ga bpjs doang woi, gua kalo masuk rs bayar biasa aja dapat suster gtu juga"
sselvvia._,gw gapernah anjay apa karna gw ga pake BPJS [cry]
abcdfuck410,allahamdulilah dapet suster yg baik dan tidak judes semua🥰😏☝🏻
thalitaputri_9076,GA NO SUSTER SYA BAIKK😻🤟🏻
sasa_santan03,lah gua pas sakit susternya ketar ketir karena semenit gua gk sadarin diri awokawok auto panik dua duanya siapa suruh suntik tngn gua 6×🗿
tisaa_asaa,tapi kalo disini ramah banget suster nya cantik suara nya lemah lembut
hanaimut079,aku mau lahiran pahadal umum bukan PBJS kasar banget penanganannya langsung mintak pindah ke bidan aja wkwk
sakbangirl_04,pakek BPJS ya ?😭
darknesssssssssss_,lagi badmood kali😭
javenabq,"tp dia baik bgt, dulu pas kecil smpe skrang msh baik"
maudii.na,"""Di ganti dulu ya infus ny😐"""
chococrmel_,"tapi pas gue di rawat di rs sari asih ga deh
Malah baik banget anjir, gue di manjain buset
ramah juga"
eyowovvii,"plisss tapi suster yg nemenin gw baikk bgttt ramahh sumpahh, smoga diberikan rezeki yg cukup bgt untuk mereka amiinn"
bthalitaawa,tpi alhamdulilah dlu suster yg ngerawat aku operasi sampe sembuh selama 2bulan baik semua
18522114ygy,"tergantung kelas kli, mamah ku make VIP, dilayani dengan ramah dan sopan🥰"
onyourp.yoo,"dulu gue pas kena DBD dokter susternya pada baik baik bgt, apakah ini sebuah kehokian😭"
amalian._,ihh samaa tpi dokternya baik2
fennia.rdy,"dulu suster yang ngerawat anak aku,baik bgt.. kalau mau suntik infus shubuh² ngumpet² jgan sampe tau anak,karna dia hafal pasti anak ku nangis kalau l"
liaa_sbjdx,"mungkin krn capek, yg di urus bukan 1 pasien aja ya walau emg resiko pekerjaan, mrk jg manusia. Positif thinking👍"
khizyti_,gw kira lagu nya i say the ko
pry.who,kecapean 👍🏻
yukamaujadianimeh,Alhamdulillah di rs dket rumah gua ramah ramah terus friendly bgtt
ily_u887,ke Hermina deh semua ny Kya nya baik dri dlu soal nya klo sakit di situ
gf.icungjae_,"dlu suster yg rawat aq baik deh, apa aq hoki yak? 🤔"
firtsloveeu,kog sy dokternya yg judes😌
o_ohalo,kek nya gua hoki deh
stifenny,"Iya anjrit, aku sempet ngambek ga mau minum obat🤣😭"
fgnatp_,mamah saya baik atau judes yahh🤔
ogun.n,tpi yg aga tua baik bet anjr nanya nya jg lembut
areyyyyyy1,Dulu suster² yang ngerawat aku baik semua😔
mllyynaaa,"dlu waktu kecil sering sakit""an mlh sering ktemu suster baik, ap krna gw msih kecik yh? 🤔🤔"
icefeby,dulu yang ngerawat aku baik ramah² sekarang nggak 😭 serasa gamau pergi kerumah sakit lagi sebelum orngnya jadi baik
nowrennr,perasaan baik dehhh? waktu dl aku di rawat suster nya asik kok..
anyone855,enggak kok mungkin karna capek aja
acxxyz_,"tpi saya dpt suster ny yg baik""😔"
drpjy,lah kok gwu enggak persaan baik² deh
kageyamashoyou,lah sy nggak tuh
hamsterwinterwhite2,gw si ga😁
juwitaamelia795,"sama kaya say pas dilepas hansaplas kusus infus,ngelepas nya gk pelan².pas gw bilang sakit.suster nya malah ngotot""makit bgt sih gitu aja sakit""☺️"
user09022007733,bnr bgt anj😭
raindr0pzz_,hoki banget gw dulu dirawat sama suster baik banget🥰
pukunonpaw._,kok suster sy baik ya..
sfn.ar3,yg ngerawat gue baik krna tmn bunda gue trimksh...
wardingemingk,"di rs pat gw ramah"" aja😃"
pfft057,gw di rawat emak sendiri kalo sakit:v
flowers4won0,suster gua waktu dirawat alhamdulillah baek
https._.cattycats,ini knape sih cug
whitegaragediecast,apalagi kalau jalur Bpjs
ayangnyabaim,engga sih ada juga yg ramah
rara.aja_y,sumpah ya dulu terakhir rawat inap ada 1 suster yang judes banget kalo ambil darah sakit banget beda sama yang lain kan kesel
nama.asli.fakhirahh,gw dapat baik bgt ganteng cantik pokoknya waduhh
currenciess,engga sii gapernah dpt yg judes malahan baik bgt
amliacch,APALAGI KASIR INDOMERET
kageyama_hijrah,bener bnget njir
___twinkyppl,bnr
darchelleeeee,tp dlu gue pernah di rawat dn pke bpjs suster nya baikk anjir
orangcuantik0,AKU GAK AKAN SEPERTI ITU SAAT DEWASA
stellavermillion01,Mak gw lahiran bukannya ditenangkan malah di omelin karena kesakitan 😭mungkin itu pas pakai BPJS kwkwk kata Mak gw besok² gk ush
selflullaby,"ini saya hoki atau apa dah,setiap gua masuk ra pasti selalu baikw smua"
xyzcaa_ell,"akuu waktu masuk rs mereka baik bngtt, tapi buat biaya di rs nya ituu yang ngeselin pdhl cuma nginap sehari semalam ajaa"
jhyunjaehyun,"pake asuransi PT bpk banh, gue prnh di suruh ruangan 1 awogawog"
yoonniamiy,capek mungkin
causewnn,IYAAA ANJIRRR BENER BANGET
maharanizahma01,bener anj tp sejauh ini nemu yg ramah
liliyyyily,WEH ENGGA SUMPAH DI TEMPAT KU BAIK RAMAH SEMUA
tosycake,nga semua plss ada yang baik ko😞😞🙏
puann22,kalo pake biaya mandiri beehhh baik banget mbak ramahhh nya aduh😂
cervixxxxw,dampak kesenjangan sosial yang nyata ada dirumah sakit
nonmmyo,Benar
_auliyxlmsipato_,tpi kok suster yg nge jaga sy pada baik ya 🗿 krna ad alasan sih mereka udh nganggap sy sprti adek mereka sndiri krna keluar masuk rs😂
xcyx01,baik ko😏
jessicaicha__,"tergantung sih, ada yg baik ada yg judes 😁😁 tergantung RS nya juga"
syinnnnnnnnnnn,yg ngerawat ade sy baekk bgt
amandamemey713,tapi waktu saya di rawat susternya baik karna saya adiknya pegawai di rumah sakit
nayy_tod,klo dsnii baik bet😩
sntzy_308,pdhl di gjdi and tgs ny dia jga wkwk😁
shopiivids,Untung aja pas mamaku lgi di inap di rs dpt suster² yg baik² semua 😔👍🏼
eciyywww,"iya asli ,pas ibu ku lahiran ,kan aku tnyaa eh jawabny ngegas astaghfirullah"
slsyn_,engga semua si
secretgirll___,"dlu yg ngerawat aku baik anjass,tpi ad yg 1 wjdvauavaja"
jmetakulohsynk,"pas saya di rawat ramah tamah kk,apalagi pas waktuny makan,kamu waktunya makan ya dek,ap saya hoki"
swidippy1,woi iya bner bgt 😭😭
kyazaza,suster yg ngerawat aku baik loh😔
maguley7,wkwk Abang gue waktu itu pake BPJS pada ramah semua tuh suster sampe dokter nya pun ramah
krtpps,bnr apalagi kalo mke bpjs
virvirry,kalau kita VIP engga ko 😭😭😭😭😭
naaslayz,prnah pas ayah ku sakit tbc nginep di rumah sakit 3minggu suster ny cembrut trs jir apalagi klo nginfus ayah ku mpe tgn ayah ku di pukul y sy tegur lh
putrianggraeni1851,iyaaa merasa g enak aja gitu
elxyzv0,itu suster khusus di rumah/rs
.dsicheng,aku baek kok. tp klo pakai bpjs beda cerita cuy
0ytphhs,"suster ku baik !! aku panggil dia budhe, lucu trs baik bgtttttt"
ppicih,gw malah jarang banget nemu suster judes bjit
deona_yukenia09,p p p nanti klo kita lahiran kan ank masih bayi kan?trs ama suster ?kok gk ketuker
nvmnyka,sumpah tergantung kelas sih mnurut gue
l.ikkaa_luffygf,"suster disini baik"" anjrtt,tiap gw msk rumah skit,susternya senyum in,kl dtg ke kamar gw jg di senyum in,ditanya baik"" KYAHH BERUNTUNG"
alkadirjaelani,BENER BANGET
cj_jaraa24,"Pas gue di rawat, suster yg ngurusin guehh adalah tetangga guej sendiri🙃"
nancywheller_,kalo di film itu...... beda ya
sofaull06,mau heran tpi keadilan sosial hanya unutk rakyat kelas atas dan good looking[flushed][speechless]
ga_punya12,"bener bnget we sampe takut ngadu ke suster kalau butuh apa"" krna ngegas 😭"
keysh_margaretha,ngga njir
younkoo,kelas bu kelaas
ryanaput_,tpi gua di vvip baik” bgt smuaa😔
rhythm036,soalnya pake bpjs😂
biluluu,RS BUNDAA GORONTALO SUSTER” NYA BAIK BGT PELAYANANNYA PLING BEST LOV BGT🥺💗
jjustmetthh,engga sumpahh pd baik baik…
rowyoonseo,lagunya jadi halal
entiee1,Aneh gue jg wk
jenasi0,gak judes sama galak kok kalo mak/bapak kalian kerja di rumah sakit itu juga😅
ank_mnyd_jing,KALO DI ROOM VIP BAIK LAH KALO JUDES MAH DI OMELIN SM NNEK GUA
chewycookiess,iya anjr
amellnvnt,lagunya😖
irvaaah,gw suka ke rs tp susternya bae bae😟😟
woniegfk,itu namanya capek anjir😌
k4njut222,bnr kmren gua mau periksa d judesin
afah_iyahdek,klo ga niat kerja ya udah diem di rumah aja🗿
vaactiez,"iya tau, kasihan nenek gue kalo ganti infus kasar banget ngasih jarumnya nenek gue sampe kesakitan"
wan_14.t,Klo gitu biasanya di hargai aja kak apalagi klo suster nya itu ngelakuin shift malem mungkin aja karena dia kecapean jadi agak judes
desydarz,gatega gasi klo nyokap di gituin
littleshit___,"HAHAHA IYAA prnh dulu waktu dbd mau diambil darah, susternya judes bgttt mana jarumnya dipilihin yg gede trauma smpe sekarang 😭😭"
xxynauu,"bapak gue pernah maki maki suster grgr bapak gua mau minjem pulpen nya buat tanda tangan surat apa gitu lupa,tapi Sama suster nya malah di sinisn trs-"
no0dlecip1,MAMA SYA CONTOHNYA
firtsloveeu,kog sy dokt3rny4 yg jud3s😌
michila246,"haa?? perasaan suster ramah"" semua 😭"
nna.gvn,fr
ilovesluttts,BETULLLL
ayangnyavessa,FR
cialask,betul woyelah😳
jsjskaakkai,kena mental😭😭
deabeechi,"di sni pada baik"" smua"
kanghyehyemu,"TAPI KOK DI AKU ENGGA, malahan pas aku mau di suntik mereka bilang ""gapapa kok dek, ini rasanya kayak Silverqueen"""
.sooblntxt,keren
axdyb,"gue pernah subuh"" di cek suhu diketek demi Allah gue kaget kan tiba"" susternya gue geplak MasyaAllah tetap slayy😘😎💅"
kaycntek,"benerr tapi kalo aku berobat kn yk pake ppjs kekny nah suster nya judes bgt kek mau nimbang bilang gini""sana nimbang dulu"" Lah anjg gua kan gatau tmpt"
evftri4,mungkin lagi capek😅
callistaaaa36,Kamar langganan gw vvip siloam kak jdi g pernah di jutekin 🤩
diphpin_ya,"sm, pas gw dipasangin kateter jg🥺"
lasvegaws,tergantung rs ny si
saya15_,bapak gw gegara dikamar vip susternya sopan bet anj
chabyue,SOUND NYA GW REFLEK KECILIN
raniazlfa,"iyaa gue wkt itu dirawat ada suster mlm"" nganuin infusan gue ih sumpah ya galak bgt mana gede gt dia😭😭"
mylouvy,"di sari asih, aku sebagai pendamping pasien dapat pelayanan bintang lima walau bpjs"
aelxyraa,Tergantung siii pengalaman aku makin gede rs nya makin ramah juga suster nyaa❤️
zahra_zpt10,BENER! pas adek gwh di RS jg suster nya muka nya datar bngt!
_renren._2,kalau gw jadi perawat gw bakalan pelototin semua pasien biar keliatan aura gw beda dan di sangka gw adalah penunggu ruangan
kusukajaehyuk,satpam nya juga anying kek yang punya rumah sakit gayanyee sengaa bat
zcak26,Pasti karena Make BPJS
daaaaangggggg,YAKAN NJEM
sweetiebell___,suster yg rawat krlga gw biasany sepupu gw sndir wk
bukananakindie__28,eh kalo di laporin bisa kok ntr mereka kena teguran
cantikabella41,"bener🥲keingat dlu praktek di RS sering nangis di wc krn g4lak"""
izyan_99,di ajak berantem aja mbak
nm28bye,"Kalo dpet yg galak2 gtu ancem aja blg mau ngomong kata2 terlarang, wkwk JK🤙🏻."
syalalalala405,"galakin balik kak, dlu nenek gue sampe d bikin nangis njir lngsung gue bentak susterny dan gue aduin satpam + orng² d sna"
hemmm869,muka suster nya kek ngajak gw gelud 😭😭
