User @,Comment Text
ekayuli018,"dulu taun 2010 lahiran anak pertama, karna gk ada yg ngasih tau,JD aku gk cukur eehh abis lahiran, yg cukur cowo lagi😂😂😂"
zezaaa7,"aku juga mau sc gadikasih tau kalo harus cukur , eh pas diruang bersalin dicukurin sm bidannya😂"
peachyogurt_,@smoothlikefever 🙃
dory_nchim,"serius mba nanya, kalo SC itu dicukurnya bener bener habis dicukur dari bagian atas sampe bawah?"
zezaaa7,iya habis😅
smoothlikefever,anjir anjir untung lo baca
indrianispipin_aa,kalok aku habisss🙄🙄
auxyy2,@xnad1az7 😭
mantumamasuh,maafin ya 😭
sfvia1,@fifiiiii.16
fifiiiii.16,hmm
tiara.ro,Wow 🥺
ratuuuuuuuuuuuuuu_,waaaa maluu banget ya Allah
donatobakeryreal,😭😭😭😭 nangis kalau aku malu bangettt sih😭😭😭😭 tolong suamikuu
neko_chan449,Aku juga dlu pas praktekk biasa nyukur punya bunda2 hehe.. gpp🥰
mineeeee.h,@dillaamelia543 didewakan oleh tiktok:)
dillaamelia543,hadeh😭
xxxboyc,@dyxsab 😭😭
dyxsab,meduro😌
hallowinn26,aku juga gini kak sc dadakan yg nyukut bidan dari rs nya😅 malu bgt asli
rolikesahhh,@gollieye @uahaeng
indahf44,ngakak aku mba🤣🤣
your_favgirl17,ngakak 😂
yaraaa_75,@_disinisaya_
okk.lulu,hahahaha bun ya Allah aku ngakakkk
intan.lia08,"Perawat nya biasa nya yg cukur. Ataupun mereka tanya dulu sm kita udh di cukur blm bund? Kalau blm, tugas mereka utk mencukur 😬"
ikaaarrr,@alvinaryni 😭😭😭
nrwandaaaa,@errrrrikaaaa
gityu_,Sumpaaah ngakak bun 🤣🤣🤣🤣🤣🤣🤣
rahayusantika194,aaa sama bun.. niatnya mau usg ternyata sudah pembukaan akhirnya SC.. abiss itu kok hutan rimbanya hilang bersih tak tersisa..😂
fastyani,"suster mam 😂 aku pas lahiran udh di certain tmn klo bakal di cukurin, aku cukur lah sendiri krna malu kan di cukurin org. eh ttp aja di cukurin lg🤧"
serly1232,iaa ni jaman ank pertama ky gni ... krn ga tau apa2😅😅
_rizkaabcd,@ini_aakuu @aadk2k2 TBL🙈
indomienyamnyam,maaf kak salah tag😬
ini_aakuu,😌
ppluknow_,@_dibs.v anjrot😌
_dibs.v,😅😅😅
melinachand1905,"ketakutanku sblm nikah skrng byk bgt, tkt mlm pertama, tkt melahirkan, tmbh lg ini tkt dicukurin sama suster. Bkn tkt sih tp maluuu 😭"
indrianispipin_aa,"Yaampun ngakak😁😅..
ingetin ya beatiee sebelum lahiran Suruh Paksu cukurin dulu biar gak maluu😂🤭😭"
eskrimterus,@sasaava
irdinazraa,AHAHAHa auto gak malu lagi🙏🏻
nadyamgdlnn,"dokternya mah gpp, kitanya malu kalo gak mangkas😭🙏"
jklmngh,tp kan yg masukin susternya bukan dokter. aku sama dokter cowo jg soalnya
teresiams,dokternya awet muda
tuty2186,"lebih enak sama dokter yg cwok kan kak,extra hati2 sama ngomong ny lembut bnget"
diutara,"Bantu jwb ak anak koas, kerjaan ku bantu dokternya, stlh sdh masuk lalu ditutup selimut. Dokternya ga lihat sm sekali, dia cm liat layar usg 😁"
hasna.naf,Harusnya sih ada penutupnyaa
gingsul_hadid,"Mohon doa semuanya, semoga tahun ini aku bisa merasakan nikmatnya hamil. Semoga kalian yg membaca komenku ini dimudahkan segala urusannya, Aamiin 🤲"
nadyamgdlnn,AMINNN kakk
w.hy.2,"kak😭 sumpah malu banget kemarin pertama kali tes USG karna telat haid, dikira USG tuh di perut eh ternyata disitu mana ga cukur lagi, sumpah maluuu😭"
ccmanggadua,😭😭😭
anvvlia8,@yiyyiyiyi
falsegodvv,ANJIR TRS GIMANAAAA
w.hy.2,"ya gitu.. hutan nya keliatan dikit, terus diolesin gel lagi, yaallah malu nyaa😭😭"
moon.jjcc,"KAKKK, MAAF AKU NGAKAK BGT[cry][cry][cry]"
tgfrhdva,HAHAHA PERNAH
lapollux,"SERIUS NANYA, GAK PERIH BUND?"
nadyamgdlnn,ENGGAAAKKK BUNDD
lapollux,"woww otw beli, thx u infonyaa"
buble_co,"ga tau cara makenya pliss,takut salah pake malah sakit"
lixieboba,"ngga kok kak asal pakenya cuma di permukaan luar aja terus pastiin waktunya sesuai sama petunjuk, nanti bulunya pada kerut sendiri, tinggal serok deh"
buble_co,serok ke atas /bawah/kanan/kiri?
lixieboba,kalo aku biasanya sesuain sama arah tumbuh bulu sih
mingstore.id,pakenya kondisi basah apa kering?
_nonamatchaaa,"gua waktu check up masalah M dokternya cewek aja malu bangetttt sampe dokternya bilang ""gapapa buka aja""😩🙏🏼"
andinadiaahz,bau gak kak? soalnya saya pakai merk lain bau nya nyenyak banget🥺
giiegiee,"ngga samsekkk,gadaa baunyaaa enakkk bgt😭😭"
h.a.e.c.h.a.n_,buat miaw bnrn aman? trs itu boleh dipake buat yg di tengah nya ga?
nadyamgdlnn,gablh buat yg tengah. cm boleh bwh perut aja
h.a.e.c.h.a.n_,trs klo buat yg tengah pke apa ya?
nadyamgdlnn,Gunt1n9 aja ka
h.a.e.c.h.a.n_,"ohh okee, tapi ini kalo buat ketiak aman kan?"
nadyamgdlnn,Aman ka
ddpoee,aman bgt aku mke 3 menit an ku kerok langsung dah rontok hhha suka bgt
lidydyn,hah kok nyenyak😭😭 gimana gimana?
arum_fitria301,"dulu trend ny merk ve*t,. gw pas pkek buat ktiak howek2 mulu njir bisa gitu bauk cream nya yak,.😂"
uf0riaa,.
lulas4toru,baunya lagi tidur ya kak?😭
andinadiaahz,nyengat kakk typoo😭😭😭
ayupandita91,ku kira apa yg nyenyak.. 😭😭
rxdamxncy,Wkwkwk
anfzyh,yang sebelah ya? zuzur baunya awet bgt dan muak jadinya bahkan sampe seminggu masih kecium😩 bahkan kecium orang lain yg disebelah kitaa
andinadiaahz,iyaaa ih bener banger😂
powteto,"bau banget, bau obat kimia gitu"
cancerebi29,nyenyak sampe ketiduran ya bun? 😆
lnrrl_,bau si lumayan tpi ga lama baunya
lennycalistapjtn,nyenyak? tidur dong bund
ayyy_1595,"bknnya usg transvaginal cuma dr 0 minggu smpe 10minggu doang yah,, klo kehamilan udh lwt dr 10minggu itu biasa usg nya dr perut..."
nadyamgdlnn,"kadang suka disaranin bun kalo dokternya ngerasa kandungannya ada masalah, krn kan lebih keliatan, tp emg ga tiap bulannn kok"
ayyy_1595,"ohh bgtu yah baru tau sy bun, cz wktu tu sy usg transvaginal pas usia 4minggu doang, trus dokternya blng bgtu. klo lebih dr 10 minggu aku usg di perut"
kimjensoo__,"walaupun buka usg tv, setiap mau usg 2d/3d saya juga cukuran dulu, btw mom, ini kandungannya ngga bahaya ya?"
nadyamgdlnn,"benerr bun, soalnya rimbaku sampe atas atas gitu menjalar, mungkin moms yg lain engga kaliya🥲 aman kok tp jgn sampe bawah ya bun"
kimjensoo__,makasiu infonya ya kak 🙏🏻
halutanpabatas,pliss gue kira masker wajah sebelum usg😭
nindapurwasih2,emg alatnya lewat hutan ya? udah mo nikah tp ga mudeng😳 @Nadya Magdalena
nadyamgdlnn,"bukan lewat lagi kak kalo yg transvaginal mah, dimasukin🙁"
marnechidiredja,"Aku baru aja usg transvaginal, kaget ya bun dimasukin panjang bgt ampe perih. Terus pas mau selesai disuruh tarik nafas, buset perih bet😂"
kyopwis,kak mw tanya dong. usg transvaginal itu emg diwajibkan kh? trus fungsi nya buat apa ya?
jenijisya1620,aku dlu kok gak terasa apa2 ya kan di alat nya dikasih cream pelicin gtu jdi gak sakit
marnechidiredja,"Kalo aku pribadi kata dokternya, kandungan ku masih hitungan minggu jadi janinnya masih kecil bgt, untuk memastikan beneran hamil apa engga sih"
marnechidiredja,"Kalo usg perut itu nanti setelah janinnya di usia 4 bulan, dan janin hitungan minggu tu masih cilik bgt di rahim. Gitu sih penjelasannya kurang lebih"
marnechidiredja,"Beda2 sih kak, ada yg ga kerasa ada yg berasa tergantung dokternya kali ya 😂"
ariniamsr,apani kaga paham😩
17sky,"aku kok gaada dicek ya kak, cuma USG doang keliatan kantong janinnya aja"
marnechidiredja,"Tergantung kak, kakak cek kandungan untuk pertama kali bukan ? Kalo aku kemaren ditanya kapan hphtnya kak"
17sky,"iya pertama kali kak, tapi lgsg diusg karna janinnya blm keliatan. Bisa kita minta ga ya kak? kalo transvaginal kayanya lebih akurat ya"
marnechidiredja,"Nah iya kalo transvaginal lebih keliatan kak daripada usg, janin ku jg msh 0.5 cm tp keliatan dan didengerin detak jantungnya hehe coba di rs hermina"
17sky,"tapi janinku blm keliatan kak msh kantungnya aja, mau transvaginal brrti pindah RS lah ya. btw aku tinggal di riau kak😅"
inilau23,"usg perut janin 9weeks udah keliatan 12 weeks udah jelas bgt gaperlu nunggu sampe 4 bulan, aku dari awal hanya usg perut ga tranvaginal"
marnechidiredja,Lah gue kan ngomongin pengalaman dan cerita janin gue kak kok jadi adu nasib 😂 lol
inilau23,"lah sape jg yg adu nasib, gue jg ngomongin pengalaman gue, lo bilang nunggu 4bulan kan buat usg perut? gue bilang 9weeks aja udah keliatan"
azani_9,@pscxgrl takutt 😭😭😭😭
ellfrsn,"Hehe macem2
Kalo usg biasa sih cuman usap2 di perut bawah. Kalo transvaginal tuh yg harus menembus hutan belantara 😅😅"
mbaktri2310,berarti usg macam macam ya kak
mbaktri2310,dan apa di haruskan kak ? usg transvigal maaf tanya
ynaprsss_,"Bantu jawab ya ka, usg transvaginal ga diharuskan kok, bagi yg mau aja dan tergantung tempat kita usg aja, tp emang iya lebih bagus usg transV sih"
mmikenza,"kalo diawal khamilan biar akurat pake transvaginal kk
trs kalo udah masuk 9blan ak kemarin di cek juga tranvaginal buat cek apa lah gitu"
mbaktri2310,mksh kak☺️
eviiicul,"lah, msa iya udh hamil gde..ttp boleh usg transvaginal mbk? dlu sy gaboleh.. usg TG cuma pas promil doank, pas udh ngisi gaboleh ktny"
nadyamgdlnn,"usg transvaginal pas awal kehamilan pun boleh aja bun, karna lebih akurat buat mendeteksi kelainan janin dll"
eviiicul,"iya pas awl khmiilan emg iya bwt deteksi lbh akurat, tp pas udh gde kyk di vt mah gaboleh.. di transvaginap"
mmikenza,boleh kok aku udah 9 bulan dicek tranvaginal buat cek apa gitu dokter kandungan nya.
mbaktri2310,usg transvaginal di haruskan ya kak maaf tanya
ontionta__,Mau tau kaca nya beli dimana 🥺🥺🥺
ontionta__,Makasih kak 🥰🥰
g_nakl,spill kakak plisss
ferlyfjnrr,bener2 gada sakit2nya samsek anjaay
istiqomahsweet,Kalau USG itu yg 4D bukan kak?
nadyamgdlnn,"engga kak, yg 4d masi diperut kok"
istiqomahsweet,kalau yg itu buat apa kak? soalnya mau USG lagi
thenacne,Nanti tinggal tanya aja ke dokter biasanya dokter yg saranin transvaginal atau lewat perut. Karna saya masih promil jadi selalu transvaginal
blessvla,"usg transvaginal biasanya untuk yg usia kehamilan nya masih muda kak, kalo yg udh mendekati tafsiran lahir biasanya engga lagi, tpi tergantung arahan-"
blessvla,- si dokter
akuanisaa2_,gasabarr liat dedenyaa🥰
hdini266,"Aku kerja di RSIA dan jd asisten dr.spog USG, ini memudahkan aku saat persiapan USG pasien, kalo blm dipangkas aku takutnya bu**nya ikutan ketarik 😂"
meimei_564,Emg ini boleh di pake di V?
unknownusernotfound123,"Maaf mba, pengen nanya, ga pengen dokter yg perempuan aja buat usg transv? Setau aku di islam kalo tdk urgent msh ada yg cwek, pake obgyn cwek aja"
nadyamgdlnn,aku bukan Islam
lia_arfianita,jujur sih hasilnya bagus cuma aroma produknya bikin sesak nafas 😅
jamukunyit11,ini khusus untuk bumil. aman?
heoljinja,Aman kak buat di area situ?
nadyamgdlnn,"bagian atasnya aja kak, buat pertengahannya pake gunting sih, gak berani kalo cukuranpun🥲"
meiaws,kak pelembapnya pake apa ya? aku mau pakeeee juga😳
nadyamgdlnn,"kak aku pake brighty, tp kalo kaka mau cari yg lebih murce aloe vera aja cari di minimarket"
meiaws,oteyy makasih kak 🥰
eyescantlie,kak itu aman buat make di area situ???
nadyamgdlnn,"bagian atasnya aja kak, buat pertengahannya pake gunting sih, gak berani kalo cukuranpun🥲"
biya.id,atasnya itu batasnya dimana ka???
nadyamgdlnn,"kalo aku sebelum area yang terbagi dua, paham gasi🙃"
biya.id,trs kesananya pake gunting? aku jg lg hamil nih 5bulan😅 ga perih kan
piwnaraa,kalo perut gede emang bisa ngguntingnya?
gapenting109,loh guna nya suami buat apah
zaimatunnafisa1,anjr😭🤣
dhytaa3,@helsiapriyana
helsiapriyana,kn mlilh
miyamiyooo,ehhh serius bisa ya buat itu? aku punya tapi takut nyobanya🥲
nadyamgdlnn,"bagian atasnya aja kak, buat pertengahannya pake gunting sih, gak berani kalo cukuranpun🥲"
_mochibusan_,aku nanya emang harus dicukur ya hutannya?? gua ga pernah😂😂😂
rikaapriyani_,aku pernah waktu USG pertama kali d periksa sama dokter dan asisten ny pas d USG dokter ny bilang wah Bili nyi binyik sikili yi🥺jadi malu bgt😳
nadyamgdlnn,HEHHHHH kok sampe dibilang gitu😭
rikaapriyani_,iya kak sampai sekarang aku gk mau d periksa di RS itu lagi 😭Malu bgt harus ny meriksa aja gk usah ngomongin ke situ😂pdhal yg meriksa dokter ny cewe
yourgirlfriend_99,Gua yg malu😭
cancer06798,"pernh sekali usg kyk gtuu gg enak bngtt😌maluu bngt sma dokternya, akhirnya suruh suami cari tempt usg lain😁"
jaenab256,"prtma kali usg TV
mantul malu bgttt
mana gk tau klo lewat situ 😩😩😩"
aguieliru,"sepertinya saya tidak tertarik untuk membeli, karena apa yang mau dicukur? punya saya hampir gaada😭"
im_urjoyyy,"lah ko bisaaa, umur brp emg kak"
mamaririsshaha,Kak ini aman buat bumil? Aku punya tapi semenjak hamil ga brni pake
loey359,aku juga punya dan setau aku mlh gk boleh buat miss v cuma diketiak aj..
nadyamgdlnn,"jgn sampe pertengahan bun, bagian atas aja bwh perut"
shine.laila,bagus itu aku dah pake tapi ga betah sm baunya🥺😅
caicaatn,dipendekin ato digundulin? aahh jdi malu ntr diliat dokternya
nadyamgdlnn,pendekin aja jgn gundulll
reyyf0,emng knapa kak klo gundul?
matchahari,"izin bantu jawab, soalnya kalo di islam perintah nya hanya cukurlah bukan pangkas habis bund. cmiiw"
riskaalfyni09,"Huu samaa banget. Jangan kan USG, periksa bulanan di bidan aja harus cukurr dulu😂"
roswdyt_,Lucu ih liat komen2ny 😂
tehjusgulabatu232,"pen liat testinya, tapi takut trauma😌takutt tambah dewasa😌😌"
apaansihanj_,jadi pengen jadi dokter
u.unii,"anjir tapi bau bgt sumpah, tadi pagi nyoba😭"
ardianfitriaa,salfok oil nya @puritydrops
manusyakenyall,bukanya kalo buat puspus gabole ya bun?
akunspam106,usg bukannya diperut?
ulyfransyscas,beneran boleh di mecdi?
vibes_my2,@aulialtfa1 @ulllll36 ngakak baca komenan
cikimuu,save dulu @istrisahkimtaehyung.30 @ksjsalsa
pwetyygurll00,@Mlighuy ngakak
denarfa899,@farah1506 pakek besok USG
xxoaya,gas rsh rabi aseli😭 @user1352258161202112
user1352258161202112,medeni
xxoaya,selain medeni jg nyusahi
syifaaaaa252,@icaaaa484 weh
zkdrinn29,@jamall492 nihhh yaaa yg ini
aaraxxxx,bru tau usg kudu gini😭😭@bintanginiuntukmu
bintanginiuntukmu,Harus cwe g mau cwo😌
illahnurw,Wkwkwk aku jg gt pas hamil Tm 1 bun. Krn msh pake usg transvaginal.
bundael_97,Kalau aku milih dokter ny yg perempuan aja deh😁😁
daisich,aman ya emg kalo buat daerah itu?
messy0,pelembabnya pake apa ka?
hitamitugelap_,SPIL SHOPE
theresia_villa,DI SHOPEE ADA KAN YAAA???
susannagirsang,mau cewe aja 😄 klo bisa milih
nyonyanero,"kalean kalo potong sampai gundul ga si, saya takut soalnya kalo sampe gundul"
dancowbubuk_,gmn caranya
cici9.99,usg transvaginal itu apa ka? setauku usg cuma lewat atas perut 😅 maklum saya baru hamil anak pertama gatau apa²
icnoritz,emang boleh ya bagian itu di pakein cream hair removal?
firfirfir31,emg aman bund dipake disana? kukira kl modelnya krim begini cm bisa tangan kaki
akunyta_,Ka emang ini boleh dipake di makdi? Soalnya kalo veet kan ga boleh ada tulisan di dusnya
spicypanas1,nitip yang@jarrzk_26
12385292532ab,aman gak sih buat bumil ? takutnya ada efek
ratusekecamatan,Apa ga perih kena luka?
satsetgurl,tp cepet tumbuh lagiii
paji_000,eh gapapa itu kalau dipakein buat nyukur rambut itu🥺
nisastro,udah BPOM blum ka? mau beli juga 😅
riskacasmi1,"aku awal tm smpe tm2 ga pernh usg transvaginal😁
usg perut aja.dokter ya cowok soalnya😂"
saa.renny,tpi susah. minta bantuan paksu mlhn silaturahmi😂😂😂
jecristaelamelia0,@bukakelekdor buat bumil kyok kn
nabilaaanisa2,Sy wktu sblm SC dicukurin sama perawatnya😅 Dr. Spog nya cowo
faridafarid320,komennya nambah ilmu 😂
hippopink3,aku prnh awal usg mana dokternya cowo uda sepuh. plgnya diketawain sama suami
kikoenaktau717,maluuuuu apalagi cowo hehhe
wildakhr,gimana gua pas nykur pitak ga kebayang diotak dokternya apa ya kira2:’( suami aja bilang yaAllah itu pitak😅
cochomocha,troma sama dokter cwo 😅😂😂
muk.tyy,ka ini ada aroma nya gak?
mbalion,solusi yang tepat
userrhatih97,"bukanya dokter ya engga lihat ya ka,yg masukin suster ya waktu aku trus di tutup juga"
abuyynih,Spill scincare bukilnya kak🥰
bebinalaa,Kalau mau usg trans harus dicukur ya kak?
rnyvl,kirain usg lewat perut nya doang😭
lllladu,kaka biasanya pelembabnya apa kak setelah dipangkas??
futaimah,nama produknya apasi?
rahmatramadan_23,bisa buat cowok?
almanamirra,wktu hamil kok aku gaoernah USG transvaginal ya
nabila_2169,emang ada dokternya cowo?
aaeerii19,"pertama kali ke spkk, kaget karena dokternya cowo😳😭"
moreee2301,bentar lagi mau jadi bunda mau rabi nih persiapin nek hamidun besok @fadaummah @mymindvsuniverse
mymindvsuniverse,astagaa haahha
batariyeo,saya pake ini di ketiak perihnya seharian
apaanzyyy,"ha udah gede bgt perutnyaaa, sehat slalu bumil dan debay❤️"
teesariwangi_,bisa buat bultek gasih?
wild.cat23,boleh ya smentara hamil cukur rambut apapun itu? soalnya ada yg bilang org hamil gk boleh cukuran
saktyayu,Aman buat bumil?
raspberychocolate,Perna blm cukur tbtb si dede sembunyi jd harus transvaginal :( hwaaa malu bgttttt wkwk
gudanggalau00,jadi bisa dipake disitu yaaah? serius nanya!!!
lachibolala527,"""hutan rimbaa 😂😂"" sehat selalu bumil, doakan aku biar dpat judul skripsi 😂😂"
mamiiwiid,bisa buat keti kah?
likeamagma,udah BPOM belom ka?
boobaebaby,mau nanya pelembab untuk itu contohnya apa aja ya?
picasscoo,buat kaki bisa?
marachmarach27,ini aman kak?
cuan4lyfee,siapa yanh mangkas?itu pertanyaan nya hahaha
windyolan,ko aku USG masih lewat perut yah ka.. apa di Brebes belum ada yah 🤣
akuzurain,"lah pasti kesulitan bund, ttp dibantu suaminya ya😳"
cookies.ys,blh minta link shopee ny g KA?plis pengen beli skrng juga
oolterboolbool,jangan sampe siibuk itu beli terus review
2that2,ini nama produknya apa?
ddeayaa8,spill baju merahnya kka
fitrinovianti04,thx infonya sangat2 bermanfaat 🥰
eudorashay,"serius nanya buat yg udh nikah, kalo lg ML kalian pangkas dulu gak sih?"
firdauss_saputra02,spill olshop nya kk
pecintabuayajantan,klo boleh tau pelembabnya pake apa kak?
xxcantiqs,wadu😳
abcdxyz402,takuttt🥺😳
abcdeiuy,ya gimana obgyn kebanyakan couooo 😌
sbuxw,@Aihaibara baca komentarnya kak 😳😭🤣
thrudistears,pantesan lu kmrn make itu @jjjkspnwz
